학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,공학인증,국제학생,Honors과목,홀짝구분,승인과목,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2019 학년도,2학기,학부,경영학전공,MGT3002,2,경영정보시스템,3.0,"월,수 10:30~11:45 [MA106]",3.0,김용진,65,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3002,3,경영정보시스템,3.0,"수,금 15:00~16:15 [PA101]",3.0,한재형,76,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3003,1,생산관리론,3.0,"수,금 09:00~10:15 [PA201]",3.0,서창적,79,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3003,2,생산관리론,3.0,"화,목 13:30~14:45 [MA102]",3.0,김길선,65,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3003,3,생산관리론,3.0,"화,목 16:30~17:45 [MA102]",3.0,하병천,70,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3003,4,생산관리론,3.0,"월,수 16:30~17:45 [MA204]",3.0,김민균,52,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,경영1전공자 우선 수강
2019 학년도,2학기,학부,경영학전공,MGT3003,5,생산관리론,3.0,"화,목 09:00~10:15 [MA104]",3.0,조신희,59,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3004,1,재무관리,3.0,"화,목 10:30~11:45 [PA101]",3.0,이정진,68,,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3004,2,재무관리,3.0,"화,목 12:00~13:15 [MA104]",3.0,원재환,110,,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3004,3,재무관리,3.0,"수,금 13:30~14:45 [MA202]",3.0,홍광헌,63,,,,,,,,,전학년,2-4학년,경영학부(가능),,경영1전공자 우선 수강
2019 학년도,2학기,학부,경영학전공,MGT3004,5,재무관리,3.0,"화,목 09:00~10:15 [MA106]",3.0,이상호,111,O,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3004,6,재무관리,3.0,"월,수 12:00~13:15 [MA206]",3.0,이영주,74,O,,,,,,,,전학년,2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3005,1,관리회계,3.0,"화,목 10:30~11:45 [MA102]",3.0,황국재,147,,,,,,,,,전학년,2-3학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3005,2,관리회계,3.0,"화,목 15:00~16:15 [MA102]",3.0,황국재,68,,,,,,,,,전학년,2-3학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3005,3,관리회계,3.0,"수,금 15:00~16:15 [MA206]",3.0,변상혁,75,O,,,,,,,,전학년,2-3학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3006,1,마케팅원론,3.0,"화,목 15:00~16:15 [PA201]",3.0,하영원,72,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3006,2,마케팅원론,3.0,"화,목 13:30~14:45 [PA203]",3.0,임채운,61,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3006,3,마케팅원론,3.0,"수,금 13:30~14:45 [MA208]",3.0,박세훈,67,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3006,4,마케팅원론,3.0,"수,금 15:00~16:15 [PA203]",3.0,박경도,17,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT3006,5,마케팅원론,3.0,"월,수 12:00~13:15 [PA201]",3.0,정재학,70,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,경영1전공자 우선 수강
2019 학년도,2학기,학부,경영학전공,MGT3007,1,국제경영론,3.0,"화,목 10:30~11:45 [PA203]",3.0,김창수,68,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT3007,2,국제경영론,3.0,"화,목 13:30~14:45 [MA104]",3.0,이강표,83,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT3007,3,국제경영론,3.0,"월,수 12:00~13:15 [MA208]",3.0,정선욱,69,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT3007,4,국제경영론,3.0,"수,금 15:00~16:15 [MA208]",3.0,유치연,79,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4102,1,경영전략,3.0,"화,목 12:00~13:15 [MA208]",3.0,박종훈,67,,,,,,,,,"3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4102,2,경영전략,3.0,"화,목 15:00~16:15 [MA206]",3.0,김양민,62,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4102,3,경영전략,3.0,"수,금 13:30~14:45 [PA101]",3.0,서정일,61,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4102,4,경영전략,3.0,"수,금 09:00~10:15 [MA402]",3.0,이경환,15,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4105,1,기업윤리,3.0,"화,목 16:30~17:45 [MA106]",3.0,장영균,73,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4106,1,인적자원관리,3.0,"화,목 15:00~16:15 [PA101]",3.0,양동훈,68,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4106,2,인적자원관리,3.0,"월,수 16:30~17:45 [MA104]",3.0,조봉순,55,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스타트업연계전공,스포츠경영 연계전공(가능)",,"스타트업연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4109,1,기업지배구조와기업전략,3.0,"수,금 15:00~16:15 [MA402]",3.0,서정일,27,,,,,,,,,"3,4학년",3-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4201,1,의사결정론,3.0,"화,목 10:30~11:45 [PA201]",3.0,민재형,71,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4202,1,통계자료분석,3.0,"월,수 12:00~13:15 [MA308]",3.0,이군희,54,,,,,,,,,전학년,2-4학년,"경영학부,빅데이터사이언스연계전공,융합소프트웨어연계전공(가능)",(구 목표관리론의 대체과목),"빅데이터사이언스연계전공,융합소프트웨어전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4203,1,경영과학,3.0,"화,목 15:00~16:15 [MA208]",3.0,조성빈,59,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4206,1,경영환경에서의시계열자료분석과예측(캡스톤디자인),3.0,"화,목 10:30~11:45 [MA404]",3.0,김명석,19,O,,,,,,O,,"3,4학년",2-4학년,경영학부(가능),,수강승인과목
2019 학년도,2학기,학부,경영학전공,MGT4207,1,응용경영통계,3.0,"수,금 13:30~14:45 [MA106]",3.0,이윤동,39,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,빅데이터사이언스연계전공,인공지능연계전공(가능)",,"빅데이터사이언스연계전공,인공지능연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4208,1,웹데이터분석과응용,3.0,"화,목 15:00~16:15 [MA404]",3.0,김명석,29,O,,,,,,,,"2,3,4학년",3-4학년,"경영학부,빅데이터사이언스연계전공(가능)",,빅데이터사이언스연계전공(가능)
2019 학년도,2학기,학부,경영학전공,MGT4224,1,전자상거래개론,3.0,"화,목 16:30~17:45 [PA101]",3.0,이재범,148,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4225,1,전사적자원관리소프트웨어활용,3.0,"월,수 16:30~17:45 [MA308]",3.0,이상근,64,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4226,1,빅데이터와비즈니스인텔리젼스,3.0,"월,수 10:30~11:45 [MA102]",3.0,김진화,79,O,,,,,,,,전학년,2-4학년,"경영학부,빅데이터사이언스연계전공,인공지능연계전공(가능)",구 고객행위분석과서비스모델링,
2019 학년도,2학기,학부,경영학전공,MGT4227,1,지식경영과서비스혁신,3.0,"월,수 12:00~13:15 [MA106]",3.0,김용진,33,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4229,1,미래창업을위한창의성과창의경영,3.0,"월,수 16:30~17:45 [MA102]",3.0,김진화,54,,,,,,,,,전학년,3-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4241,1,기술경영,3.0,"화,목 09:00~10:15 [MA204]",3.0,김미리,53,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4244,1,로지스틱스와생산전략,3.0,"화,목 10:30~11:45 [MA104]",3.0,하병천,69,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4246,1,서비스기업운영관리론,3.0,"수,금 13:30~14:45 [PA201]",3.0,서창적,79,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,스포츠경영 연계전공(가능)",,스포츠경영연계전공(가능)
2019 학년도,2학기,학부,경영학전공,MGT4248,1,비즈니스프로세스관리,3.0,"화,목 15:00~16:15 [MA106]",3.0,김길선,68,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4301,1,투자론,3.0,"수,금 15:00~16:15 [MA202]",3.0,홍광헌,71,,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2019 학년도,2학기,학부,경영학전공,MGT4301,2,투자론,3.0,"월,수 12:00~13:15 [MA102]",3.0,김도성,72,O,,,,,,,,전학년,2-4학년,경영학부(가능),구 투자론I,
2019 학년도,2학기,학부,경영학전공,MGT4304,1,포트폴리오관리,3.0,"월,수 16:30~17:45 [PA203]",3.0,이영주,30,,,,,,,,,전학년,2-4학년,경영학부(가능),(구 자본예산편성론의 대체과목),
2019 학년도,2학기,학부,경영학전공,MGT4307,1,금융기관론,3.0,"화,목 10:30~11:45 [MA106]",3.0,이상호,159,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4313,1,벤처와금융시장(캡스톤디자인),3.0,"수,금 13:30~14:45 [PA203]",3.0,정유신,46,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4315,1,재무와지속가능사회,3.0,"화,목 16:30~17:45 [PA203]",3.0,이정진,68,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4331,1,보험학원론,3.0,"월,수 10:30~11:45 [MA202]",3.0,최정호,65,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4331,2,보험학원론,3.0,"월,수 12:00~13:15 [MA202]",3.0,최정호,62,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4332,1,기업리스크관리,3.0,"월,수 16:30~17:45 [MA202]",3.0,최정호,47,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4401,1,중급회계1,3.0,"월,수 10:30~11:45 [PA101]",3.0,송민섭,62,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4401,2,중급회계1,3.0,"화,목 13:30~14:45 [MA202]",3.0,강평경,89,O,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4402,1,중급회계2,3.0,"월,수 12:00~13:15 [PA101]",3.0,송민섭,60,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4404,1,원가회계,3.0,"화,목 12:00~13:15 [MA102]",3.0,황국재,77,,,,,,,,,전학년,2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4501,1,마케팅전략,3.0,"월,수 10:30~11:45 [MA208]",3.0,김주영,20,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4502,1,소비자행동론,3.0,"화,목 13:30~14:45 [PA201]",3.0,하영원,81,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4503,1,시장조사론,3.0,"수,금 15:00~16:15 [MA201]",3.0,박세훈,19,,,,,,,,,"2,3,4학년",2-4학년,"스타트업연계전공,경영학부(가능)",,스타트업연계전공(가능)
2019 학년도,2학기,학부,경영학전공,MGT4507,1,유통전략론,3.0,"화,목 15:00~16:15 [PA203]",3.0,임채운,65,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4508,1,서비스마케팅,3.0,"수,금 13:30~14:45 [MA206]",3.0,조연진,53,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4510,1,국제마케팅론,3.0,"월,수 10:30~11:45 [PA203]",3.0,이철,14,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4514,1,아시아마케팅전략(캡스톤디자인),3.0,"월,수 16:30~17:45 [PA201]",3.0,정재학,12,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4516,1,인공지능과마케팅,3.0,"월,수 16:30~17:45 [MA208]",3.0,김주영,16,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,인공지능연계전공(가능)",,인공지능연계전공(가능)
2019 학년도,2학기,학부,경영학전공,MGT4601,1,기업과국제환경,3.0,"월,수 16:30~17:45 [MA206]",3.0,정선욱,69,,,,,,,,,"2,3,4학년",2-4학년,"경영학부,공공인재 연계전공,스포츠경영 연계전공(가능)",,"공공인재연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4601,2,기업과국제환경,3.0,"화,목 15:00~16:15 [MA202]",3.0,김유진,67,O,,,,,,,,"2,3,4학년",2-4학년,"경영학부,공공인재 연계전공,스포츠경영 연계전공(가능)",,"공공인재연계전공,스포츠경영연계전공(가능)"
2019 학년도,2학기,학부,경영학전공,MGT4605,1,무역경영관리,3.0,월 13:30~16:15 [MA204],3.0,유치연,72,,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),(구) 무역실무,
2019 학년도,2학기,학부,경영학전공,MGT4607,1,국제금융시장론,3.0,"화,목 12:00~13:15 [MA202]",3.0,김유진,66,O,,,,,,,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4613,1,중국시장및경영환경의이해,3.0,"화,목 16:30~17:45 [MA104]",3.0,이강표,76,,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4701,1,경영영어라이팅,3.0,"화,목 15:00~16:15 [MA201]",3.0,김이권,25,O,,,,,,,,"2,3,4학년",3-4학년,경영학부(가능),구 영어비즈니스커뮤니케이션(무역영어),교환학생 15명 이상(수강인원 40명에 포함)/ 경영 1전공자 우선
2019 학년도,2학기,학부,경영학전공,MGT4712,1,"지식,인성그리고경영",3.0,금 13:30~17:30 [PA403],4.0,김창수,38,,,,,,,O,,"2,3,4학년",2-4학년,경영학부(가능),,
2019 학년도,2학기,학부,경영학전공,MGT4713,1,사회적가치창출프랙티컴,3.0,"화,목 16:30~17:45 [MA308]",3.0,이석근,66,,,,,,,,,"3,4학년",2-4학년,경영학부(가능),,2015학번~2018학번 전공필수/경영 제1전공 우선수강
2019 학년도,2학기,학부,경영학전공,MGT4717,1,"지식,인성그리고경영(심화)",1.0,금 16:30~18:30 [PA201],2.0,홍광헌,8,,,,,,,O,,전학년,2-4학년,경영학부(가능),,"격주 수업/지식,인성,그리고경영(MGT4712) 수강자를 대상으로 하는 수강승인과목"
2019 학년도,2학기,학부,국어국문학전공,KOR2001,1,국어학입문,3.0,"화,목 12:00~13:15 [J307]",3.0,이정훈,58,,,,,,,,,전학년,1-2학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR2200,1,국문학개설,3.0,"수,금 15:00~16:15 [J215]",3.0,송효섭,58,,,,,,,,,전학년,1-2학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR2201,1,문학이란무엇인가,3.0,"화,목 13:30~14:45 [J307]",3.0,우찬제,41,,,,,,,,,전학년,1-2학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3002,1,국어음운론,3.0,"화,목 10:30~11:45 [J215]",3.0,김한별,27,,,,,,,,,"2,3,4학년",2-4학년,,구)국어의음운체계,
2019 학년도,2학기,학부,국어국문학전공,KOR3003,1,국어의문장구조,3.0,"화,목 15:00~16:15 [J307]",3.0,이정훈,48,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3004,1,국어형태론,3.0,"화,목 10:30~11:45 [J307]",3.0,황화상,45,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3015,1,국어사,3.0,"월,수 12:00~13:15 [J104]",3.0,이지영,39,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3302,1,고전소설텍스트읽기,3.0,"수,금 13:30~14:45 [J106]",3.0,김현주,35,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3303,1,고전수필론,3.0,"화,목 16:30~17:45 [J204]",3.0,조경은,30,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3405,1,현대시텍스트읽기II,3.0,"화,목 15:00~16:15 [J209]",3.0,김정현,35,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR3410,1,희곡론,3.0,"수,금 13:30~14:45 [J311]",3.0,이상란,33,,,,,,,,,"2,3,4학년",2-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR4001,1,국어학연습,3.0,"화,목 13:30~14:45 [J319]",3.0,황화상,13,,,,,O,,,,"3,4학년",3-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KOR4002,1,외국어로서의한국어교육,3.0,"월,수 12:00~13:15 [J325]",3.0,오경숙,28,,,,,,,,,"3,4학년",3-4학년,,"구 KOR4202, 외국어로서의한국어교육연습",<국어학입문> 선이수 필수.
2019 학년도,2학기,학부,국어국문학전공,KOR4099,1,개별연구논문,3.0,,,이지영,2,,,,,O,,O,,,3-4학년,,졸업학점에는 포함되나 전공학점에 포함되지 않음,강의 없음. 졸업 학점에는 포함하나 전공 학점에는 포함하지 않음. 학과장 수강 승인
2019 학년도,2학기,학부,국어국문학전공,KOR4504,1,문학과문화콘텐츠,3.0,"화,목 12:00~13:15 [K404]",3.0,박인성,74,,,,,,,,,전학년,3-4학년,,,
2019 학년도,2학기,학부,국어국문학전공,KORG011,1,고전문학연구방법론,3.0,"수,금 15:00~16:15 [J122]",3.0,김현주,3,,,,,O,,,,"3,4학년",3-4학년,,학석사공통과목,
2019 학년도,2학기,학부,국어국문학전공,KORQ982,1,국어교과논리및논술,3.0,금 10:30~13:15 [J609],3.0,최소영,4,,,,,,,,,"2,3,4학년",2-4학년,,교직이수자만 전공학점으로 인정,
2019 학년도,2학기,학부,국어국문학전공,KORQ983,1,국어교과교재연구및지도법,3.0,월 13:30~16:15 [J609],3.0,최소영,8,,,,,,,,,"2,3,4학년",2-4학년,,교직이수자만 전공학점으로 인정,
2019 학년도,2학기,학부,화학전공,CHM1001,1,일반화학I,3.0,"수,금 13:30~14:45 [K208]",3.0,권용석,28,O,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1002,1,일반화학II,3.0,"화,목 10:30~11:45 [K407]",3.0,이원구,40,,,,,,,,,1학년,1학년,화학전공(1전공 가능),,화학과 신입생만 가능
2019 학년도,2학기,학부,화학전공,CHM1002,2,일반화학II,3.0,"월,수 10:30~11:45 [K203]",3.0,신운섭,59,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1002,3,일반화학II,3.0,"월,수 10:30~11:45 [K301]",3.0,서원석,65,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1002,4,일반화학II,3.0,"월,수 12:00~13:15 [K301]",3.0,서원석,73,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1002,5,일반화학II,3.0,"화,목 13:30~14:45 [K203]",3.0,문봉진,71,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1002,6,일반화학II,3.0,"수,금 13:30~14:45 [K203]",3.0,성봉준,61,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,1,일반화학실험II,1.0,월 13:30~16:15 [R114],3.0,이원구,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,2,일반화학실험II,1.0,월 13:30~16:15 [R112],3.0,강영수,14,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,3,일반화학실험II,1.0,월 16:30~19:15 [R114],3.0,지대윤,10,,,,,,,,,1학년,1학년,화학전공(1전공 가능),,화학과 신입생만 가능
2019 학년도,2학기,학부,화학전공,CHM1052,4,일반화학실험II,1.0,월 16:30~19:15 [R112],3.0,이덕형,16,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,5,일반화학실험II,1.0,화 13:30~16:15 [R114],3.0,조규봉,7,,,,,,,,,1학년,1학년,화학전공(1전공 가능),,화학과 신입생만 가능
2019 학년도,2학기,학부,화학전공,CHM1052,6,일반화학실험II,1.0,화 13:30~16:15 [R112],3.0,강영수,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,7,일반화학실험II,1.0,화 16:30~19:15 [R114],3.0,오한빈,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,8,일반화학실험II,1.0,화 16:30~19:15 [R112],3.0,권용석,20,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,11,일반화학실험II,1.0,목 13:30~16:15 [R114],3.0,지대윤,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,12,일반화학실험II,1.0,목 13:30~16:15 [R112],3.0,이현수,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,13,일반화학실험II,1.0,목 16:30~19:15 [R114],3.0,신운섭,15,,,,,,,,,1학년,1학년,화학전공(1전공 가능),,화학과 신입생만 가능
2019 학년도,2학기,학부,화학전공,CHM1052,14,일반화학실험II,1.0,목 16:30~19:15 [R112],3.0,이현수,18,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,15,일반화학실험II,1.0,금 13:30~16:15 [R114],3.0,지대윤,11,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,16,일반화학실험II,1.0,금 13:30~16:15 [R112],3.0,조규봉,15,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,17,일반화학실험II,1.0,금 16:30~19:15 [R114],3.0,권용석,12,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM1052,18,일반화학실험II,1.0,금 16:30~19:15 [R112],3.0,오한빈,10,,,,,,,,,전학년,1학년,,,
2019 학년도,2학기,학부,화학전공,CHM2102,1,기기분석,3.0,"월,수 10:30~11:45 [K212]",3.0,신관우,57,O,,,,,,,,전학년,3학년,,,
2019 학년도,2학기,학부,화학전공,CHM2152,1,기기분석실험,2.0,화 15:00~18:50 [R115],4.0,신관우,18,,,,,,,,,"3,4학년",3-4학년,,,
2019 학년도,2학기,학부,화학전공,CHM2152,2,기기분석실험,2.0,금 15:00~18:50 [R115],4.0,신운섭,20,,,,,,,,,"3,4학년",3-4학년,,,
2019 학년도,2학기,학부,화학전공,CHM2201,1,물리화학I,3.0,"화,목 10:30~11:45 [K303]",3.0,이덕환,65,,,,,,,,,전학년,2학년,,,
2019 학년도,2학기,학부,화학전공,CHM2203,1,물리화학III,3.0,"월,수 12:00~13:15 [K212]",3.0,성봉준,33,O,,,,,,,,전학년,3학년,,,
2019 학년도,2학기,학부,화학전공,CHM2252,1,물리화학실험II,2.0,월 15:00~18:50 [R119],4.0,성봉준,10,,,,,,,,,"3,4학년",3학년,,,
