과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
BIO3124-01,현대생물학실험IV,이정국,2,화 13:30~17:15 [R210],,,3,3학년
BIO3124-02,현대생물학실험IV,이정하,2,수 13:30~17:15 [R210],,,6,3학년
BIO3124-03,현대생물학실험IV,"이정국, 이정하",2,목 13:30~17:15 [R210],,,7,3학년
BIO3711-01,미생물학,김건수,3,"화,목 10:30~11:45 [K306]",,,10,3학년
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50 [K208],,,1,3-4학년
BIO4231-01,생물리학,정광환,3,월 12:00~13:15 / 금 10:30~11:45 [K208],,,7,영어강의
STU4012-01,물리학의세계,임채호,3,"화,목 12:00~13:15 [K307]",,,24,1-4학년
BIO4251-01,생물통계학,신형두,3,"수,금 09:00~10:15 [AS107]",,,4,3-4학년
BIO4331-01,신경생물학,"Lee, Hosuk Sean",3,"화,목 09:00~10:15 [K306]",,,15,영어강의
BIO4351-01,면역학,이갑열,3,월 09:00~10:15 / 수 10:30~11:45 [K309],,,10,영어강의
BIO4931-01,응용바이오기술실험,정광환,3,,,,0,
BIOG001-01,바이오텍의상업화종합설계,"Lee, Hosuk Sean",3,월 12:00~13:15 / 금 10:30~11:45 [K206],,,6,영어강의
MGT2002-01,경영통계학,이군희,3,"화,목 10:30~11:45 [MA106]",,,79,"경영학부,스포츠경영 연계전공,공공인재 연계전공,융합소프트웨어연계전공(가능)"
MGT2002-02,경영통계학,김명석,3,월 12:00~13:15 / 금 10:30~11:45 [MA102],,,89,영어강의
MGT2002-03,경영통계학,이윤동,3,"수,금 15:00~16:15 [MA206]",,,15,"경영학부,스포츠경영 연계전공,공공인재 연계전공,융합소프트웨어연계전공(가능)"
MGT2002-04,경영통계학,김범수,3,월 09:00~10:15 / 수 10:30~11:45 [MA104],,,48,영어강의
MGT2003-01,회계학원론,최순재,3,"화,목 15:00~16:15 [MA206]",,,48,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT2003-02,회계학원론,전성빈,3,"화,목 13:30~14:45 [PA101]",,,88,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT2003-03,회계학원론,강평경,3,"수,금 15:00~16:15 [MA104]",,,112,영어강의
MGT2003-04,회계학원론,변상혁,3,"수,금 09:00~10:15 [MA104]",,,83,영어강의
MGT2003-05,회계학원론,황국재,3,"화,목 09:00~10:15 [PA201]",,,60,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT2003-06,회계학원론,양준선,3,월 10:30~11:45 / 수 12:00~13:15 [MA102],,,61,영어강의
MGT2003-07,회계학원론,김나연,3,"수,금 15:00~16:15 [MA202]",,,85,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT3001-01,조직행동이론,이인석,3,"화,목 13:30~14:45 [MA204]",,,37,"경영학부,스타트업연계전공(가능)"
MGT3001-02,조직행동이론,양동훈,3,"화,목 16:30~17:45 [PA201]",,,62,"경영학부,스타트업연계전공(가능)"
MGT3001-03,조직행동이론,장영균,3,"화,목 12:00~13:15 [MA104]",,,53,영어강의
MGT3001-04,조직행동이론,박경규,3,"화,목 15:00~16:15 [MA208]",,,42,"경영학부,스타트업연계전공(가능)"
MGT3002-01,경영정보시스템,김용진,3,월 09:00~10:15 / 수 10:30~11:45 [MA208],,,22,영어강의
MGT3002-02,경영정보시스템,이상근,3,월 15:00~16:15 / 수 16:30~17:45 [MA203],,,16,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3002-03,경영정보시스템,김형중,3,"화,목 12:00~13:15 [MA202]",,,37,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3002-04,경영정보시스템,진승혜,3,월 12:00~13:15 / 금 10:30~11:45 [MA104],,,37,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-01,생산관리론,서창적,3,"화,목 10:30~11:45 [PA201]",,,59,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-02,생산관리론,김길선,3,"화,목 13:30~14:45 [MA104]",,,56,영어강의
MGT3003-03,생산관리론,하병천,3,"수,금 15:00~16:15 [MA208]",,,32,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-04,생산관리론,김민균,3,월 15:00~16:15 / 수 16:30~17:45 [MA206],,,15,영어강의
MGT3003-05,생산관리론,이준겸,3,"화,목 16:30~17:45 [MA102]",,,39,영어강의
MGT3004-01,재무관리,박영석,3,월 10:30~11:45 / 수 12:00~13:15 [PA201],,,44,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3004-02,재무관리,김도성,3,"화,목 10:30~11:45 [MA102]",,,71,영어강의
MGT3004-03,재무관리,안성필,3,"수,금 15:00~16:15 [MA106]",,,45,영어강의
MGT3004-04,재무관리,이상호,3,월 15:00~16:15 / 수 16:30~17:45 [MA102],,,17,영어강의
MGT3004-05,재무관리,이영주,3,"화,목 13:30~14:45 [MA106]",,,40,영어강의
MGT3005-01,관리회계,변상혁,3,"수,금 15:00~16:15 [MA102]",,,61,영어강의
MGT3005-02,관리회계,김순기,3,"화,목 10:30~11:45 [PA203]",,,41,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3005-03,관리회계,황국재,3,"화,목 12:00~13:15 [PA101]",,,37,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3005-04,관리회계,이다솜,3,월 15:00~16:15 / 수 16:30~17:45 [MA202],,,16,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-01,마케팅원론,김주영,3,"화,목 13:30~14:45 [MA208]",,,28,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-02,마케팅원론,박경도,3,"수,금 15:00~16:15 [PA203]",,,11,영어강의
MGT3006-03,마케팅원론,정재학,3,월 10:30~11:45 / 수 12:00~13:15 [MA106],,,57,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-04,마케팅원론,박세훈,3,"화,목 15:00~16:15 [MA204]",,,46,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-05,마케팅원론,전성률,3,"화,목 12:00~13:15 [PA201]",,,67,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3007-01,국제경영론,이철,3,월 10:30~11:45 / 수 12:00~13:15 [PA203],,,8,경영학부(가능)
MGT3007-02,국제경영론,김창수,3,"화,목 10:30~11:45 [MA206]",,,33,영어강의
MGT3007-03,국제경영론,이강표,3,"화,목 15:00~16:15 [MA102]",,,60,영어강의
MGT3007-04,국제경영론,정선욱,3,월 13:30~14:45 / 금 12:00~13:15 [MA106],,,38,영어강의
MGT3007-05,국제경영론,이양호,3,월 09:00~10:15 / 수 10:30~11:45 [MA102],,,48,경영학부(가능)
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15 [MA106]",,,42,"경영학부,스타트업연계전공(가능)"
MGT4102-02,경영전략,김양민,3,"화,목 15:00~16:15 [PA101]",,,19,영어강의
MGT4102-03,경영전략,이경환,3,월 09:00~10:15 / 수 10:30~11:45 [MA202],,,26,"경영학부,스타트업연계전공(가능)"
MGT4104-01,리더쉽이론,이인석,3,"화,목 10:30~11:45 [MA204]",,,20,경영학부(가능)
MGT4105-01,기업윤리,장영균,3,"화,목 16:30~17:45 [MA104]",,,48,경영학부(가능)
MGT4201-01,의사결정론,조성빈,3,"화,목 16:30~17:45 [MA203]",,,15,경영학부(가능)
MGT4203-01,경영과학,조성빈,3,"화,목 13:30~14:45 [MA203]",,,14,영어강의
MGT4203-02,경영과학,김범수,3,월 10:30~11:45 / 수 12:00~13:15 [MA104],,,13,영어강의
MGT4204-01,시뮬레이션,민재형,3,"화,목 15:00~16:15 [PA301]",,,9,경영학부(가능)
MGT4206-01,경영환경에서의시계열자료분석과예측(캡스톤디자인),김명석,3,월 13:30~14:45 / 금 12:00~13:15 [MA406],,,9,영어강의
MGT4207-01,응용경영통계,이윤동,3,"수,금 13:30~14:45 [MA206]",,,13,경영학부(가능)
MGT4223-01,정보기술과글로벌소셜비즈니스모델(캡스톤디자인),이재범,3,"화,목 16:30~17:45 [MA404]",,,5,"스타트업연계전공,경영학부(가능)"
MGT4229-01,미래창업을위한창의성과창의경영,김진화,3,월 10:30~11:45 / 수 12:00~13:15 [PA101],,,45,경영학부(가능)
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15 [MA106]",,,18,경영학부(가능)
MGT4244-01,로지스틱스와생산전략,하병천,3,"수,금 13:30~14:45 [MA208]",,,14,경영학부(가능)
MGT4246-01,서비스기업운영관리론,서창적,3,"화,목 15:00~16:15 [PA201]",,,43,경영학부(가능)
MGT4248-01,비즈니스프로세스관리,김길선,3,"화,목 15:00~16:15 [MA404]",,,10,경영학부(가능)
MGT4249-01,종합물류론,전준수,3,"화,목 10:30~11:45 [MA201]",,,28,경영학부(가능)
MGT4301-01,투자론,홍광헌,3,"수,금 15:00~16:15 [PA201]",,,36,경영학부(가능)
MGT4301-02,투자론,김도성,3,"화,목 15:00~16:15 [MA106]",,,35,영어강의
MGT4303-01,선물옵션투자론,원재환,3,"화,목 10:30~11:45 [MA104]",,,24,경영학부(가능)
SUA4003-01,벤처창업과투자유치실습,최형우,3,월 15:00~17:45 [K306],,,6,3-4학년
MGT4304-01,포트폴리오관리,이영주,3,"화,목 16:30~17:45 [MA201]",,,11,경영학부(가능)
MGT4307-01,금융기관론,이상호,3,월 09:00~10:15 / 수 10:30~11:45 [MA204],,,12,영어강의
MGT4310-01,재무특강,안성필,3,"수,금 13:30~14:45 [MA203]",,,9,경영학부(가능)
MGT4311-01,금융실무,황건호,2,화 13:30~15:20 [MA201],,,23,경영학부(가능)
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 15:00~16:15 [MA402]",,,7,경영학부(가능)
MGT4314-01,지속가능금융,이재광,3,월 15:00~17:45 [MA308],,,6,경영학부(가능)
MGT4331-01,보험학원론,최정호,3,월 10:30~11:45 / 수 12:00~13:15 [MA208],,,13,"경영학부,스포츠경영 연계전공(가능)"
MGT4331-02,보험학원론,최정호,3,"화,목 10:30~11:45 [MA208]",,,7,"경영학부,스포츠경영 연계전공(가능)"
MGT4332-01,기업리스크관리,최정호,3,월 15:00~16:15 / 수 16:30~17:45 [MA208],,,4,경영학부(가능)
MGT4401-01,중급회계1,전성빈,3,"화,목 10:30~11:45 [PA101]",,,39,경영학부(가능)
MGT4401-02,중급회계1,강평경,3,"수,금 13:30~14:45 [MA104]",,,48,영어강의
MGT4402-01,중급회계2,최순재,3,"화,목 13:30~14:45 [MA206]",,,34,경영학부(가능)
MGT4403-01,고급회계,강민조,3,금 15:00~18:00 [MA201],,,5,경영학부(가능)
MGT4404-01,원가회계,김순기,3,"화,목 15:00~16:15 [PA203]",,,42,경영학부(가능)
MGT4406-01,세무회계,이극범,3,수 18:30~21:30 [MA104],,,13,경영학부(가능)
MGT4501-01,마케팅전략,김주영,3,"화,목 12:00~13:15 [MA208]",,,28,경영학부(가능)
MGT4503-01,시장조사론,박세훈,3,"화,목 13:30~14:45 [PA203]",,,17,"경영학부,스타트업연계전공(가능)"
MGT4510-01,국제마케팅론,이철,3,월 15:00~16:15 / 수 16:30~17:45 [PA203],,,12,경영학부(가능)
MGT4514-01,아시아마케팅,정재학,3,월 15:00~16:15 / 수 16:30~17:45 [MA204],,,14,경영학부(가능)
MGT4601-01,기업과국제환경,강호상,3,월 13:30~14:45 / 금 12:00~13:15 [MA102],,,82,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)"
MGT4601-02,기업과국제환경,정선욱,3,월 12:00~13:15 / 금 10:30~11:45 [MA106],,,25,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)"
MGT4609-01,외환론,강호상,3,"화,목 13:30~14:45 [MA102]",,,56,"경영학부,스포츠경영 연계전공(가능)"
MGT4701-01,경영영어라이팅,김이권,3,"화,목 12:00~13:15 [PA203]",,,12,영어강의
MGT4704-01,CEO경영특강,이군희,2,화 16:30~18:30 [PA101],,,49,경영학부(가능)
MGT4707-01,글로벌인턴십(현장실습중심),김명석,3,,,,0,
MGT4711-01,산업분석연구,이상근,3,화 16:30~19:15 [PA203],,,13,경영학부(가능)
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45 [MA308]",,,52,경영학부(가능)
MGT4714-01,사회적기업창업과운영,이석근,3,"화,목 12:00~13:15 [MA308]",,,13,경영학부(가능)
KOR2001-01,국어학입문,이정훈,3,"화,목 15:00~16:15 [J307]",,,42,1-2학년
KOR2200-01,국문학개설,조경은,3,"수,금 09:00~10:15 [J209]",,,41,1-2학년
KOR3002-01,국어의음운체계,김한별,3,"화,목 10:30~11:45 [J602]",,,42,2-4학년
KOR3003-01,국어의문장구조,이정훈,3,"화,목 13:30~14:45 [J307]",,,45,2-4학년
KOR3010-01,중세국어강독,이지영,3,월 15:00~16:15 / 수 16:30~17:45 [J313],,,16,2-4학년
KOR3203-01,구술문학론,송효섭,3,"화,목 12:00~13:15 [J315]",,,18,2-4학년
KOR3205-01,문장과수사,우찬제,3,월 12:00~13:15 / 금 10:30~11:45 [J309],,,20,2-4학년
KOR3208-01,문학과문화,송효섭,3,"화,목 16:30~17:45 [J217]",,,18,2-4학년
KOR4504-01,문학과문화콘텐츠,최성민,3,"수,금 15:00~16:15 [J319]",,,17,3-4학년
KOR3209-01,문학주제학,우찬제,3,월 13:30~14:45 / 금 12:00~13:15 [J309],,,28,2-4학년
KOR3302-01,고전소설텍스트읽기,김현주,3,"수,금 13:30~14:45 [J307]",,,23,2-4학년
KOR3401-01,현대시텍스트읽기I,김정현,3,월 10:30~11:45 / 수 12:00~13:15 [J209],,,32,2-4학년
KOR3402-01,현대소설텍스트읽기I,김경수,3,"화,목 10:30~11:45 [J327]",,,43,2-4학년
KOR4001-01,국어학연습,황화상,3,"수,금 13:30~14:45 [J317]",,,8,승인과목
KOR4505-01,이야기창작,김경수,3,"화,목 13:30~14:45 [J321]",,,17,3-4학년
KORG011-01,고전문학연구방법론,김대중,3,"화,목 15:00~16:15 [J211]",,,8,승인과목
KORG022-01,현대문학자료연구,김경수,3,수 14:00~16:50 [J109],,,3,승인과목
KORQ982-01,국어교과논리및논술,주세형,3,월 10:30~11:45 / 수 12:00~13:15 [J317],,,3,2-4학년
KORQ983-01,국어교과교재연구및지도법,주세형,3,월 15:00~16:15 / 수 16:30~17:45 [J317],,,2,2-4학년
CHM1002-01,일반화학II,허남회,3,"화,목 10:30~11:45 [K305]",,,44,화학전공(가능)
CHM1002-02,일반화학II,지대윤,3,"수,금 09:00~10:15 [K305]",,,35,1학년
CHM1002-03,일반화학II,허남회,3,"화,목 13:30~14:45 [K303]",,,82,1학년
CHM1002-04,일반화학II,남두현,3,월 09:00~10:15 / 수 10:30~11:45 [K212],,,35,1학년
CHM1002-05,일반화학II,조규봉,3,"화,목 15:00~16:15 [K303]",,,62,1학년
CHM1002-06,일반화학II,오한빈,3,월 12:00~13:15 / 금 10:30~11:45 [K303],,,62,1학년
CHM1052-01,일반화학실험II,이덕형,1,월 13:30~16:15 [R114],,,18,1학년
CHM1052-02,일반화학실험II,허남회,1,월 13:30~16:15 [R112],,,18,1학년
CHM1052-03,일반화학실험II,성봉준,1,월 16:30~19:15 [R114],,,15,1학년
CHM1052-04,일반화학실험II,지대윤,1,월 16:30~19:15 [R112],,,7,1학년
CHM1052-05,일반화학실험II,강영수,1,화 13:30~16:15 [R114],,,15,1학년
CHM1052-06,일반화학실험II,이원구,1,화 13:30~16:15 [R112],,,11,1학년
CHM1052-07,일반화학실험II,이현수,1,화 16:30~19:15 [R114],,,24,1학년
CHM1052-08,일반화학실험II,문봉진,1,화 16:30~19:15 [R112],,,13,1학년
CHM1052-09,일반화학실험II,이현수,1,목 13:30~16:15 [R114],,,16,화학전공(가능)
CHM1052-10,일반화학실험II,강영수,1,목 13:30~16:15 [R112],,,14,1학년
CHM1052-11,일반화학실험II,강영수,1,목 16:30~19:15 [R114],,,21,1학년
CHM1052-12,일반화학실험II,성봉준,1,목 16:30~19:15 [R112],,,19,1학년
CHM1052-13,일반화학실험II,이현수,1,금 13:30~16:15 [R114],,,14,1학년
CHM1052-14,일반화학실험II,남두현,1,금 13:30~16:15 [R112],,,18,1학년
CHM1052-15,일반화학실험II,강영수,1,금 16:30~19:15 [R114],,,18,1학년
CHM1052-16,일반화학실험II,남두현,1,금 16:30~19:15 [R112],,,18,1학년
CHM2102-01,기기분석,이영진,3,월 10:30~11:45 / 수 12:00~13:15 [K309],,,39,영어강의
CHM2152-01,기기분석실험,신관우,2,화 15:00~18:50 [R115],,,14,3-4학년
CHM2152-02,기기분석실험,신관우,2,금 15:00~18:50 [R115],,,14,3-4학년
CHM2201-01,물리화학I,성봉준,3,"화,목 10:30~11:45 [K304]",,,65,2학년
CHMG201-01,고급물리화학I,강영수,3,"수,금 13:30~14:45 [K505]",,,8,3-4학년
CHM2203-01,물리화학III,오한빈,3,월 13:30~14:45 / 금 12:00~13:15 [K306],,,7,영어강의
CHM2252-01,물리화학실험II,오한빈,2,월 15:00~18:50 [R119],,,4,3학년
CHM2302-01,유기화학II,이원구,3,"화,목 09:00~10:15 [K307]",,,33,2학년
CHM2302-02,유기화학II,이덕형,3,"화,목 09:00~10:15 [K309]",,,22,2학년
CHMG302-01,고급유기화학II,이원구,3,"화,목 12:00~13:15 [K509]",,,10,4학년
CHM2332-01,유기화학특론II,문봉진,3,"수,금 09:00~10:15 [K309]",,,6,영어강의
CHM2351-01,유기화학실험I,문봉진,2,월 15:00~18:50 [R113],,,14,2학년
CHM2351-02,유기화학실험I,이덕형,2,화 15:00~18:50 [R113],,,12,2학년
CHM2351-03,유기화학실험I,이원구,2,목 15:00~18:50 [R113],,,15,2학년
CHM2351-04,유기화학실험I,지대윤,2,금 15:00~18:50 [R113],,,9,2학년
CHM2402-01,무기화학II,서원석,3,"화,목 13:30~14:45 [K306]",,,19,4학년
CHM2451-01,무기화학실험,서원석,2,월 15:00~18:50 [R117],,,12,4학년
CHM2451-02,무기화학실험,서원석,2,화 15:00~18:50 [R117],,,10,4학년
CHM2451-03,무기화학실험,허남회,2,목 15:00~18:50 [R117],,,14,4학년
CHM2601-01,생화학I,이현수,3,월 12:00~13:15 / 금 10:30~11:45 [K307],,,40,영어강의
CHM4052-01,창의적연구프로젝트설계,성봉준,3,,,,0,
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50 [K208],,,8,4학년
COM2001-01,커뮤니케이션학입문,김지연,3,"수,금 13:30~14:45 [PA101]",,,101,1-2학년
COM2002-01,인간커뮤니케이션,김영훈,3,월 15:00~16:15 / 수 16:30~17:45 [GA403],,,70,1-2학년
COM2003-01,매스커뮤니케이션,이수영,3,월 10:30~11:45 / 수 12:00~13:15 [MA202],,,93,1-2학년
COM2004-01,커뮤니케이션조사론,김정현,3,"수,금 15:00~16:15 [K503]",,,77,영어강의
COM2004-02,커뮤니케이션조사론,유지영,3,"수,금 15:00~16:15 [GA403]",,,55,2-4학년
COM2006-01,컨텐츠기획론,이윤선,3,수 13:30~16:15 [GA303B],,,31,1-4학년
COM3128-01,라디오제작(팟캐스팅 및 컨텐츠기획),원용진,3,"화,목 16:30~17:45 [PA301]",,,30,3-4학년
COM3101-01,저널리즘개론,김균,3,"수,금 15:00~16:15 [GA401]",,,50,2학년
COM3102-01,방송원론,원용진,3,"화,목 12:00~13:15 [MA206]",,,69,2학년
COM3119-01,미디어기호학,황인성,3,"화,목 15:00~16:15 [GA303B]",,,35,3-4학년
COM3123-01,미디어글쓰기,임종섭,3,"화,목 10:30~11:45 [GA303B]",,,28,4학년
COM3125-01,데이터뉴스,임종섭,3,"화,목 13:30~14:45 [D405]",,,15,영어강의
COM3127-01,방송시사예능포맷론,김명준,3,"화,목 13:30~14:45 [GA303B]",,,29,3-4학년
COM3201-01,광고커뮤니케이션,윤각,3,"화,목 13:30~14:45 [GA401]",,,43,2학년
COM3202-01,PR의이해,김수연,3,"수,금 13:30~14:45 [GA403]",,,40,영어강의
COM3206-01,통합마케팅커뮤니케이션론,유현재,3,"화,목 10:30~11:45 [GA305]",,,33,영어강의
COM3208-01,광고PR조사방법론,박혜영,3,월 10:30~11:45 / 수 12:00~13:15 [AS107],,,15,3-4학년
COM3210-01,광고카피와제작,유현재,3,"화,목 12:00~13:15 [GA401]",,,47,3-4학년
COM3212-01,IMC캠페인실습,윤각,3,"화,목 16:30~17:45 [GA402]",,,3,3-4학년
COM3216-01,쟁점및위기커뮤니케이션,허주현,3,"화,목 10:30~11:45 [GA404]",,,20,3-4학년
COM3305-01,작품분석과해석,김용수,3,월 10:30~11:45 / 수 12:00~13:15 [MA308],,,65,2학년
COM3307-01,공연의미학과이론,정지수,3,금 10:30~13:15 [GA403],,,44,3-4학년
COM3313-01,단막극연출,김용수,3,월 15:00~17:45 [GA305],,,20,3-4학년
COM3314-01,단편영화제작,김재홍,3,화 13:30~16:15 [GA404],,,19,3학년
COM3316-01,대본창작의워크샵,이희준,3,"수,금 13:30~14:45 [GA305]",,,30,3-4학년
COM3323-01,뮤지컬창작기초,이희준,3,"수,금 15:00~16:15 [GA305]",,,37,영어강의
COM3329-01,판타지콘텐츠창작,조재홍,3,목 13:30~16:15 [GA403],,,45,1-4학년
COM3401-01,디지털미디어개론,이수영,3,월 15:00~16:15 / 수 16:30~17:45 [GA401],,,46,2학년
COM3402-01,디지털미디어테크놀로지개론,김정현,3,"수,금 13:30~14:45 [K507]",,,39,영어강의
COM3404-01,텔레커뮤니케이션론,김기윤,3,월 13:30~16:15 [GA303B],,,31,2학년
COM3421-01,TV제작,현대원,3,"화,목 13:30~14:45 [GA402]",,,19,3학년
COM3427-01,ICT와지능정보사회,현대원,3,"화,목 10:30~11:45 [GA402]",,,8,1-4학년
EDUF981-01,외국어교과교육론,박은성,3,"화,목 13:30~14:45 [J317]",,,9,영어강의
EDUF983-01,외국어교과교재연구및지도법,Yoo Isaiah Wonho,3,"화,목 15:00~16:15 [J317]",,,15,영어강의
EDUS982-01,과학교과논리및논술,남경식,3,금 17:00~19:45 [J110],,,6,1-4학년
EDUS983-01,과학교과교재연구및지도,곽성일,3,수 16:30~19:15 [J120],,,9,1-4학년
EEE2011-01,전자공학세미나I,유양모,1,수 10:30~11:45 [RA204],,,50,2-4학년
EEE2041-01,기초공학프로그래밍,장주욱,3,"화,목 13:30~14:45 [AS411]",,,0,2-4학년
EEE2052-01,디지털논리회로실험,김영록,2,월 15:00~18:50 [R708],,,8,2학년
EEE2052-02,디지털논리회로실험,성원진,2,화 15:00~18:50 [R708],,,17,2학년
EEE2052-03,디지털논리회로실험,정진호,2,수 15:00~18:50 [R708],,,20,2학년
EEE2052-04,디지털논리회로실험,황선영,2,목 15:00~18:50 [R708],,,15,2학년
EEE2052-05,디지털논리회로실험,김영록,2,금 15:00~18:50 [R708],,,16,2학년
EEE2102-01,전자장론II,이행선,3,"수,금 13:30~14:45 [AS303]",,,13,2학년
EEE2104-01,고급공학수학II,정진호,3,"수,금 09:00~10:15 [AS414]",,,29,2학년
EEE2104-02,고급공학수학II,정진호,3,월 09:00~10:15 / 수 10:30~11:45 [AS414],,,39,2학년
EEE2108-01,공학프로그래밍,황선영,3,"화,목 09:00~10:15 [AS412]",,,8,2학년
EEE2108-02,공학프로그래밍,장주욱,3,"화,목 13:30~14:45 [AS111]",,,36,2학년
EEE2108-03,공학프로그래밍,소재우,3,월 13:30~14:45 / 금 12:00~13:15 [AS111],,,23,영어강의
EEE2111-01,기초회로이론,최용,3,월 09:00~10:15 / 수 10:30~11:45 [AS303],,,32,1학년
EEE2111-02,기초회로이론,윤광석,3,"화,목 13:30~14:45 [AS510]",,,44,영어강의
EEE2111-03,기초회로이론,김광수,3,"화,목 09:00~10:15 [AS301]",,,56,1학년
EEE2120-01,물리전자공학I,지용,3,월 10:30~11:45 / 수 12:00~13:15 [AS301],,,42,2학년
EEE2120-02,물리전자공학I,최우영,3,"화,목 12:00~13:15 [AS414]",,,37,영어강의
EEE2153-01,신호및시스템,박형민,3,월 12:00~13:15 / 금 10:30~11:45 [AS301],,,38,영어강의
EEE2153-02,신호및시스템,박래홍,3,"화,목 10:30~11:45 [AS301]",,,39,2학년
EEE3132-01,전자회로II,이승훈,3,"화,목 13:30~14:45 [R404]",,,24,3학년
EEE3132-02,전자회로II,안길초,3,월 09:00~10:15 / 수 10:30~11:45 [AS305],,,17,영어강의
EEE3142-01,디지털제어,강석주,3,"수,금 09:00~10:15 [AS412]",,,16,영어강의
EEE3146-01,반도체공학I,최우영,3,"화,목 09:00~10:15 [AS414]",,,28,영어강의
EEE3149-01,디지털통신,성원진,3,월 12:00~13:15 / 금 10:30~11:45 [K305],,,29,영어강의
EEE3149-02,디지털통신,성원진,3,월 13:30~14:45 / 금 12:00~13:15 [K305],,,17,영어강의
EEE3163-01,고급디지털회로설계,송태경,3,월 10:30~11:45 / 수 12:00~13:15 [R404],,,34,3학년
EEE3178-01,컴퓨터아키텍쳐,황선영,3,"화,목 10:30~11:45 [AS412]",,,19,3학년
EEE3182-01,고급전자회로실험,이행선,2,월 15:00~18:50 [R712],,,14,3학년
EEE3182-02,고급전자회로실험,지용,2,화 15:00~18:50 [R712],,,11,3학년
EEE3182-03,고급전자회로실험,지용,2,수 15:00~18:50 [R712],,,11,3학년
EEE3182-04,고급전자회로실험,유양모,2,목 15:00~18:50 [R712],,,5,3학년
EEE3182-05,고급전자회로실험,안길초,2,금 15:00~18:50 [R712],,,9,3학년
EEE4125-01,광전자공학,김광수,3,"화,목 12:00~13:15 [R708]",,,14,4학년
EEE4161-01,인터넷통신망,장주욱,3,"화,목 10:30~11:45 [AS305]",,,11,4학년
EEE4168-01,마이크로프로세서시스템설계,강석주,3,"수,금 13:30~14:45 [AS412]",,,6,4학년
EEE4169-01,VLSI시스템설계,안길초,3,월 10:30~11:45 / 수 12:00~13:15 [AS305],,,17,4학년
EEEG274-01,휴대폰설계기술(캡스톤디자인),정옥현,3,목 15:00~17:45 [K103],,,10,4학년
POL2002-01,정치학개론,김영수,3,월 13:30~14:45 / 금 12:00~13:15 [DB101],,,86,1학년
POL2002-02,정치학개론,오세제,3,"월,금 16:30~17:45 [D302]",,,24,1학년
POL2004-01,연구방법론,하상응,3,"수,금 15:00~16:15 [D502]",,,34,영어강의
PSY4025-01,심리학연구방법론,연규진,3,"수,금 15:00~16:15 [D412]",,,22,영어강의
POL3060-01,한국정치론,손호철,3,"화,목 13:30~14:45 [DB101]",,,118,1-4학년
POL3062-01,한국의정치과정,김형철,3,월 12:00~13:15 / 금 10:30~11:45 [D301],,,20,1-4학년
POL3080-01,현대북한의정치,김영수,3,"월,금 16:30~17:45 [D502]",,,21,1-4학년
POL3112-01,문화와정치,강정인,3,"화,목 13:30~14:45 [D601]",,,20,1-4학년
POL3119-01,인권의정치,손호철,3,"화,목 15:00~16:15 [D502]",,,24,1-4학년
POL3122-01,소유와화폐의정치,김종철,3,"화,목 10:30~11:45 [D603]",,,9,영어강의
POL3138-01,외교정책론,문병철,3,월 09:00~10:15 / 수 10:30~11:45 [D301],,,24,1-4학년
POL3156-01,세계외교사,차태서,3,월 15:00~16:15 / 수 16:30~17:45 [D301],,,21,1-4학년
POL3161-01,비교정치론,조영호,3,"수,금 15:00~16:15 [D504]",,,21,영어강의
POL3165-01,중국정치의이해,전성흥,3,"화,목 15:00~16:15 [DB102]",,,39,1-4학년
POL3170-01,유럽정치의이해,윤석준,3,"화,목 10:30~11:45 [DB101]",,,63,1-4학년
