과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
COM3413-01,디지털콘텐츠,이수영,3,"수,금 18:00~19:15 [GA404]","3,4학년",,2,승인과목
COM3425-01,스마트앱스기획·제작,이수영,3,목 13:30~16:15 [K406],"2,3,4학년",,4,권장학년: 3-4학년
COM3434-01,"디지털미디어기업,경영컨설팅",이석근,3,"화,목 13:30~14:45 [GA401]","3,4학년",,6,권장학년: 2-4학년
COM3435-01,가상현실콘텐츠기획제작,김홍석,3,월 15:00~16:15 / 수 16:30~17:45 [GA402],"2,3,4학년",,8,권장학년: 2-4학년
COM3436-01,가상현실그래픽실무,이수영,3,화 10:30~13:15 [AS107],"2,3,4학년",,9,권장학년: 2-4학년
EDUF981-01,외국어교과교육론,박은성,3,"화,목 12:00~13:15 [J317]",전학년,,4,영어강의
EDUF983-01,외국어교과교재연구및지도법,Yoo Isaiah Wonho,3,"화,목 13:30~14:45 [J317]",전학년,,2,영어강의
EDUS982-01,과학교과논리및논술,남경식,3,금 17:00~19:45 [J110],전학년,,4,권장학년: 1-4학년
EDUS983-01,과학교과교재연구및지도,곽성일,3,수 16:30~19:15 [J116],전학년,,6,권장학년: 1-4학년
EEE2011-01,전자공학세미나I,유양모,1,수 10:30~11:45 [RA204],전학년,,19,권장학년: 2-4학년
EEE2052-01,디지털논리회로실험,김영록,2,월 15:00~18:50 [R708],전학년,,11,권장학년: 2학년
EEE2052-02,디지털논리회로실험,김영록,2,화 15:00~18:50 [R708],전학년,,8,권장학년: 2학년
EEE2052-03,디지털논리회로실험,최우영,2,수 15:00~18:50 [R708],전학년,,9,권장학년: 2학년
EEE2052-04,디지털논리회로실험,성원진,2,목 15:00~18:50 [R708],전학년,,10,권장학년: 2학년
EEE2052-05,디지털논리회로실험,김경환,2,금 15:00~18:50 [R708],전학년,,8,권장학년: 2학년
EEE2102-01,전자장론II,윤상원,3,"화,목 12:00~13:15 [K306]",전학년,,13,권장학년: 2학년
EEE2104-01,고급공학수학II,박형민,3,"수,금 13:30~14:45 [R404]",전학년,,26,권장학년: 2학년
EEE2104-02,고급공학수학II,김홍석,3,월 09:00~10:15 / 수 10:30~11:45 [AS301],전학년,,25,영어강의
EEE2108-01,공학프로그래밍,황선영,3,"화,목 10:30~11:45 [AS303]",전학년,,16,권장학년: 2학년
EEE2108-02,공학프로그래밍,범진욱,3,월 10:30~11:45 / 수 12:00~13:15 [AS111],전학년,,11,권장학년: 2학년
EEE2111-01,기초회로이론,김광수,3,월 09:00~10:15 / 수 10:30~11:45 [AS412],전학년,,32,권장학년: 1학년
EEE2111-02,기초회로이론,이행선,3,"수,금 09:00~10:15 [AS510]",전학년,,30,영어강의
EEE2111-03,기초회로이론,장주욱,3,월 10:30~11:45 / 수 12:00~13:15 [AS510],전학년,,47,권장학년: 1학년
EEE2120-01,물리전자공학I,지용,3,월 12:00~13:15 / 금 10:30~11:45 [R404],전학년,,27,권장학년: 2학년
EEE2120-02,물리전자공학I,윤광석,3,"수,금 13:30~14:45 [AS301]",전학년,,25,영어강의
EEE2153-01,신호및시스템,소재우,3,월 13:30~14:45 / 금 12:00~13:15 [AS414],전학년,,24,영어강의
EEE2153-02,신호및시스템,김영록,3,"화,목 13:30~14:45 [AS301]",전학년,,19,권장학년: 2학년
EEE3132-01,전자회로II,이승훈,3,"화,목 13:30~14:45 [R404]",전학년,,9,권장학년: 3학년
EEE3132-02,전자회로II,안길초,3,월 12:00~13:15 / 금 10:30~11:45 [AS301],전학년,,10,영어강의
EEE3142-01,디지털제어,강석주,3,"화,목 09:00~10:15 [AS412]",전학년,,10,영어강의
EEE3146-01,반도체공학I,최우영,3,"수,금 09:00~10:15 [AS305]",전학년,,4,영어강의
EEE3146-02,반도체공학I,최우영,3,"수,금 13:30~14:45 [AS305]",전학년,,6,영어강의
EEE3149-01,디지털통신,성원진,3,월 12:00~13:15 / 금 10:30~11:45 [AS412],전학년,,7,권장학년: 3학년
EEE3149-02,디지털통신,성원진,3,월 13:30~14:45 / 금 12:00~13:15 [AS412],전학년,,10,권장학년: 3학년
EEE3163-01,고급디지털회로설계,송태경,3,월 10:30~11:45 / 수 12:00~13:15 [R404],전학년,,13,권장학년: 3학년
EEE3178-01,컴퓨터아키텍쳐,황선영,3,"화,목 12:00~13:15 [AS303]",전학년,,12,권장학년: 3학년
EEE3182-01,고급전자회로실험,지용,2,월 15:00~18:50 [R712],전학년,,2,권장학년: 3학년
EEE3182-02,고급전자회로실험,김광수,2,화 15:00~18:50 [R712],전학년,,5,권장학년: 3학년
EEE3182-03,고급전자회로실험,안길초,2,수 15:00~18:50 [R712],전학년,,10,권장학년: 3학년
EEE3182-04,고급전자회로실험,지용,2,목 15:00~18:50 [R712],전학년,,4,권장학년: 3학년
EEE3182-05,고급전자회로실험,윤상원,2,금 15:00~18:50 [R712],전학년,,1,권장학년: 3학년
EEE4125-01,광전자공학,김광수,3,월 10:30~11:45 / 수 12:00~13:15 [R708],전학년,,4,권장학년: 4학년
EEE4159-01,이동통신공학,홍대형,3,"화,목 10:30~11:45 [AS305]",전학년,,1,권장학년: 4학년
EEE4161-01,인터넷통신망,장주욱,3,"화,목 13:30~14:45 [AS412]",전학년,,3,권장학년: 4학년
EEE4168-01,마이크로프로세서시스템설계,김경환,3,"화,목 12:00~13:15 [AS301]",전학년,,2,권장학년: 4학년
EEE4169-01,VLSI시스템설계,안길초,3,월 13:30~14:45 / 금 12:00~13:15 [AS305],전학년,,3,권장학년: 4학년
EEEG274-01,휴대폰설계기술과비즈니스모델(캡스톤디자인),정옥현,3,목 15:00~17:45 [R404],전학년,,10,권장학년: 4학년
POL2002-01,정치학개론,김영수,3,월 09:00~10:15 / 수 10:30~11:45 [D302],전학년,,22,권장학년: 1학년
POL2002-02,정치학개론,이장욱,3,"수,금 15:00~16:15 [DB101]",전학년,,69,권장학년: 1학년
POL3060-01,한국정치론,손호철,3,"화,목 13:30~14:45 [DB101]",전학년,,79,권장학년: 1-4학년
POL3094-01,정당과정당제,신정섭,3,"월,금 16:30~17:45 [D303A]",전학년,,8,권장학년: 1-4학년
POL3106-01,동양정치사상,유불란,3,"수,금 09:00~10:15 [D303A]",전학년,,1,권장학년: 1-4학년
POL3107-01,고대중세정치사상,김종철,3,"화,목 12:00~13:15 [D504]",전학년,,4,권장학년: 1-4학년
POL3111-01,정보사회의정치,류석진,3,월 10:30~11:45 / 수 12:00~13:15 [D406],전학년,,1,권장학년: 1-4학년
POL3112-01,문화와정치,강정인,3,"화,목 10:30~11:45 [D601]",전학년,,11,권장학년: 1-4학년
POL3119-01,인권의정치,손호철,3,"화,목 15:00~16:15 [D502]",전학년,,7,권장학년: 1-4학년
POL3122-01,소유와화폐의정치사상,김종철,3,"화,목 16:30~17:45 [D302]",전학년,,4,영어강의
POL3132-01,동북아정치질서,전성흥,3,월 13:30~14:45 / 금 12:00~13:15 [D601],전학년,,10,권장학년: 1-4학년
POL3138-01,외교정책론,장기영,3,"월,금 16:30~17:45 [K307]",전학년,,12,권장학년: 1-4학년
POL3156-01,세계외교사,이중구,3,월 15:00~16:15 / 수 16:30~17:45 [DB101],전학년,,27,권장학년: 1-4학년
POL3158-01,국제정치경제론,류석진,3,월 09:00~10:15 / 수 10:30~11:45 [DB101],전학년,,30,권장학년: 1-4학년
POL3159-01,한국과국제정치,문병철,3,월 15:00~16:15 / 수 16:30~17:45 [K305],전학년,,21,권장학년: 1-4학년
POL3165-01,중국정치의이해,전성흥,3,월 12:00~13:15 / 금 10:30~11:45 [D302],전학년,,22,권장학년: 1-4학년
POL3171-01,경제발전의정치학,박선경,3,월 12:00~13:15 / 금 10:30~11:45 [D502],전학년,,5,권장학년: 1-4학년
POL3179-01,비교민주주의론,조영호,3,"화,목 09:00~10:15 [D402]",전학년,,7,영어강의
POL3181-01,현대정치학의대가들,신윤환,3,"화,목 13:30~14:45 [D303A]",전학년,,5,권장학년: 1-4학년
POL3185-01,미국정치특강,하상응,3,"수,금 13:30~14:45 [DB101]",전학년,,57,영어강의
POL4066-01,한국정치이념논쟁사,전재호,3,"수,금 09:00~10:15 [D412]",전학년,,5,권장학년: 1-4학년
POL4083-01,북한정치특강,김영수,3,월 10:30~11:45 / 수 12:00~13:15 [DB101],전학년,,45,권장학년: 1-4학년
POL4084-01,한반도정치론,정영철,3,"화,목 12:00~13:15 [D502]",전학년,,12,권장학년: 3-4학년
POL4095-01,여론조사와여론읽기(캡스톤디자인),이현우,3,"화,목 09:00~10:15 [D601]",전학년,,4,권장학년: 1-4학년
CBE2002-01,창의설계,이종석,3,월 18:00~20:45 [K306],전학년,,12,영어강의
CBE2002-02,창의설계,김충익,3,월 18:00~20:45 [K304],전학년,,28,영어강의
CBE2002-03,창의설계,김정욱,3,월 18:00~20:45 [K307],전학년,,22,영어강의
CBE2002-04,창의설계,하경수,3,월 18:00~20:45 [K305],전학년,,28,영어강의
MEE4021-01,창의적종합설계,김동철,3,화 16:30~19:15 [AS412],4학년,,5,영어강의
CBE2006-01,응용생물학,최정우,3,월 15:00~16:15 / 수 16:30~17:45 [R404],전학년,,49,권장학년: 1학년
CBE2006-02,응용생물학,이지영,3,월 15:00~16:15 / 수 16:30~17:45 [K304],,,23,승인과목
CBE2007-01,응용생화학,오병근,3,"화,목 12:00~13:15 [K304]",전학년,,24,권장학년: 2학년
CBE2007-02,응용생화학,오병근,3,"화,목 13:30~14:45 [K304]",전학년,,27,권장학년: 2학년
CBE2009-01,화공생명공학기초실험II,이재욱,3,월 16:30~22:15 [R407],전학년,,13,권장학년: 2학년
CBE2009-02,화공생명공학기초실험II,박흥목,3,월 16:30~22:15 [R407],전학년,,6,권장학년: 2학년
CBE2009-03,화공생명공학기초실험II,이진원,3,월 16:30~22:15 [R407],전학년,,3,권장학년: 2학년
CBE2009-04,화공생명공학기초실험II,오병근,3,월 16:30~22:15 [R407],전학년,,10,권장학년: 2학년
CBE2012-01,화공수학II,이광순,3,"화,목 10:30~11:45 [R404]",전학년,,20,영어강의
CBE2012-02,화공수학II,최진훈,3,"화,목 12:00~13:15 [K307]",전학년,,23,영어강의
CBE3001-01,화공열역학,임종성,3,"화,목 13:30~14:45 [AS414]",전학년,,24,권장학년: 2학년
CBE3001-02,화공열역학,임종성,3,"화,목 16:30~17:45 [AS414]",전학년,,24,권장학년: 2학년
CBE3005-01,열및물질전달,김정욱,3,"화,목 16:30~17:45 [AS510]",전학년,,17,영어강의
CBE3005-02,열및물질전달,강태욱,3,월 15:00~16:15 / 수 16:30~17:45 [AS301],전학년,,12,영어강의
CBE3006-01,공정제어,이광순,3,"화,목 09:00~10:15 [R404]",전학년,,19,영어강의
CBE3012-01,화공수학III,최진훈,3,"화,목 15:00~16:15 [K306]",전학년,,3,영어강의
CBE3016-01,화공생명공학요소실험II,문준혁,3,금 16:30~22:15 [R405],전학년,,7,권장학년: 3학년
CBE3016-02,화공생명공학요소실험II,강태욱,3,금 16:30~22:15 [R405],전학년,,2,권장학년: 3학년
CBE3016-03,화공생명공학요소실험II,임종성,3,금 16:30~22:15 [R405],전학년,,8,권장학년: 3학년
CBE3016-04,화공생명공학요소실험II,이희우,3,금 16:30~22:15 [R405],전학년,,5,권장학년: 3학년
CBE4001-01,화공생명공학심화종합설계,최정우,3,수 18:00~20:45 [AS414],전학년,,8,권장학년: 4학년
CBE4001-02,화공생명공학심화종합설계,최진훈,3,수 18:00~20:45 [AS412],전학년,,3,권장학년: 4학년
CBE4005-01,촉매공학,하경수,3,월 13:30~14:45 / 금 12:00~13:15 [R404],전학년,,20,영어강의
CBE4008-01,반도체공정,문준혁,3,"수,금 15:00~16:15 [AS510]",전학년,,4,영어강의
CBE4009-01,고분자가공,이재욱,3,"화,목 10:30~11:45 [AS311]",전학년,,1,권장학년: 3-4학년
CBE4010-01,화공재료,구기갑,3,월 09:00~10:15 / 수 10:30~11:45 [AS311],"2,3,4학년",,7,권장학년: 3-4학년
CBE4011-01,전기화학,박흥목,3,월 10:30~11:45 / 수 12:00~13:15 [AS412],전학년,,11,권장학년: 3-4학년
CBE4016-01,석유화학공학,이희우,3,"수,금 13:30~14:45 [AS412]",전학년,,7,권장학년: 3학년
CBE4017-01,화공생명공학공정실험,구기갑,3,목 16:30~22:15 [R403],전학년,,4,권장학년: 4학년
CBE4020-01,에너지공학,김충익,3,월 13:30~14:45 / 금 12:00~13:15 [RA308],전학년,,9,영어강의
REL2001-01,종교의이해,박병관,3,월 15:00~16:15 / 수 16:30~17:45 [J315],전학년,,7,권장학년: 1-4학년
REL2010-01,종교학답사I,정소이,1,월 18:00~18:50 [J116],전학년,,2,권장학년: 1-4학년
REL3017-01,중국문화속의유교와도교,정소이,3,"화,목 10:30~11:45 [J609]",전학년,,7,영어강의
REL3020-01,유교강독,정소이,3,"화,목 12:00~13:15 [J609]",전학년,,10,권장학년: 1-4학년
REL3021-01,도교강독,최수빈,3,월 12:00~13:15 / 금 10:30~11:45 [J313],전학년,,9,권장학년: 1-4학년
REL3029-01,종교심리학,김재영,3,"화,목 10:30~11:45 [J209]",전학년,,10,영어강의
REL3031-01,그리스도교신관,박종구,3,"수,금 13:30~14:45 [J317]",전학년,,5,권장학년: 1-4학년
REL3033-01,한국무교의이해,김성례,3,"화,목 15:00~16:15 [J609]",전학년,,12,권장학년: 2-4학년
REL3034-01,지구화시대의종교,김성례,3,"수,금 09:00~10:15 [J609]",전학년,,3,영어강의
REL3037-01,동아시아종교전통과그리스도교,오지섭,3,"수,금 15:00~16:15 [J317]",전학년,,5,권장학년: 1-4학년
REL3038-01,종교와젠더,김성례,3,"화,목 09:00~10:15 [J609]",전학년,,4,권장학년: 1-4학년
REL3043-01,수양과명상,서명원,3,"화,목 09:00~10:15",전학년,,10,영어강의
REL3046-01,죽음과고통의현상학,김재영,3,월 10:30~11:45 / 수 12:00~13:15 [J317],전학년,,6,권장학년: 1-4학년
RELG001-01,종교연구방법론,박병관,3,"화,목 13:30~14:45 [J323]",전학년,,4,영어강의
RELQ983-01,종교교과교재연구및지도법,백은진,3,월 10:30~11:45 / 수 12:00~13:15 [J321],전학년,,0,권장학년: 2-4학년
SOC2001-01,사회학개론,김무경,3,월 15:00~16:15 / 수 16:30~17:45 [D504],전학년,,8,권장학년: 1-4학년
SOC2001-02,사회학개론,김경만,3,"화,목 12:00~13:15 [DB102]",전학년,,39,권장학년: 1-4학년
SOC2001-03,사회학개론,오찬호,3,"화,목 15:00~16:15 [DB102]",전학년,,50,권장학년: 1-4학년
SOC2002-01,인류학개론,서보경,3,"수,금 15:00~16:15 [D502]",전학년,,11,영어강의
SOC2004-01,사회통계학,이재혁,3,"수,금 13:30~14:45 [D406]",전학년,,8,권장학년: 1-4학년
SOC2007-01,이론과사회:현대에서포스트모던이론까지,김경만,3,"화,목 15:00~16:15 [D402]",전학년,,17,권장학년: 1-4학년
SOC3006-01,사회변동론,조혜인,3,"화,목 13:30~14:45 [D412]",전학년,,11,권장학년: 1-4학년
SOC3013-01,현대가족연구,강혜경,3,"화,목 09:00~10:15 [D303B]",전학년,,2,권장학년: 2-4학년
SOC3023-01,환경사회학,차은정,3,"화,목 12:00~13:15 [D303B]",전학년,,12,권장학년: 1-4학년
SOC3024-01,정치사회학,전승봉,3,월 12:00~13:15 / 금 10:30~11:45 [D201],전학년,,15,권장학년: 2-4학년
SOC3033-01,이미지와상상력의사회학,김무경,3,월 10:30~11:45 / 수 12:00~13:15 [D504],전학년,,22,권장학년: 2-4학년
SOC3038-01,사회적행위와문화,이재혁,3,월 15:00~16:15 / 수 16:30~17:45 [D406],전학년,,14,권장학년: 1-4학년
SOC3040-01,"다문화,시민,국가",김우선,3,월 13:30~14:45 / 금 12:00~13:15 [D412],전학년,,7,영어강의
SOC3047-01,한국사회사,조혜인,3,"화,목 10:30~11:45 [DB102]",전학년,,9,권장학년: 2-4학년
SOC3053-01,사회학과기업현장의만남,김우선,3,목 16:30~19:15 [DB101],전학년,,29,권장학년: 1-4학년
SOCG009-01,연구방법실습(종합설계),오세일,3,수 10:30~13:15 [D401B],"2,3,4학년",,1,영어강의
CSE2003-01,기초공학설계,박운상,3,"화,목 12:00~13:15 [K309]",전학년,,17,영어강의
CSE2035-01,C프로그래밍,김지환,3,"수,금 13:30~14:45 [R912]",전학년,,28,공학인증
CSE2035-02,C프로그래밍,정성원,3,월 10:30~11:45 / 수 12:00~13:15 [R912],전학년,,25,공학인증
CSE2035-03,C프로그래밍,김영재,3,"화,목 15:00~16:15 [R912]",전학년,,38,영어강의
CSE3006-01,이산구조,김영재,3,월 09:00~10:15 / 수 10:30~11:45 [AS510],전학년,,54,영어강의
CSE3006-02,이산구조,최명환,3,"화,목 13:30~14:45 [K201]",전학년,,69,영어강의
CSE3013-01,컴퓨터공학설계및실험I,김승욱,3,화 15:00~20:50 [R914],전학년,,10,공학인증
CSE3016-01,컴퓨터공학실험II,정성원,3,월 15:00~20:50 [AS714],전학년,,11,공학인증
CSE3016-02,컴퓨터공학실험II,박성용,3,화 15:00~20:50 [AS714],전학년,,7,공학인증
CSE3016-03,컴퓨터공학실험II,김영재,3,수 15:00~20:50 [AS714],전학년,,8,공학인증
CSE3016-04,컴퓨터공학실험II,서정연,3,목 15:00~20:50 [AS714],전학년,,8,공학인증
CSE3016-05,컴퓨터공학실험II,김성천,3,금 15:00~20:50 [AS714],전학년,,16,공학인증
CSE3080-01,자료구조,양지훈,3,"화,목 12:00~13:15 [AS311]",전학년,,22,공학인증
CSW2030-01,자료구조입문,박수진,3,"수,금 13:30~14:45 [K304]",전학년,,29,권장학년: 2-4학년
CSE3081-01,알고리즘설계와분석,임종석,3,"화,목 09:00~10:15 [AS510]",전학년,,23,공학인증
CSE3081-02,알고리즘설계와분석,임인성,3,"화,목 10:30~11:45 [AS510]",전학년,,30,공학인증
CSE4011-01,임베디드컴퓨터구조,이혁준,3,"화,목 16:30~17:45 [AS303]","3,4학년",,12,영어강의
CSE4060-01,데이터통신개론,최명환,3,"화,목 15:00~16:15 [K201]","3,4학년",,18,영어강의
CSE4070-01,운영체제,박성용,3,"화,목 10:30~11:45 [AS414]","3,4학년",,18,공학인증
CSE4070-02,운영체제,이혁준,3,"화,목 13:30~14:45 [AS303]","3,4학년",,12,공학인증
CSE4085-01,자동장치이론,장직현,3,월 09:00~10:15 / 수 10:30~11:45 [AS305],"3,4학년",,7,공학인증
CSE4095-01,파일처리,박석,3,월 10:30~11:45 / 수 12:00~13:15 [AS301],"3,4학년",,9,공학인증
CSE4115-01,소프트웨어공학,박수용,3,월 09:00~10:15 / 수 10:30~11:45 [R404],"3,4학년",,8,공학인증
CSE4152-01,고급소프트웨어실습I,박운상,3,월 15:00~20:50 [R914],"3,4학년",,6,공학인증
CSE4152-02,고급소프트웨어실습I,임인성,3,수 15:00~20:50 [R914],"3,4학년",,7,공학인증
CSE4152-03,고급소프트웨어실습I,박수용,3,목 15:00~20:50 [R914],"3,4학년",,6,공학인증
CSE4152-04,고급소프트웨어실습I,이혁준,3,금 15:00~20:50 [R914],"3,4학년",,11,공학인증
CSE4177-01,인터넷프로그래밍및응용,낭종호,3,"화,목 10:30~11:45 [AS412]",4학년,,3,공학인증
CSE4178-01,기초SOC설계,임종석,3,"화,목 12:00~13:15 [AS412]",4학년,,5,공학인증
CSE4185-01,기초인공지능,오경환,3,"수,금 13:30~14:45 [AS414]","3,4학년",,19,공학인증
CSE4187-01,캡스톤디자인II,구명완,3,"수,금 15:00~16:15 [AS305]",4학년,,6,공학인증
CSE4187-02,캡스톤디자인II,윤용운,3,"수,금 15:00~16:15 [AS412]",4학년,,2,공학인증
CSEG311-01,대화형사용자인터페이스개론,김지환,3,"수,금 16:30~17:45 [R903]","3,4학년",,2,공학인증
CSEG414-01,분산프로그래밍,박성용,3,"화,목 13:30~14:45 [AS912]","3,4학년",,3,공학인증
CSEG501-01,멀티미디어콘텐츠표현및처리,낭종호,3,"화,목 15:00~16:15 [AS912]","3,4학년",,2,공학인증
CSEQ982-01,컴퓨터학교과교재연구및지도법,최보금,3,화 18:00~20:45 [J120],전학년,,0,권장학년: 2-4학년
CSEQ983-01,컴퓨터학교과논리및논술,최보금,3,목 16:30~19:15 [J110],전학년,,0,권장학년: 2-4학년
LAW2001-01,법학개론,이상수,3,"수,금 09:00~10:15 [DB101]",전학년,,26,영어강의
LAW2010-01,법과현대사회,이상복,3,"화,목 10:30~11:45 [X231]",전학년,,13,권장학년: 1-4학년
LAW3012-01,헌법II,홍성방,3,월 10:30~11:45 / 수 12:00~13:15 [X231],전학년,,7,권장학년: 2-4학년
LAW3021-01,민법총칙,홍윤선,3,"화,목 09:00~10:15 [X231]",전학년,,11,권장학년: 1-4학년
LAW3061-01,상법총론,윤광균,3,"화,목 15:00~16:15 [X430]",전학년,,3,권장학년: 1-3학년
LAW4151-01,英法원강,"Riley, John Patrick",3,"화,목 13:30~14:45 [X231]",전학년,,11,영어강의
MEE2007-01,공학수학II,정봉근,3,"화,목 15:00~16:15 [RA204]",전학년,,35,영어강의
MEE2008-01,공학설계개론,신충수,3,월 10:30~11:45 / 수 12:00~13:15 [AS303],전학년,,33,권장학년: 1학년
MEE2008-02,공학설계개론,정봉근,3,"화,목 10:30~11:45 [RA204]",전학년,,33,권장학년: 1학년
MEE2012-01,유체역학I,허남건,3,월 09:00~10:15 / 수 10:30~11:45 [AS303],"2,3,4학년",,14,권장학년: 2학년
MEE2012-02,유체역학I,김원정,3,월 12:00~13:15 / 금 10:30~11:45 [AS414],"2,3,4학년",,27,권장학년: 2학년
MEE2013-01,동역학,이승엽,3,월 10:30~11:45 / 수 12:00~13:15 [AS305],"2,3,4학년",,12,권장학년: 2학년
MEE2013-02,동역학,박정열,3,"수,금 13:30~14:45 [AS303]","2,3,4학년",,26,영어강의
MEE2014-01,디자인과재료,최범규,3,"화,목 09:00~10:15 [AS414]","2,3,4학년",,31,권장학년: 2학년
MEE2025-01,모형설계제작,김동철,3,월 16:30~22:15 [RA110A],"2,3,4학년",,3,권장학년: 2학년
MEE2025-02,모형설계제작,이철수,3,목 16:30~22:15 [RA110A],"2,3,4학년",,2,권장학년: 2학년
MEE2026-01,2DCAD,이철수,3,수 15:00~19:15 [AS612],"2,3,4학년",,15,권장학년: 2학년
MEE3005-01,공학수치해석,손기헌,3,월 09:00~10:15 / 수 10:30~11:45 [AS612],"3,4학년",,16,권장학년: 3학년
MEE3005-02,공학수치해석,김원정,3,월 13:30~14:45 / 금 12:00~13:15 [AS301],"3,4학년",,12,영어강의
MEE3011-01,부품설계,이문규,3,"화,목 13:30~14:45 [AS305]","3,4학년",,5,권장학년: 3학년
MEE3012-01,내연기관,김대중,3,"화,목 15:00~16:15 [AS412]","3,4학년",,16,영어강의
MEE3013-01,자동제어,전도영,3,"화,목 10:30~11:45 [AS301]","3,4학년",,15,권장학년: 3학년
MEE3015-01,설계방법론(캡스톤디자인),김주한,3,월 15:00~16:15 / 수 16:30~17:45 [K306],"3,4학년",,13,권장학년: 3학년
MEE3015-02,설계방법론(캡스톤디자인),김주한,3,"화,목 16:30~17:45 [K306]","3,4학년",,12,권장학년: 3학년
MEE3025-01,기계공학실험I,정시영,3,토 13:00~18:45 [AS401],"3,4학년",,8,권장학년: 3학년
MEE3025-02,기계공학실험I,김원정,3,토 13:00~18:45,"3,4학년",,5,권장학년: 3학년
MEE3025-03,기계공학실험I,전도영,3,토 13:00~18:45 [AS411],"3,4학년",,2,권장학년: 3학년
MEE3025-04,기계공학실험I,이승엽,3,토 13:00~18:45 [AS407],"3,4학년",,1,권장학년: 3학년
MEE4001-01,유한요소해석,이형일,3,"화,목 12:00~13:15 [AS510]","3,4학년",,5,권장학년: 3-4학년
MEE4011-01,최적설계및실습,정현용,3,월 13:30~14:45 / 금 12:00~13:15 [AS311],"3,4학년",,3,권장학년: 3-4학년
MEE4016-01,바이오모방공학개론,이승엽,3,월 15:00~16:15 / 수 16:30~17:45 [AS412],"3,4학년",,6,권장학년: 3-4학년
BNT3009-01,바이오모방공학개론,이승엽,3,월 15:00~16:15 / 수 16:30~17:45 [AS412],"3,4학년",,2,권장학년: 3-4학년
MEE4025-01,자동차공학,정현용,3,월 12:00~13:15 / 금 10:30~11:45 [AS311],4학년,,4,권장학년: 4학년
MEE4042-01,열유체시스템설계,손기헌,3,월 16:30~19:15 [AS412],"3,4학년",,7,권장학년: 3-4학년
MEE4047-01,기계공학세미나,정봉근,1,금 16:30~17:45 [AS510],4학년,,2,권장학년: 4학년
MEEG005-01,연속체역학,김낙수,3,"수,금 10:30~11:45 [K104]","3,4학년",,1,권장학년: 3-4학년
MEEG012-01,전산유체역학,허남건,3,월 10:30~11:45 / 수 09:00~10:15 [K104],"3,4학년",,2,권장학년: 3-4학년
MEEG103-01,고급메카트로닉스,공경철,3,월 10:30~11:45 / 수 12:00~13:15 [K206],"3,4학년",,1,권장학년: 4학년
MEEG112-01,연료전지개론,김대중,3,"화,목 10:30~11:45 [K404]","3,4학년",,5,권장학년: 3-4학년
AMC2020-01,문화와글쓰기,배진숙,3,월 09:00~10:15 / 수 10:30~11:45 [J325],전학년,,8,영어강의
AMC2028-01,다문화적의사소통,이요안,3,"화,목 12:00~13:15 [J327]",전학년,,25,영어강의
AMC2031-01,미국학입문,박상기,3,"화,목 10:30~11:45 [J217]",1학년,,18,영어강의
AMC2031-02,미국학입문,부경숙,3,"수,금 15:00~16:15 [J609]",전학년,,10,영어강의
AMC2033-01,미국역사와문화,노재호,3,월 15:00~16:15 / 수 16:30~17:45 [J107],전학년,,33,영어강의
AMC3045-01,시각예술,박상기,3,"화,목 15:00~16:15 [J217]","2,3,4학년",,7,영어강의
AMC3050-01,미국영화장르연구,Hantke Steffen Horst,3,"화,목 16:30~17:45 [J309]","2,3,4학년",,13,영어강의
AMC3056-01,세계속의미국영화,송명선,3,월 10:30~11:45 / 수 12:00~13:15 [J327],"2,3,4학년",,7,영어강의
AMC3060-01,각색연구,정소영,3,"월,금 16:30~17:45 [J313]","2,3,4학년",,12,영어강의
AMC3070-01,문화적정체성,박상기,3,"화,목 13:30~14:45 [J217]","2,3,4학년",,10,영어강의
AMC3075-01,미국의지역문화,배진숙,3,"수,금 09:00~10:15 [J315]","2,3,4학년",,4,영어강의
AMC3087-01,각년대의미국문화,Hantke Steffen Horst,3,"화,목 09:00~10:15 [J315]","2,3,4학년",,3,영어강의
AMC4130-01,1960년대의저항문화,노재호,3,월 12:00~13:15 / 금 10:30~11:45 [J602],"2,3,4학년",,10,영어강의
AMC4135-01,젠더세미나,정소영,3,월 13:30~14:45 / 금 12:00~13:15 [J313],"2,3,4학년",,6,영어강의
AMC4150-01,미국원주민계문화,부경숙,3,"수,금 13:30~14:45 [J609]","2,3,4학년",,4,영어강의
AMCG001-01,미국사상연구,노재호,3,수 10:00~13:00 [J111],4학년,,0,영어강의
CHI2003-01,기초한문,류동춘,3,월 15:00~16:15 / 수 16:30~17:45 [J602],전학년,,13,권장학년: 1-2학년
CHI3003-01,중국어3,박지영,3,월 13:30~14:45 / 금 12:00~13:15 [J215],전학년,,14,권장학년: 2-4학년
CHI3006-01,중국시사,김은신,3,"수,금 13:30~14:45 [J327]",전학년,,13,권장학년: 2-4학년
CHI3007-01,중국어회화2,"He, Ya Wen",3,월 13:30~14:45 / 금 12:00~13:15 [J325],전학년,,11,권장학년: 1-4학년
CHI3010-01,중국문화텍스트읽기,류동춘,3,월 10:30~11:45 / 수 12:00~13:15 [J325],전학년,,9,권장학년: 2-4학년
CHI3013-01,중국의공연예술,신지영,3,"화,목 13:30~14:45 [J313]",전학년,,17,권장학년: 2-4학년
CHI3027-01,젠더와중국사회,박지현,3,월 12:00~13:15 / 금 10:30~11:45 [J327],전학년,,18,권장학년: 1-4학년
