과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4021-01,경제학특강4,정재식,3,"화,목 10:30~11:45 [GN402]",3-4학년,,19,"""부제: 머신러닝
선수과목 : 경제학원론 I, II 
경제학전공 우선신청(비전공자는 전학년수강신청일에 신청가능)"""
ECO4022-01,경제학특강5,이강오,3,"화,목 15:00~16:15 [GN311]",3-4학년,,6,"""부제: 기계학습 / PC실
선수과목 꼭 확인 바람 
경제학전공자 우선신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"""
ECO4030-01,행동경제학,Iris Haydar Doruk,3,"화,목 15:00~16:15 [GN203]",3-4학년,,70,"영어강의, ""선수과목 : 미시경제학 I
경제학전공 우선신청(비경제학전공자는 전학년수강신청일에 신청 가능)"", 선수과목:미시경제학(ECO2006) 필수 이수"
ECO4032-01,금융시장계량분석(캡스톤디자인),최인,3,"화,목 10:30~11:45 [GN304]",3-4학년,,28,"선수과목: 미시경제학Ⅰ, 거시경제학Ⅰ, 계량경제학Ⅰ 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
BIO1101-01,일반생물학I,정광환,3,"월,수 10:30~11:45 [K304]",1학년,,92,
BIO1101-02,일반생물학I,"Lee, Hosuk Sean",3,"월,수 12:00~13:15 [K304]",1학년,,61,영어강의
BIO1101-03,일반생물학I,김건수,3,"화,목 09:00~10:15 [K304]",1학년,,39,
BIO1101-04,일반생물학I,주봉건,3,"화,목 10:30~11:45 [K304]",1학년,,65,*생명과학 전공 학생만 수강가능
BIO1101-05,일반생물학I,이규호,3,"화,목 12:00~13:15 [K305]",1학년,,78,
BIO1105-01,일반생물학실험I,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],1학년,,24,"영어강의, *생명과학 전공 학생만 수강가능"
BIO1105-02,일반생물학실험I,"Lee, Hosuk Sean",1,월 16:30~19:15 [K213],1학년,,16,영어강의
BIO1105-03,일반생물학실험I,주봉건,1,화 13:30~16:15 [K213],1학년,,10,
BIO1105-04,일반생물학실험I,한징택,1,화 16:30~19:15 [K213],1학년,,19,*생명과학 전공 학생만 수강가능
BIO1105-05,일반생물학실험I,김성룡,1,수 13:30~16:15 [K213],1학년,,20,*생명과학 전공 학생만 수강가능
BIO1105-06,일반생물학실험I,이병하,1,수 16:30~19:15 [K213],1학년,,24,
BIO1105-07,일반생물학실험I,서미정,1,목 13:30~16:15 [K213],1학년,,15,
BIO1105-08,일반생물학실험I,김종찬,1,목 16:30~19:15 [K213],1학년,,24,*생명과학 전공 학생만 수강가능
BIO1105-09,일반생물학실험I,이정하,1,금 13:30~16:15 [K213],1학년,,16,
BIO1105-10,일반생물학실험I,이정하,1,금 16:30~19:15 [K213],1학년,,17,
BIO2121-01,현대생물학실험I,신형두,3,월 13:30~18:20 [R204],2학년,,18,
BIO2121-02,현대생물학실험I,이정하,3,화 13:30~18:20 [R204],2학년,,16,
BIO2121-03,현대생물학실험I,김정호,3,수 13:30~18:20 [R204],2학년,,17,
BIO2121-04,현대생물학실험I,한징택,3,목 13:30~18:20 [R204],2학년,,13,
BIO2131-01,생화학I,이정국,3,"수,금 09:00~10:15 [K212]",2학년,,58,
BIO2141-01,세포학,한징택,3,"화,목 09:00~10:15 [K212]",2학년,,52,
BIO2311-01,생명유기화학,서미정,3,"월,수 10:30~11:45 [K203]",2학년,,78,
BIO2601-01,유전자클로닝개론,김정호,3,"화,목 12:00~13:15 [K212]",2학년,,62,
BIO3123-01,현대생물학실험III,김건수,3,월 13:30~18:20 [R210],3학년,,13,
BIO3123-02,현대생물학실험III,김성룡,3,화 13:30~18:20 [R210],3학년,,9,
BIO3123-03,현대생물학실험III,주봉건,3,수 13:30~18:20 [R210],3학년,,21,
BIO3123-04,현대생물학실험III,정광환,3,목 13:30~18:20 [R210],3학년,,12,
BIO3212-01,생명공학개론,"Lee, Hosuk Sean",3,"화,목 10:30~11:45 [K212]",3-4학년,,57,영어강의
BIO3311-01,발생학,김원선,3,"화,목 15:00~16:15 [K306]",3-4학년,,10,
BIO3511-01,식물분자생리학,김성룡,3,"월,수 10:30~11:45 [K306]",3학년,,8,
BIO3712-01,미생물생리학,이규호,3,"월,수 12:00~13:15 [K306]",3-4학년,,24,구BIO5712
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50 [K208],3-4학년,,4,"""*전공학점 불포함, 졸업학점 포함
*물리/화학 특허와 기술이전 과목과 중복수강 불가"", 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
BIO4231-01,생물리학,정광환,3,"수,금 09:00~10:15 [K208]",4학년,,13,"영어강의, 구 BIO4231"
BIO4252-01,암생물학,김정호,3,"수,금 09:00~10:15 [K306]",4학년,,19,
BIO4321-01,인체생리학,이정하,3,"화,목 09:00~10:15 [K306]",3-4학년,,19,
BIO4521-01,식물발달생물학,이병하,3,"화,목 10:30~11:45 [K306]",4학년,,13,영어강의
BIO4931-01,응용바이오기술실험,이병하,3,,4학년,,0,"*특수연구와 동시수강 불가
*7학기 이상 수강가능, *특수연구와 동시수강 불가 *7학기 이상 수강가능"
MGT2002-01,경영통계학,이군희,3,"월,수 10:30~11:45 [PA101]",1학년,,102,"승인과목, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-02,경영통계학,김명석,3,"화,목 13:30~14:45 [MA406]",1학년,,82,"영어강의, 승인과목, 54명으로 인원 제한 ,공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-03,경영통계학,이윤동,3,"수,금 15:00~16:15 [MA308]",1학년,,97,"승인과목, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-04,경영통계학,정예숙,3,"월,수 16:30~17:45 [MA308]",1학년,,99,"승인과목, 공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-05,경영통계학(중국어강의),김진희,3,"수,금 13:30~14:45 [MA308]",1학년,,41,"중국어강의, 승인과목, 중국어 강의,공공인재연계전공, 빅데이터사이언스연계전공, 스포츠경영연계전공, 융합소프트웨어연계전공(가능), 수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2003-01,회계학원론,박두리,3,"화,목 12:00~13:15 [MA308]",1-2학년,,142,"영어강의, 승인과목, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-02,회계학원론,박두리,3,"화,목 15:00~16:15 [MA308]",1-2학년,,113,"영어강의, 승인과목, 제1전공 우선 수강"
MGT2003-03,회계학원론,변상혁,3,"화,목 10:30~11:45 [MA204]",1-2학년,,106,"영어강의, 승인과목, 제1전공 우선 수강"
MGT2003-04,회계학원론,양준선,3,"월,수 12:00~13:15 [MA102]",1-2학년,,103,"영어강의, 승인과목, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT2003-05,회계학원론,김나연,3,"수,금 09:00~10:15 [MA308]",1-2학년,,78,"승인과목, 경제학부,공공인재연계전공, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3001-01,조직행동이론,양동훈,3,"화,목 15:00~16:15 [PA101]",2-4학년,,97,"승인과목, 스타트업연계전공(가능)"
MGT3001-02,조직행동이론,조봉순,3,"월,수 12:00~13:15 [PA201]",2-4학년,,90,"승인과목, 스타트업연계전공(가능)"
MGT3001-03,조직행동이론,최장호,3,"화,목 12:00~13:15 [MA204]",2-4학년,,89,"승인과목, 스타트업연계전공(가능)"
MGT3001-04,조직행동이론,장영균,3,"화,목 13:30~14:45 [MA106]",2-4학년,,70,"승인과목, 제1전공 우선 수강"
MGT3001-05,조직행동이론,고은정,3,"수,금 15:00~16:15 [MA208]",2-4학년,,106,"승인과목, 스타트업연계전공(가능)"
MGT3002-01,경영정보시스템,김용진,3,"월,수 10:30~11:45 [PA201]",2-4학년,,54,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-02,경영정보시스템,이상근,3,"월,수 12:00~13:15 [PA101]",2-4학년,,190,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3002-03,경영정보시스템,한재형,3,"월,수 16:30~17:45 [MA208]",2-4학년,,112,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-01,생산관리론,김길선,3,"화,목 10:30~11:45 [MA104]",2-4학년,,104,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-02,생산관리론,하병천,3,"화,목 13:30~14:45 [MA102]",2-4학년,,117,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3003-03,생산관리론,김민균,3,"월,수 10:30~11:45 [MA106]",2-4학년,,74,"영어강의, 승인과목, 제1전공 우선 수강"
MGT3003-04,생산관리론,조신희,3,"수,금 13:30~14:45 [MA102]",2-4학년,,129,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-01,재무관리,이정진,3,"화,목 10:30~11:45 [PA101]",2-4학년,,133,"승인과목, 제1전공 우선 수강"
MGT3004-02,재무관리,홍광헌,3,"수,금 13:30~14:45 [MA104]",2-4학년,,92,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-03,재무관리,김도성,3,"월,수 16:30~17:45 [MA202]",2-4학년,,117,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-04,재무관리,이상호,3,"화,목 09:00~10:15 [MA106]",2-4학년,,113,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3004-05,재무관리,이영주,3,"월,수 12:00~13:15 [MA206]",2-4학년,,98,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-01,관리회계,변상혁,3,"화,목 12:00~13:15 [MA208]",2-3학년,,129,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-02,관리회계,양준선,3,"월,수 16:30~17:45 [MA102]",2-3학년,,56,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3005-03,관리회계,황국재,3,"화,목 15:00~16:15 [MA102]",2-3학년,,112,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-01,마케팅원론,임채운,3,"화,목 13:30~14:45 [PA203]",2-4학년,,86,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-02,마케팅원론,하영원,3,월 13:30~16:15 [PA201],2-4학년,,156,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-03,마케팅원론,김주영,3,"월,수 10:30~11:45 [MA104]",2-4학년,,126,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3006-04,마케팅원론,정재학,3,"월,수 12:00~13:15 [MA106]",2-4학년,,80,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT3007-01,국제경영론,이철,3,"월,수 10:30~11:45 [PA203]",2-4학년,,66,승인과목
MGT3007-02,국제경영론,김창수,3,"화,목 10:30~11:45 [PA203]",2-4학년,,76,"영어강의, 승인과목, 한국학생 60명 (외국학생 최대 20명까지 수강 허가)"
MGT3007-03,국제경영론,이강표,3,"화,목 15:00~16:15 [MA208]",2-4학년,,116,"영어강의, 승인과목"
MGT3007-04,국제경영론,정선욱,3,"월,수 12:00~13:15 [MA208]",2-4학년,,123,"영어강의, 승인과목"
MGT3007-05,국제경영론,유치연,3,"화,목 16:30~17:45 [MA308]",2-4학년,,82,승인과목
MGT4604-01,국제경영전략,김창수,3,"화,목 15:00~16:15 [MA202]",2-4학년,,53,"승인과목, 구 국제경영정책"
MGT4101-01,경영전략시뮬레이션,박종훈,3,"화,목 15:00~16:15 [MA206]",2-4학년,,42,"승인과목, 스포츠경영 연계전공(가능)"
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15 [MA206]",2-4학년,,79,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-02,경영전략,김양민,3,"화,목 16:30~17:45 [PA101]",2-4학년,,77,"영어강의, 승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-03,경영전략,서정일,3,"수,금 13:30~14:45 [PA101]",2-4학년,,64,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4102-04,경영전략,이경환,3,"수,금 09:00~10:15 [MA206]",2-4학년,,58,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-01,인적자원관리,양동훈,3,"화,목 13:30~14:45 [MA104]",2-4학년,,113,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-02,인적자원관리,조봉순,3,"월,수 16:30~17:45 [PA201]",2-4학년,,82,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4106-03,인적자원관리,최장호,3,"화,목 15:00~16:15 [MA204]",2-4학년,,92,"승인과목, 스타트업연계전공,스포츠경영연계전공(가능)"
MGT4201-01,의사결정론,조성빈,3,"수,금 13:30~14:45 [PA203]",2-4학년,,65,승인과목
MGT4202-01,통계자료분석,이군희,3,"월,수 12:00~13:15 [PA203]",2-4학년,,74,"승인과목, 빅데이터사이언스연계전공,융합소프트웨어전공(가능), (구 목표관리론의 대체과목)"
MGT4203-01,경영과학,민재형,3,"화,목 10:30~11:45 [PA201]",2-4학년,,94,승인과목
MGT4204-01,시뮬레이션,민재형,3,"화,목 13:30~14:45 [PA201]",2-4학년,,51,승인과목
MGT4207-01,응용경영통계,이윤동,3,"수,금 13:30~14:45 [MA204]",2-4학년,,55,"승인과목, 빅데이터사이언스연계전공,인공지능연계전공(가능)"
MGT4223-01,정보기술과글로벌소셜비즈니스모델(캡스톤디자인),이재범,3,"화,목 16:30~17:45 [MA202]",2-4학년,,104,"승인과목, 스타트업 연계전공(가능)"
MGT4226-01,빅데이터와비즈니스인텔리젼스,김진화,3,"월,수 10:30~11:45 [MA102]",2-4학년,,137,"영어강의, 승인과목, 인공지능, 빅데이터사이언스 연계전공(가능), 구 고객행위분석과서비스모델링"
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15 [MA104]",2-4학년,,96,승인과목
CBEG005-01,화공산업과기술경영-기업가정신,강문성,2,목 16:30~18:15 [R404],4학년,,79,"성적평가:S/U, 성적평가:S/U"
MGT4247-01,공급체인관리와e-business,김민균,3,"월,수 16:30~17:45 [MA204]",2-4학년,,65,"승인과목, 스타트업 연계전공(가능)"
MGT4301-01,투자론,홍광헌,3,"수,금 15:00~16:15 [MA204]",2-4학년,,110,"승인과목, 구 투자론I"
MGT4301-02,투자론,김도성,3,"월,수 12:00~13:15 [MA204]",2-4학년,,108,"영어강의, 승인과목, 구 투자론I"
MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,"수,금 15:00~16:15 [MA203]",2-4학년,,20,"승인과목, 구)재무사례분석(캡스톤디자인)"
MGT4303-01,파생상품론,이정진,3,"화,목 13:30~14:45 [PA101]",2-4학년,,114,"승인과목, 구)선물옵션투자론, 구 투자론II"
MGT4307-01,금융기관론,이상호,3,"화,목 10:30~11:45 [MA106]",2-4학년,,134,"영어강의, 승인과목"
MGT4310-01,가치평가이론과실무,안성필,3,"수,금 13:30~14:45 [MA203]",2-4학년,,48,"승인과목, (구 투자은행업무및국제자본시장의 대체과목), 구)가치평가이론과실무"
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 13:30~14:45 [MA402]",2-4학년,,95,승인과목
MGT4331-01,보험학원론,최정호,3,"화,목 12:00~13:15 [J102]",2-4학년,,64,승인과목
MGT4401-01,중급회계1,송민섭,3,"월,수 12:00~13:15 [MA202]",2-4학년,,103,승인과목
MGT4402-01,중급회계2,송민섭,3,"월,수 10:30~11:45 [MA202]",2-4학년,,105,승인과목
MGT4404-01,원가회계,황국재,3,"화,목 10:30~11:45 [MA102]",2-4학년,,114,승인과목
MGT4505-01,브랜드전략론,전성률,3,"화,목 15:00~16:15 [PA201]",2-4학년,,113,"승인과목, 한글강의"
MGT4507-01,유통전략론,임채운,3,"화,목 15:00~16:15 [PA203]",2-4학년,,73,승인과목
MGT4510-01,국제마케팅론,이철,3,"월,수 16:30~17:45 [PA203]",2-4학년,,64,승인과목
MGT4515-01,빅데이터마케팅,정재학,3,"월,수 16:30~17:45 [MA206]",2-4학년,,31,승인과목
MGT4601-01,기업과국제환경,김유진,3,"화,목 15:00~16:15 [MA104]",2-4학년,,96,"영어강의, 승인과목, 공공인재연계전공,스포츠경영연계전공(가능)"
MGT4605-01,무역경영관리,유치연,3,월 13:30~16:15 [MA104],2-4학년,,134,"승인과목, (구) 무역실무"
MGT4701-01,경영영어라이팅,김이권,3,"화,목 15:00~16:15 [MA201]",3-4학년,,20,"영어강의, 승인과목, 교환학생 10명/경영 1전공자 우선, 구 영어비즈니스커뮤니케이션(무역영어)"
MGT4712-01,"지식,인성그리고경영",김창수,3,금 13:30~17:30 [PA201],2-4학년,,51,"승인과목, 수강승인, 경영대홈페이지 참조"
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45 [MA204]",2-4학년,,102,"승인과목, 2015학번~2018학번 전공필수/경영 제1전공 우선수강"
KOR2001-01,국어학입문,김한별,3,"수,금 13:30~14:45 [J219]",1-2학년,,56,
KOR2200-01,국문학개설,이정원,3,"월,수 12:00~13:15 [J104]",1-2학년,,42,
KOR2201-01,문학이란무엇인가,이상란,3,"화,목 10:30~11:45 [J311]",1-2학년,,76,
KOR3004-01,국어형태론,황화상,3,"화,목 10:30~11:45 [J108]",2-4학년,,57,
KOR3205-01,문장과수사,우찬제,3,"화,목 16:30~17:45 [J108]",2-4학년,,30,
KOR3209-01,문학주제학,우찬제,3,"화,목 15:00~16:15 [J108]",2-4학년,,17,
KOR3213-01,기호학,송효섭,3,"화,목 12:00~13:15 [J309]",2-4학년,,58,
KOR3300-01,고전문학사,조경은,3,"화,목 16:30~17:45 [J325]",2-4학년,,17,
KOR3313-01,판소리연행론,김현주,3,"화,목 13:30~14:45 [J309]",2-4학년,,59,
KOR3315-01,신화론,송효섭,3,"화,목 15:00~16:15 [J309]",2-4학년,,46,
REL3023-01,신화의이해,김동규,3,월 13:30~16:15 [J202],1-4학년,,18,
KOR3401-01,현대시텍스트읽기I,김정현,3,"월,수 12:00~13:15 [J307]",2-4학년,,69,
KOR3402-01,현대소설텍스트읽기I,김경수,3,"수,금 15:00~16:15 [J327]",2-4학년,,37,
KOR3403-01,현대희곡텍스트읽기,이상란,3,"화,목 13:30~14:45 [J311]",2-4학년,,41,
KOR4099-01,개별연구논문,김한별,3,,3-4학년,,0,"Honors과목, 승인과목, 강의 없음. 졸업 학점에는 포함하나 전공 학점에는 포함하지 않음. 학과장 수강 승인, 졸업학점에는 포함되나 전공학점에 포함되지 않음"
KOR4300-01,고전문학연습,이정원,3,"월,수 16:30~17:45 [J211]",3-4학년,,9,Honors과목
KOR4501-01,언어와컴퓨터,황화상,3,"화,목 12:00~13:15 [AS109]",3-4학년,,26,*<언어정보이론> 기수강 학생은 수강할 수 없음(동일 내용을 과목을 바꿔서 개설하는 것임)
KOR4504-01,문학과문화콘텐츠,양세라,3,"수,금 15:00~16:15 [J307]",3-4학년,,55,
KORQ981-01,국어교과교육론,주세형,3,"수,금 13:30~14:45 [J319]",3-4학년,,10,교직이수자만 전공학점으로 인정
CHM1001-01,일반화학I,서원석,3,"화,목 10:30~11:45 [K307]",1학년,,62,화학과 신입생만 가능
CHM1001-02,일반화학I,권용석,3,"월,수 10:30~11:45 [K303]",1학년,,133,
CHM1001-04,일반화학I,옥강민,3,"화,목 12:00~13:15 [K303]",1학년,,127,
CHM1001-05,일반화학I,지대윤,3,"화,목 12:00~13:15 [K304]",1학년,,55,
CHM1001-06,일반화학I,허남회,3,"화,목 13:30~14:45 [K304]",1학년,,92,
CHM1001-07,일반화학I,이현수,3,"수,금 09:00~10:15 [K304]",1학년,,100,
CHM1001-08,일반화학I,문봉진,3,"수,금 13:30~14:45 [K303]",1학년,,137,
CHM1051-01,일반화학실험I,옥강민,1,월 13:30~16:15 [R114],1학년,,42,
CHM1051-02,일반화학실험I,서원석,1,월 13:30~16:15 [R112],1학년,,23,
CHM1051-03,일반화학실험I,서원석,1,월 16:30~19:15 [R112],1학년,,26,
CHM1051-04,일반화학실험I,이덕형,1,월 16:30~19:15 [R114],1학년,,19,화학과 신입생만 가능
CHM1051-05,일반화학실험I,성봉준,1,화 13:30~16:15 [R112],1학년,,27,
CHM1051-06,일반화학실험I,조규봉,1,화 13:30~16:15 [R114],1학년,,16,화학과 신입생만 가능
CHM1051-07,일반화학실험I,허남회,1,화 16:30~19:15 [R112],1학년,,21,
CHM1051-08,일반화학실험I,이덕형,1,화 16:30~19:15 [R114],1학년,,35,
CHM1051-09,일반화학실험I,권용석,1,수 13:30~16:15 [R112],1학년,,18,
CHM1051-10,일반화학실험I,이원구,1,수 13:30~16:15 [R114],1학년,,25,
CHM1051-11,일반화학실험I,지대윤,1,목 13:30~16:15 [R112],1학년,,13,
CHM1051-12,일반화학실험I,옥강민,1,목 13:30~16:15 [R114],1학년,,27,
CHM1051-13,일반화학실험I,지대윤,1,목 16:30~19:15 [R112],1학년,,26,
CHM1051-14,일반화학실험I,권용석,1,목 16:30~19:15 [R114],1학년,,25,화학과 신입생만 가능
CHM1051-16,일반화학실험I,이원구,1,금 13:30~16:15 [R114],1학년,,10,
CHM1051-17,일반화학실험I,조규봉,1,금 16:30~19:15 [R112],1학년,,14,
CHM1051-18,일반화학실험I,이현수,1,금 16:30~19:15 [R114],1학년,,19,
CHM2101-01,분석화학,신운섭,3,"화,목 10:30~11:45 [K303]",2학년,,67,
CHM2151-01,분석화학실험,신운섭,2,월 15:00~18:50 [R115],2학년,,13,
CHM2151-02,분석화학실험,신운섭,2,화 15:00~18:50 [R115],2학년,,15,
CHM2151-03,분석화학실험,신운섭,2,목 15:00~18:50 [R115],2학년,,14,
CHM2151-04,분석화학실험,신운섭,2,금 15:00~18:50 [R115],2학년,,12,
CHMG101-01,고급분석화학,신운섭,3,"화,목 09:00~10:15 [K207]",3-4학년,,11,"대학원초급과목,구CHM5101"
CHM2202-01,물리화학II,성봉준,3,"월,수 10:30~11:45 [K201]",3학년,,73,
CHM2231-01,물리화학특론,강영수,3,"수,금 13:30~14:45 [K212]",4학년,,25,영어강의
CHM2251-01,물리화학실험I,강영수,2,월 15:00~18:50 [R119],3학년,,15,
CHM2251-02,물리화학실험I,강영수,2,화 15:00~18:50 [R119],3학년,,15,
CHM2251-03,물리화학실험I,성봉준,2,금 15:00~18:50 [R119],3학년,,7,
CHM2301-01,유기화학I,이덕형,3,"화,목 09:00~10:15 [K405]",2학년,,49,"홀짝구분, 홀수학번만 가능"
CHM2301-02,유기화학I,지대윤,3,"화,목 09:00~10:15 [K404]",2학년,,48,"홀짝구분, 짝수학번만 가능"
CHMG301-01,고급유기화학I,이덕형,3,"화,목 12:00~13:15 [K204]",3-4학년,,9,"대학원초급과목,구CHM5301"
CHM2303-01,유기화학III,권용석,3,"월,수 12:00~13:15 [K208]",3학년,,22,영어강의
CHM2331-01,유기화학특론I,이원구,3,"화,목 13:30~14:45 [K306]",4학년,,20,
CHM2352-01,유기화학실험II,문봉진,2,목 15:00~18:50 [R113],3-4학년,,15,
CHM2401-01,무기화학I,윤경병,3,"화,목 12:00~13:15 [K306]",3학년,,26,영어강의
CHM2602-01,생화학II,조규봉,3,"수,금 15:00~16:15 [K306]",3-4학년,,31,영어강의
CHM2651-01,생화학실험,조규봉,2,월 15:00~18:50 [R117],2-4학년,,16,
CHM2651-02,생화학실험,이현수,2,화 15:00~18:50 [R117],2-4학년,,17,
CHM2651-03,생화학실험,조규봉,2,목 15:00~18:50 [R117],2-4학년,,14,
CHM4051-01,연구프로젝트I,조규봉,3,,3-4학년,,1,전공으로 인정하지 않음
CHM4053-01,화학인공지능기초,성봉준,3,금 10:30~13:15 [K212],3-4학년,,34,"화학과 2학년 수강 권장, 구)산업기술속화학"
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50 [K208],4학년,,13,"전공으로 인정하지 않음, 전공학점으로 인정되지 않음.(총학점에는 포함됨)"
CHMG401-01,고급무기화학,허남회,3,"화,목 10:30~11:45 [K207]",4학년,,17,"대학원초급과목,구 CHM5401"
EDUF982-01,외국어교과논리및논술,이요안,3,"화,목 10:30~11:45 [J126]",1-4학년,,13,교직이수자만 수강 가능
EDUS981-01,과학교과교육론,곽성일,3,수 16:30~19:15 [J126],1-4학년,,17,"교직이수자만 전공과목 인정, 교직이수자만 전공학점으로 인정"
EEE2012-01,전자공학세미나II,정옥현,1,월 13:30~14:45 [RA204],2-4학년,,100,
EEE2051-01,기초전자공학실험,김광수,3,월 15:00~19:45 [R708],2학년,,25,실험강의 월 15:00~16:00
EEE2051-02,기초전자공학실험,성원진,3,화 15:00~19:45 [R708],2학년,,28,실험강의 화 15:00~16:00
EEE2051-03,기초전자공학실험,김광수,3,수 15:00~19:45 [R708],2학년,,24,실험강의 수 15:00~16:00
EEE2051-04,기초전자공학실험,김홍석,3,목 15:00~19:45 [R708],2학년,,25,실험강의 목 15:00~16:00
EEE2051-05,기초전자공학실험,소재우,3,금 15:00~19:45 [R708],2학년,,23,실험강의 금 15:00~16:00
EEE2101-01,전자장론I,정진호,3,"수,금 13:30~14:45 [K305]",2학년,,68,"홀짝구분, 홀수 학번만 수강, (=물리학과 전자기학I, 둘 중 한과목만 학점인정)"
EEE2101-02,전자장론I,정진호,3,"수,금 09:00~10:15 [K305]",2학년,,64,"홀짝구분, 짝수 학번만 수강, (=물리학과 전자기학I, 둘 중 한과목만 학점인정)"
EEE2103-01,고급공학수학I,범진욱,3,"월,수 12:00~13:15 [AS414]",2학년,,67,"홀짝구분, 홀수 학번만 수강, 구 전자응용해석I"
EEE2103-02,고급공학수학I,박형민,3,"화,목 10:30~11:45 [AS414]",2학년,,64,"홀짝구분, 짝수 학번만 수강, 구 전자응용해석I"
EEE2112-01,회로이론,범진욱,3,"월,수 10:30~11:45 [AS510]",2학년,,78,"영어강의, 홀짝구분, 홀수 학번만 수강, 구 회로이론II"
EEE2112-02,회로이론,지용,3,"월,수 10:30~11:45 [AS301]",2학년,,63,"홀짝구분, 짝수 학번만 수강, 구 회로이론II"
EEE2135-01,디지털회로설계,김영록,3,"화,목 13:30~14:45 [AS510]",2학년,,73,"홀짝구분, 홀수 학번만 수강, (=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)"
EEE2135-02,디지털회로설계,유양모,3,"화,목 12:00~13:15 [AS510]",2학년,,77,"영어강의, 홀짝구분, 짝수 학번만 수강, (=컴퓨터공학과 디지털회로개론, 둘 중 한과목만 학점인정)"
EEE3121-01,물리전자공학II,최우영,3,"수,금 13:30~14:45 [AS301]",3학년,,42,"영어강의, 홀짝구분, 홀수 학번만 수강"
EEE3121-02,물리전자공학II,지용,3,"월,수 12:00~13:15 [RA204]",3학년,,48,"홀짝구분, 짝수 학번만 수강"
EEE3131-01,전자회로I,이승훈,3,"화,목 12:00~13:15 [R404]",3학년,,51,"홀짝구분, 홀수 학번만 수강"
EEE3131-02,전자회로I,이승훈,3,"화,목 13:30~14:45 [R404]",3학년,,67,"홀짝구분, 짝수 학번만 수강"
