과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
EEE2104-01,고급공학수학II,윤광석,3,"화,목 10:30~11:45 [R404]",2학년,,99,
EEE2104-02,고급공학수학II,김홍석,3,"수,금 09:00~10:15 [AS311]",2학년,,24,영어강의
EEE2108-01,공학프로그래밍,소재우,3,"화,목 12:00~13:15 [AS109]",2학년,,17,
EEE2108-02,공학프로그래밍,범진욱,3,"월,수 10:30~11:45 [AS109]",2학년,,27,
EEE2108-03,공학프로그래밍,소재우,3,"수,금 13:30~14:45 [AS109]",2학년,,27,영어강의
EEE2111-01,기초회로이론,이행선,3,"수,금 09:00~10:15 [AS414]",1학년,,70,구) 회로이론I
EEE2111-02,기초회로이론,최용,3,"월,수 10:30~11:45 [AS510]",1학년,,104,구) 회로이론I
EEE2120-01,물리전자공학I,지용,3,"월,수 12:00~13:15 [AS311]",2학년,,36,
EEE2120-02,물리전자공학I,최우영,3,"화,목 12:00~13:15 [R404]",2학년,,103,영어강의
EEE2153-01,신호및시스템,김영록,3,"화,목 09:00~10:15 [AS305]",2학년,,37,
EEE2153-02,신호및시스템,성원진,3,"월,수 12:00~13:15 [K303]",2학년,,110,영어강의
EEE3132-01,전자회로II,이승훈,3,"화,목 13:30~14:45 [R404]",3학년,,56,
EEE3132-02,전자회로II,안길초,3,"화,목 10:30~11:45 [AS301]",3학년,,53,영어강의
EEE3142-01,디지털제어,강석주,3,"화,목 10:30~11:45 [AS305]",3학년,,23,영어강의
EEE3146-01,반도체공학I,최우영,3,"화,목 09:00~10:15 [RA410]",3학년,,66,영어강의
EEE3149-01,디지털통신,성원진,3,"월,수 10:30~11:45 [K303]",3학년,,53,영어강의
EEE3163-01,고급디지털회로설계,송태경,3,"월,수 12:00~13:15 [R404]",3학년,,70,
EEE3178-01,컴퓨터아키텍쳐,유양모,3,"화,목 12:00~13:15 [RA204]",3학년,,56,
EEE3182-01,고급전자회로실험,지용,3,월 15:00~19:45 [R712],3학년,,29,실험강의 수:19:00~20:30
EEE3182-02,고급전자회로실험,범진욱,3,화 15:00~19:45 [R712],3학년,,14,실험강의 수:19:00~20:30
EEE3182-03,고급전자회로실험,지용,3,수 15:00~19:45 [R712],3학년,,25,실험강의 수:19:00~20:30
EEE3182-04,고급전자회로실험,최우영,3,목 15:00~19:45 [R712],3학년,,16,실험강의 수:19:00~20:30
EEE3182-05,고급전자회로실험,정진호,3,금 15:00~19:45 [R712],3학년,,22,실험강의 수:19:00~20:30
EEE4125-01,광전자공학,김광수,3,월 13:30~16:15 [AS311],4학년,,16,
EEE4159-01,이동통신공학,홍대형,3,"화,목 13:30~14:45 [AS305]",4학년,,12,
EEE4161-01,인터넷통신망,김홍석,3,"월,수 12:00~13:15 [K309]",4학년,,8,영어강의
EEE4168-01,마이크로프로세서시스템설계,김경환,3,"화,목 10:30~11:45 [AS311]",4학년,,14,
EEE4169-01,VLSI시스템설계,안길초,3,"화,목 15:00~16:15 [AS301]",4학년,,28,
EEE4174-01,기초초고주파회로해석,정진호,3,"월,수 10:30~11:45 [R712]",3-4학년,,12,
EEE4176-01,디지털신호처리응용,김영록,3,"화,목 12:00~13:15 [AS305]",4학년,,6,
EEE4178-01,인공지능(딥러닝)개론,박형민,3,"수,금 13:30~14:45 [AS301]",4학년,,32,노트북지참필수. 전학년 수강신청일에 학년제한 해제하지 않음
EEEG274-01,IoT디바이스설계기술(캡스톤디자인),정옥현,3,목 15:00~17:45 [K505],4학년,,14,"대학원초급과목, 구 휴대폰설계기술과비즈니스모델"
POL2002-01,정치학개론,김영수,3,"월,수 10:30~11:45 [D301]",1학년,,61,
POL2002-02,정치학개론,신윤환,3,"화,목 15:00~16:15 [D302]",1학년,,55,
POL3068-01,한국의선거,이현우,3,"월,수 12:00~13:15 [D301]",1-4학년,,50,
POL3080-01,현대북한의정치,김영수,3,"월,수 12:00~13:15 [D302]",1-4학년,,54,
POL3094-01,정당과정당제,이현우,3,"월,수 10:30~11:45 [D302]",1-4학년,,45,
POL3107-01,고대중세정치사상,김만권,3,"월,수 16:30~17:45 [D401A]",1-4학년,,21,
POL3122-01,소유와화폐의정치,김종철,3,"월,수 16:30~17:45 [D304]",1-4학년,,8,영어강의
POL3163-01,일본정치의이해,김백주,3,월 13:30~16:15 [D301],1-4학년,,61,
POL3167-01,정치발전과저발전의정치,조영호,3,"화,목 15:00~16:15 [D201]",1-4학년,,8,"영어강의, (구)정치발전과 국가"
POL3170-01,유럽정치의이해,윤석준,3,금 10:30~13:15 [DB101],1-4학년,,90,
POL3179-01,비교민주주의론,신윤환,3,"화,목 16:30~17:45 [D201]",1-4학년,,47,
POL3184-01,정치심리학,하상응,3,"화,목 10:30~11:45 [K202]",1-4학년,,291,
POL3185-01,미국정치특강,하상응,3,"화,목 13:30~14:45 [K202]",1-4학년,,189,영어강의
POL4084-01,한반도정치론,정영철,3,"화,목 12:00~13:15 [D301]",3-4학년,,66,
POL4151-01,군사안보전략,이근욱,3,"수,금 09:00~10:15 [D301]",1-4학년,,26,영어강의
POL4155-01,국제관계실무토론과글쓰기,배기현,3,"수,금 13:30~14:45 [D303A]",3-4학년,,14,"영어강의, 신설과목"
CBE2002-01,창의설계,김충익,3,월 13:30~16:15 [K208],1학년,,31,영어강의
CBE2002-02,창의설계,하경수,3,월 13:30~16:15 [K309],1학년,,39,영어강의
CBE2002-03,창의설계,이종석,3,월 13:30~16:15 [K507],1학년,,15,영어강의
CBE2002-04,창의설계,강문성,3,금 10:30~13:15 [AS412],1학년,,34,영어강의
MEE4021-01,창의적종합설계,김동철,3,월 16:30~19:15 [AS412],4학년,,18,"영어강의, 구) 창의적공학설계"
CBE2006-01,응용생물학,최정우,3,"월,수 16:30~17:45 [K307]",1학년,,51,"홀짝구분, 홀수 학번만 수강/생명과학전공 학생 수강불가, (구)42-032,2010학번부터(비인증대상) 전공과목 인정안됨"
CBE2006-02,응용생물학,이지영,3,"월,수 16:30~17:45 [K305]",1학년,,50,"홀짝구분, 짝수 학번만 수강/생명과학전공 학생 수강불가, (구)42-032,2010학번부터(비인증대상) 전공과목 인정안됨"
CBE2007-01,응용생화학,오병근,3,"수,금 13:30~14:45 [K305]",2학년,,86,"홀짝구분, 홀수 학번만 수강"
CBE2007-02,응용생화학,나정걸,3,"수,금 15:00~16:15 [RA310]",2학년,,48,"홀짝구분, 짝수 학번만 수강"
CBE2009-01,화공생명공학기초실험II,오병근,3,수 16:30~22:15 [R407],2학년,,60,
CBE2009-02,화공생명공학기초실험II,강태욱,3,수 16:30~22:15 [R407],2학년,,19,
CBE2009-03,화공생명공학기초실험II,이광순,3,수 16:30~22:15 [R407],2학년,,9,
CBE2009-04,화공생명공학기초실험II,박흥목,3,수 16:30~22:15 [R407],2학년,,12,
CBE2012-01,화공수학II,최진훈,3,"화,목 12:00~13:15 [K212]",1-4학년,,69,"영어강의, 홀짝구분, 홀수 학번만 수강/화공생명공학전공 학생만 수강 가능, 선수과목 : 미적분학II, 화공수학I(화공전공자만 수강가능)"
CBE2012-02,화공수학II,이종석,3,"화,목 15:00~16:15 [K307]",1-4학년,,53,"영어강의, 홀짝구분, 짝수 학번만 수강/화공생명공학전공 학생만 수강 가능, 선수과목 : 미적분학II, 화공수학I(화공전공자만 수강가능)"
CBE3001-01,화공열역학,임종성,3,"화,목 13:30~14:45 [K301]",2학년,,87,"홀짝구분, 홀수 학번만 수강"
CBE3001-02,화공열역학,임종성,3,"화,목 16:30~17:45 [K301]",2학년,,50,"홀짝구분, 짝수 학번만 수강"
CBE3005-01,열및물질전달,김정욱,3,"화,목 16:30~17:45 [AS510]",3학년,,57,"영어강의, 홀짝구분, 홀수 학번만 수강"
CBE3005-02,열및물질전달,강태욱,3,"화,목 12:00~13:15 [RA406B]",3학년,,53,"영어강의, 홀짝구분, 짝수 학번만 수강"
CBE3006-01,공정제어,이광순,3,"화,목 09:00~10:15 [R404]",3학년,,70,
CBE3008-01,고분자물성,김충익,3,"수,금 13:30~14:45 [K304]",3학년,,48,영어강의
CBE3012-01,화공수학III,최진훈,3,"화,목 15:00~16:15 [K212]",3-4학년,,41,"영어강의, 화공생명공학전공 학생만 수강 가능"
CBE3014-01,유전공학,김현철,3,"수,금 15:00~16:15 [AS412]",3학년,,11,"영어강의, 생명과학전공 학생 수강불가, (생명과학전공 학생 수강 불가)"
CBE3016-01,화공생명공학요소실험II,최진훈,3,금 16:30~22:15 [R405],3학년,,47,
CBE3016-02,화공생명공학요소실험II,임종성,3,금 16:30~22:15 [R405],3학년,,22,
CBE3016-03,화공생명공학요소실험II,이희우,3,금 16:30~22:15 [R405],3학년,,9,
CBE3016-04,화공생명공학요소실험II,오세용,3,금 16:30~22:15 [R405],3학년,,11,
MEE3301-01,연구프로젝트Ⅰ,전도영,3,수 17:00~20:00 [R620],3-4학년,,8,"재활로봇 개발, 담당교수와 이메일로 상담하여 선 승인후에 수강신청해야 함"
CBE3301-01,연구프로젝트Ⅰ,김현철,3,수 18:00~20:45,3-4학년,,6,"항생효과를 보이는 나노기술을 이용한 기능성화장품 제형 개발, 담당교수와 상담하여 선 승인후에 수강신청해야 함."
CBE3301-02,연구프로젝트Ⅰ,문준혁,3,수 18:00~20:45,3-4학년,,8,"고효율 리튬전지 개발, 담당교수와 상담하여 선 승인후에 수강신청해야 함."
CBE3301-03,연구프로젝트Ⅰ,이종석,3,수 18:00~20:45,3-4학년,,1,"고효율 분리소재, 담당교수와 상담하여 선 승인후에 수강신청해야 함."
CBE3301-04,연구프로젝트Ⅰ,강문성,3,수 18:00~20:45,3-4학년,,4,"퀀텀닷(양자점)디스플레이, 담당교수와 상담하여 선 승인후에 수강신청해야 함."
CBE3301-05,연구프로젝트Ⅰ,김충익,3,수 18:00~20:45,3-4학년,,7,"반도체소재공정, 담당교수와 상담하여 선 승인후에 수강신청해야 함."
CBE4001-01,화공생명공학심화종합설계,최정우,3,목 18:00~20:45 [K307],4학년,,21,"홀짝구분, 홀수 학번만 수강, 구 화공생명공학심화설계"
CBE4001-02,화공생명공학심화종합설계,문준혁,3,목 18:00~20:45 [K306],4학년,,28,"홀짝구분, 짝수 학번만 수강, 구 화공생명공학심화설계"
CBE4005-01,촉매공학,하경수,3,금 10:30~13:15 [K309],3학년,,40,영어강의
CBE4010-01,화공재료,강문성,3,"수,금 09:00~10:15 [AS510]",3-4학년,,58,영어강의
CBE4011-01,전기화학,박흥목,3,"월,수 10:30~11:45 [RA308]",3-4학년,,44,
CBE4016-01,석유화학공학,이희우,3,"화,목 13:30~14:45 [K306]",3학년,,22,
CBE4017-01,화공생명공학공정실험,김정욱,3,월 16:30~22:15 [R403],4학년,,10,
CBE4018-01,산업미생물공학,나정걸,3,월 13:30~16:15 [RA408],1-4학년,,17,영어강의
CBE4019-01,기능성고분자화학,오세용,3,"화,목 10:30~11:45 [K305]",3-4학년,,23,
CBE4021-01,나노기술의이해,김충익,3,"월,수 10:30~11:45 [K305]",1-4학년,,55,"영어강의, 화공생명공학전공 학부 2학년생만 수강 가능/화학전공 학생 수강불가"
REL2001-01,종교의이해,오지섭,3,"수,금 15:00~16:15 [J319]",1-4학년,,11,전공필수
REL2012-01,종교학답사III,박병관,1,월 18:00~18:50 [J327],1-4학년,,16,
REL3006-01,고대근동의종교,주원준,3,월 13:30~16:15 [J319],1-4학년,,10,
REL3010-01,현대사회와이슬람교,박현도,3,"월,수 10:30~11:45 [J323]",1-4학년,,10,
REL3021-01,도교강독,최수빈,3,"월,수 12:00~13:15 [J323]",1-4학년,,15,
REL3024-01,그리스도교강독,박병관,3,"화,목 13:30~14:45 [J323]",1-4학년,,17,영어강의
REL3027-01,종교현상학,박병관,3,"월,수 10:30~11:45 [X426]",1-4학년,,13,영어강의
REL3028-01,종교인류학,김동규,3,월 13:30~16:15 [J315],1-4학년,,9,
REL3029-01,종교심리학,김재영,3,"화,목 10:30~11:45 [J209]",1-4학년,,18,영어강의
REL3038-01,종교와젠더,최우혁,3,"월,수 12:00~13:15 [J209]",1-4학년,,6,
SOC2001-01,사회학개론,강인화,3,월 13:30~16:15 [D401A],1-4학년,,17,
SOC2001-02,사회학개론,김영수,3,"수,금 15:00~16:15 [D202]",1-4학년,,65,
SOC2004-01,사회통계학,이재혁,3,"화,목 12:00~13:15 [D303B]",1-4학년,,28,
SOC3006-01,사회변동론,이철승,3,"화,목 10:30~11:45 [D202]",1-4학년,,21,영어강의
KSC4007-01,한국사회변동,정호대,3,"화,목 09:00~10:15 [D401A]",1-4학년,,10,국제학생전용. 한국사회문화 연계전공 교과목
SOC3011-01,도시사회학,김봉석,3,금 10:30~13:15 [D209A],1-4학년,,45,
SOC3013-01,현대가족연구,임경희,3,"월,수 16:30~17:45 [D406]",2-4학년,,18,
SOC3017-01,예술사회학,김무경,3,"화,목 13:30~14:45 [D202]",1-4학년,,62,
SOC3018-01,일상생활의사회학,김무경,3,"화,목 15:00~16:15 [D209A]",1-4학년,,64,
SOC3019-01,교육사회학,전상진,3,"월,수 12:00~13:15 [D209A]",2-4학년,,85,
SOC3020-01,세계화와후기산업사회,김영수,3,"수,금 13:30~14:45 [D502]",1-4학년,,37,
SOC3032-01,현대사회와세대문제,전상진,3,"월,수 10:30~11:45 [D209A]",1-4학년,,81,
SOC3034-01,국제이주와초국가주의,김우선,3,"화,목 13:30~14:45 [D502]",1-4학년,,19,"영어강의, 구 인류의기원"
SOC3051-01,시장과사회,이재혁,3,"화,목 15:00~16:15 [D303B]",1-4학년,,10,구 시장과합리적선택
SOCG010-01,사회학글쓰기,이철승,3,"화,목 16:30~17:45 [D401B]",2-4학년,,7,"학.석사연계전공, 대학원초급과목"
CSE2003-01,기초공학설계,서정연,3,"월,수 16:30~17:45 [AS311]",1학년,,23,"공학인증, 컴퓨터공학 1전공자만 가능, 컴퓨터 공학 전공자만 수강 가능"
CSE2035-01,C프로그래밍,김지환,3,"월,수 12:00~13:15 [R912]",1학년,,60,"공학인증, 모든 C언어 과목 기수강자, 수강신청자 모두 수강불가, 중핵 C언어(STS2008)기수강자,수강신청자 모두 수강불가"
CSE2035-02,C프로그래밍,정성원,3,"월,수 10:30~11:45 [R912]",1학년,,25,"공학인증, 모든 C언어 과목 기수강자, 수강신청자 모두 수강불가, 중핵 C언어(STS2008)기수강자,수강신청자 모두 수강불가"
CSE2035-03,C프로그래밍,김세준,3,"화,목 16:30~17:45 [R912]",1학년,,48,"영어강의, 공학인증, 모든 C언어 과목 기수강자, 수강신청자 모두 수강불가, 중핵 C언어(STS2008)기수강자,수강신청자 모두 수강불가"
MEE1005-01,C프로그래밍기초,이철수,3,"화,목 09:00~10:15 [AS612]",1-2학년,,20,"2016학번 이후만 신청 가능, 기계제도실(AS612)"
MEE1005-02,C프로그래밍기초,이철수,3,"화,목 12:00~13:15 [AS612]",1-2학년,,46,"2016학번 이후만 신청 가능, 기계제도실(AS612)"
STS2008-01,고급응용C프로그래밍,윤용운,3,"화,목 10:30~11:45 [AS111]",2학년,,34,"(구)C언어[컴퓨터공학 1전공자수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
STS2008-02,고급응용C프로그래밍,이지선,3,"화,목 15:00~16:15 [AS111]",2학년,,31,"(구)C언어[컴퓨터공학 1전공자수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
STS2008-03,고급응용C프로그래밍,강은숙,3,"화,목 16:30~17:45 [D405]",2학년,,29,"(구)C언어[컴퓨터공학 1전공자수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
STS2008-04,고급응용C프로그래밍,서경희,3,금 10:30~13:15 [AS111],2학년,,44,"(구)C언어[컴퓨터공학 1전공자수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
STS2008-05,고급응용C프로그래밍,강은숙,3,월 13:30~16:15 [D405],2학년,,42,"(구)C언어[컴퓨터공학 1전공자수강불가], (구)C언어[C프로그래밍수강자,컴공전공수강불가],포트란프로그래밍 대체과목"
CSE3006-01,이산구조,장형수,3,"수,금 09:00~10:15 [RA406B]",1학년,,69,"영어강의, 공학인증, 홀짝구분, 홀수학번만 수강"
CSE3006-02,이산구조,최명환,3,"화,목 13:30~14:45 [K401]",1학년,,114,"영어강의, 공학인증, 홀짝구분, 짝수학번만 수강"
CSE3013-01,컴퓨터공학설계및실험I,김영재,3,화 15:00~20:50 [R914],2학년,,38,공학인증
CSE3015-01,디지털회로개론,이혁준,3,"월,수 12:00~13:15 [AS510]",2학년,,107,"공학인증, 홀짝구분, 짝수학번만수강"
CSE3015-02,디지털회로개론,김주호,3,"수,금 13:30~14:45 [K301]",2학년,,104,"영어강의, 공학인증, 홀짝구분, 홀수학번만수강"
CSE3016-01,컴퓨터공학실험II,김주호,3,월 15:00~20:50 [AS714],2학년,,38,공학인증
CSE3016-02,컴퓨터공학실험II,서정연,3,화 15:00~20:50 [AS714],2학년,,25,공학인증
CSE3016-03,컴퓨터공학실험II,소정민,3,수 15:00~20:50 [AS714],2학년,,35,공학인증
CSE3016-04,컴퓨터공학실험II,정성원,3,목 15:00~20:50 [AS714],2학년,,33,공학인증
CSE3016-05,컴퓨터공학실험II,박성용,3,금 15:00~20:50 [AS714],2학년,,35,공학인증
CSE3040-01,JAVA언어,김주호,3,"수,금 09:00~10:15 [D105]",2학년,,51,"영어강의, 공학인증, 홀짝구분, 짝수학번만 수강"
CSE3040-02,JAVA언어,소정민,3,"화,목 15:00~16:15 [AS414]",2학년,,111,"영어강의, 공학인증, 홀짝구분, 홀수학번만 수강"
CSW2020-01,기초Java언어,이지선,3,"월,수 10:30~11:45 [K502]",2-4학년,,43,
CSW2020-02,기초Java언어,이지선,3,"월,수 12:00~13:15 [K502]",2-4학년,,61,
CSE3080-01,자료구조,김영재,3,"월,수 10:30~11:45 [RA204]",2학년,,99,공학인증
CSW2030-01,자료구조입문,장직현,3,"화,목 15:00~16:15 [K502]",2-4학년,,64,
CSE3081-01,알고리즘설계와분석,임종석,3,"화,목 09:00~10:15 [AS510]",2학년,,63,"공학인증, 홀짝구분, 홀수학번만 수강"
CSE3081-02,알고리즘설계와분석,소정민,3,"화,목 13:30~14:45 [RA204]",2학년,,124,"공학인증, 홀짝구분, 짝수학번만 수강"
CSE4011-01,임베디드컴퓨터구조,이혁준,3,"월,수 16:30~17:45 [AS303]",3-4학년,,41,"영어강의, 공학인증"
CSE4060-01,데이터통신개론,최명환,3,"화,목 15:00~16:15 [K401]",3-4학년,,54,"영어강의, 공학인증"
CSE4070-01,운영체제,박성용,3,"화,목 10:30~11:45 [RA308]",3-4학년,,81,"공학인증, 홀짝구분, 홀수학번만 수강"
CSE4070-02,운영체제,김영재,3,"월,수 12:00~13:15 [RA204]",3-4학년,,67,"영어강의, 공학인증, 홀짝구분, 짝수학번만 수강"
CSE4085-01,자동장치이론,김세준,3,"화,목 12:00~13:15 [AS303]",3-4학년,,35,"영어강의, 공학인증"
CSE4095-01,파일처리,박석,3,"월,수 10:30~11:45 [AS412]",3-4학년,,26,공학인증
CSE4152-01,고급소프트웨어실습I,임종석,3,월 15:00~20:50 [R914],3-4학년,,25,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4152-02,고급소프트웨어실습I,김세준,3,수 15:00~20:50 [R914],3-4학년,,36,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4152-03,고급소프트웨어실습I,장형수,3,목 15:00~20:50 [R914],3-4학년,,18,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4152-04,고급소프트웨어실습I,이혁준,3,금 15:00~20:50 [R914],3-4학년,,26,"공학인증, 매주 화요일 19~20시 전체강의함. 개강 후 장소공지"
CSE4177-01,인터넷프로그래밍및응용,낭종호,3,"화,목 10:30~11:45 [RA406B]",4학년,,31,공학인증
CSE4178-01,기초SOC설계,임종석,3,"화,목 12:00~13:15 [AS311]",3-4학년,,21,공학인증
CSE4181-01,SW경제성분석및창업,박수용,3,"화,목 09:00~10:15 [RA406A]",1-4학년,,20,공학인증
CSE4185-01,기초인공지능,오경환,3,"수,금 13:30~14:45 [RA204]",3-4학년,,78,공학인증
CSE4186-01,캡스톤디자인I,김규호,3,금 10:30~13:15 [AS311],3-4학년,,8,"공학인증, 오픈소스 SW 개발 및 참여"
CSE4187-01,캡스톤디자인II,구명완,3,월 13:30~16:15 [AS412],4학년,,36,"공학인증, 구) 종합설계; 수강학생수 40명 제한, 구) 종합설계"
CSE4187-02,캡스톤디자인II,윤용운,3,월 13:30~16:15 [RA406A],4학년,,26,"공학인증, 구) 종합설계; 수강학생수 40명 제한, 구) 종합설계"
CSEG311-01,대화형사용자인터페이스개론,김지환,3,"수,금 15:00~16:15 [R903]",3-4학년,,25,"공학인증, 학석사 연계과목, 대학원 초급과목"
CSEG414-01,병렬분산컴퓨팅,박성용,3,"화,목 13:30~14:45 [R903]",4학년,,16,"공학인증, 학석사 연계과목, 1전공자 컴퓨터공학전공자만 수강, 대학원초급과목"
CSEG601-01,공간데이터관리및응용,정성원,3,"월,수 16:30~17:45 [R903]",3-4학년,,8,"공학인증, 학석사연계과목"
CSEQ982-01,컴퓨터학교과교재연구및지도법,김선호,3,금 16:30~19:00 [AS311],2-4학년,,2,"교직과목, 교직이수자만 전공학점으로 인정"
CSEQ983-01,컴퓨터학교과논리및논술,김선호,3,목 16:30~19:00 [J112],2-4학년,,4,"교직과목, 교직이수자만 전공학점으로 인정"
MEE2007-01,공학수학II,김대중,3,"화,목 10:30~11:45 [K401]",2학년,,89,"영어강의, 선수:공학수학I/기계공학 전공자(복수전공자)만 수강 가능"
MEE2008-01,공학설계개론,이태수,3,"화,목 12:00~13:15 [AS510]",1학년,,75,
MEE2012-01,유체역학I,허남건,3,"월,수 10:30~11:45 [AS303]",2학년,,50,"홀짝구분, 홀수학번"
MEE2012-02,유체역학I,강성원,3,"수,금 15:00~16:15 [AS414]",2학년,,66,"홀짝구분, 짝수학번"
MEE2013-01,동역학,박정열,3,"수,금 13:30~14:45 [AS510]",2학년,,101,영어강의
MEE2014-01,디자인과재료,최범규,3,"화,목 13:30~14:45 [AS301]",2학년,,55,
MEE2025-01,모형설계제작,신충수,3,월 16:30~22:15 [RA110A],2학년,,13,"공작실(RA110A), 장소:공작실"
MEE2025-02,모형설계제작,김동철,3,수 16:30~22:15 [RA110A],2학년,,14,"공작실(RA110A), 장소:공작실"
MEE2026-01,2DCAD,이철수,3,화 15:00~19:15 [AS612],2학년,,40,"기계제도실(AS612), 장소:기계제도실"
MEE3003-01,진동학,이승엽,3,"화,목 10:30~11:45 [AS510]",3학년,,71,
MEE3005-01,공학수치해석,강성원,3,"수,금 13:30~14:45 [K405]",3학년,,32,"영어강의, 홀짝구분, 홀수학번"
MEE3005-02,공학수치해석,손기헌,3,"월,수 10:30~11:45 [AS612]",3학년,,40,"홀짝구분, 짝수학번, 기계제도실(AS612)"
MEE3011-01,부품설계,정현용,3,"화,목 15:00~16:15 [AS412]",3학년,,31,
MEE3012-01,자동차동력공학,김대중,3,"화,목 16:30~17:45 [K401]",3학년,,19,"영어강의, 구)내연기관"
MEE3015-01,설계방법론(캡스톤디자인),신충수,3,월 13:30~16:15 [AS510],3학년,,72,영어강의
MEE3025-01,기계공학실험I,정시영,3,토 13:00~18:45 [AS401],3학년,,37,
MEE3025-02,기계공학실험I,강성원,3,토 13:00~18:45 [AS407],3학년,,14,
MEE3025-04,기계공학실험I,이승엽,3,토 13:00~18:45 [AS411],3학년,,1,
MEE4001-01,유한요소해석,이형일,3,"화,목 12:00~13:15 [AS301]",3-4학년,,49,구 제품설계분석II:FEA
MEE4016-01,바이오모방공학개론,이승엽,3,월 13:30~16:15 [AS305],3-4학년,,21,BNT3009(바이오모방공학개론)와 합반
MEE4047-01,기계공학세미나,김동철,1,금 16:30~17:45 [AS510],4학년,,34,
MEEG005-01,연속체역학,정현용,3,"화,목 16:30~17:45 [R620]",3-4학년,,9,"영어강의, 대학원초급과목"
MEEG012-01,전산유체역학,허남건,3,"월,수 09:00~10:15 [R620]",3-4학년,,13,대학원초급과목
MEEG019-01,공정설계의CAE,김낙수,3,"수,금 13:30~14:45 [R620]",3-4학년,,13,
MEEG032-01,전산열전달,손기헌,3,월 13:30~16:15 [AS612],3-4학년,,12,기계제도실(AS612)
AMC2020-01,문화와글쓰기,송명선,3,"화,목 09:00~10:15 [J325]",1-4학년,,27,"영어강의, 교환학생 수강불가"
AMC2031-01,미국학입문,송명선,3,"화,목 12:00~13:15 [J107]",1-4학년,,22,"영어강의, 구 문화연구입문"
AMC2033-01,미국문화사,부경숙,3,"화,목 15:00~16:15 [J215]",1-4학년,,11,"영어강의, 구 미국역사와문화"
AMC2037-01,미국의아이콘들,노재호,3,"화,목 10:30~11:45 [J315]",1-4학년,,30,"영어강의, 1,2학년만 수강가능, 교환학생 수강불가"
AMC3035-01,아메리칸드림,박상기,3,"수,금 09:00~10:15 [J211]",2-4학년,,5,"영어강의, 1학년수강불가"
AMC3045-01,시각예술,박상기,3,"수,금 13:30~14:45 [J219]",2-4학년,,14,"영어강의, 1학년수강불가"
AMC3057-01,SF문학과영화,Hantke Steffen Horst,3,"월,수 10:30~11:45 [J309]",2-4학년,,32,"영어강의, 1학년수강불가"
AMC3080-01,미국의다문화주의,송명선,3,월 13:30~16:15 [J215],2-4학년,,32,"영어강의, 1학년수강불가"
AMC4105-01,포스트모더니즘과탈식민주의,박상기,3,"수,금 15:00~16:15 [J219]",2-4학년,,13,"영어강의, Honors과목, 1학년수강불가"
AMC4130-01,1960년대의저항문화,노재호,3,"화,목 13:30~14:45 [J315]",2-4학년,,17,"영어강의, Honors과목, 1학년수강불가"
AMC4140-01,미국영화세미나,Hantke Steffen Horst,3,"월,수 12:00~13:15 [J309]",2-4학년,,9,"영어강의, Honors과목, 1학년수강불가"
AMCG001-01,미국사상연구,노재호,3,월 14:00~17:00 [J909],3-4학년,,1,"영어강의, 학석사연계과정 등록 학부생 및 Honors Program 등록 학부생만 수강 가능, 대학원초급과목"
CHI2001-01,전공기초중국어1,박지영,3,"화,목 09:00~10:15 [J211]",1-2학년,,6,
CHI2003-01,기초한문,강민호,3,"화,목 15:00~16:15 [K407]",1-2학년,,50,
CHI2007-01,중국문학의세계,이정재,3,"화,목 13:30~14:45 [J217]",1-2학년,,42,구)중국문학입문
CHI3002-01,중국어작문1,박연화,3,"월,수 12:00~13:15 [J217]",2-4학년,,17,
CHI3003-01,중국어3,문영희,3,"수,금 09:00~10:15 [J217]",2-4학년,,18,
CHI3005-01,고급중국어,강병규,3,"화,목 12:00~13:15 [J217]",2-4학년,,35,
CHI3006-01,중국시사,표나리,3,월 13:30~16:15 [J313],2-4학년,,24,구 신문과뉴스
CHI3013-01,중국의공연예술,이정재,3,"화,목 10:30~11:45 [J311]",2-4학년,,40,
CHI3032-01,루쉰과현대,이욱연,3,"월,수 16:30~17:45 [J313]",2-4학년,,18,
CHI4002-01,제자백가의이해,강민호,3,"월,수 10:30~11:45 [J313]",3-4학년,,18,구 제자강독
CHI4007-01,중국어통번역,김혜림,3,금 10:30~13:15 [J215],3-4학년,,39,
CHI4009-01,중국미디어와도시,홍지순,3,"수,금 13:30~14:45 [J217]",3-4학년,,20,"영어강의, 구 중국문화사례분석연습"
CHI4014-01,글로벌라이제이션과중국,홍지순,3,"수,금 15:00~16:15 [J307]",2-4학년,,20,"영어강의, 구 중국문화주제특강(교과목명변경)/세계속의중국문화"
PSY2001-01,일반심리학,문혜진,3,"수,금 09:00~10:15 [D302]",1-4학년,,48,영어강의
PSY2003-01,발달심리학,김근영,3,"화,목 15:00~16:15 [D202]",1-4학년,,97,
