과목번호-분반,과목명,교수,학점,수업시간/강의실,학년,강의평,담은 인원,비고
ECO4030-01,행동경제학,Iris Haydar Doruk,3,"수,금 09:00~10:15 [GN102]",3-4학년,,23,영어강의
ECO4033-01,거시경제지표분석(캡스톤디자인),김영익,3,"화,목 15:00~16:15 [GN102]",2-4학년,,47,선수과목: 거시경제학Ⅰ; 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)
EUR3208-01,비즈니스독일어,"Jungk, Erik-Joachim",3,"화,목 12:00~13:15 [J609]",2-4학년,,6,원어강의
BIO1101-01,일반생물학I,주봉건,3,월 10:30~11:45 / 수 12:00~13:15 [K203],1학년,,105,
BIO1101-02,일반생물학I,이규호,3,월 12:00~13:15 / 금 10:30~11:45 [K203],1학년,,79,
BIO1101-03,일반생물학I,"Lee, Hosuk Sean",3,"화,목 09:00~10:15 [K301]",1학년,,69,영어강의
BIO1101-04,일반생물학I,김건수,3,"화,목 10:30~11:45 [K301]",1학년,,66,*생명과학 전공 학생만 수강가능
BIO1105-01,일반생물학실험I,"Lee, Hosuk Sean",1,월 13:30~16:15 [K213],1학년,,24,영어강의
BIO1105-02,일반생물학실험I,"Lee, Hosuk Sean",1,월 16:30~19:15 [K213],1학년,,22,영어강의
BIO1105-03,일반생물학실험I,이규호,1,화 13:30~16:15 [K213],1학년,,23,
BIO1105-04,일반생물학실험I,이갑열,1,화 16:30~19:15 [K213],1학년,,14,*생명과학 전공 학생만 수강가능
BIO1105-05,일반생물학실험I,이갑열,1,수 13:30~16:15 [K213],1학년,,18,*생명과학 전공 학생만 수강가능
BIO1105-06,일반생물학실험I,김건수,1,수 16:30~19:15 [K213],1학년,,15,
BIO1105-07,일반생물학실험I,이병하,1,목 13:30~16:15 [K213],1학년,,27,
BIO1105-08,일반생물학실험I,이정국,1,목 16:30~19:15 [K213],1학년,,14,*생명과학 전공 학생만 수강가능
BIO1105-09,일반생물학실험I,이정하,1,금 13:30~16:15 [K213],1학년,,17,
BIO1105-10,일반생물학실험I,이병하,1,금 16:30~19:15 [K213],1학년,,15,
BIO2121-01,현대생물학실험I,한징택,3,월 13:30~18:20 [R204],2학년,,20,
BIO2121-02,현대생물학실험I,김정호,3,화 13:30~18:20 [R204],2학년,,14,
BIO2121-03,현대생물학실험I,한징택,3,수 13:30~18:20 [R204],2학년,,15,
BIO2121-04,현대생물학실험I,김정호,3,목 13:30~18:20 [R204],2학년,,15,
BIO2131-01,생화학I,이정국,3,"수,금 09:00~10:15 [K304]",2학년,,63,
BIO2141-01,세포학,한징택,3,"화,목 09:00~10:15 [K402]",2학년,,64,
BIO2350-01,숙주미생물상호작용,이갑열,3,월 10:30~11:45 / 수 12:00~13:15 [K212],2-3학년,,34,영어강의
BIO2601-01,유전자클로닝개론,김정호,3,월 09:00~10:15 / 수 10:30~11:45 [K309],2학년,,22,
BIO3123-01,현대생물학실험III,김성룡,3,월 13:30~18:20 [R210],3학년,,12,
BIO3123-02,현대생물학실험III,김성룡,3,화 13:30~18:20 [R210],3학년,,10,
BIO3123-03,현대생물학실험III,주봉건,3,수 13:30~18:20 [R210],3학년,,10,
BIO3123-04,현대생물학실험III,주봉건,3,목 13:30~18:20 [R210],3학년,,9,
BIO3161-01,유전학,김성룡,3,월 09:00~10:15 / 수 10:30~11:45 [K306],3학년,,11,
BIO3212-01,생명공학개론,"Lee, Hosuk Sean",3,월 12:00~13:15 / 금 10:30~11:45 [K309],3-4학년,,23,영어강의
BIO3712-01,미생물생리학,이규호,3,"화,목 10:30~11:45 [K208]",3-4학년,,16,구BIO5712
BIO4203-01,생명과학특허와기술이전,김현진,1,화 15:00~15:50 [K208],3-4학년,,5,"""*전공학점 불포함, 졸업학점 포함*물리/화학 특허와 기술이전 과목과 중복수강 불가"""
BIO4252-01,암생물학,김정호,3,"화,목 09:00~10:15 [K208]",4학년,,15,
BIO4321-01,인체생리학,이정하,3,"화,목 10:30~11:45 [K404]",3-4학년,,31,
BIO4521-01,식물발달생물학,이병하,3,"화,목 12:00~13:15 [K306]",4학년,,12,영어강의
MGT2002-01,경영통계학,이군희,3,"화,목 10:30~11:45 [MA106]",1학년,,76,"수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-02,경영통계학,조성빈,3,"수,금 13:30~14:45 [MA208]",1학년,,27,영어강의
MGT2002-03,경영통계학,김명석,3,월 13:30~14:45 / 금 12:00~13:15 [MA102],1학년,,80,영어강의
MGT2002-04,경영통계학,이윤동,3,"화,목 13:30~14:45 [MA202]",1학년,,71,"수학,컴공전공자,통계학입문수강자 불가(통계학입문,경제통계학으로대체가능)"
MGT2002-05,경영통계학,김범수,3,월 09:00~10:15 / 수 10:30~11:45 [MA206],1학년,,34,영어강의
MGT2003-01,회계학원론,송민섭,3,"화,목 09:00~10:15 [PA101]",1-2학년,,63,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT2003-02,회계학원론,변상혁,3,"화,목 12:00~13:15 [MA102]",1-2학년,,123,영어강의
MGT2003-03,회계학원론,강평경,3,"수,금 15:00~16:15 [MA104]",1-2학년,,91,영어강의
MGT2003-04,회계학원론,최순재,3,"화,목 10:30~11:45 [MA104]",1-2학년,,75,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT2003-05,회계학원론,양준선,3,월 10:30~11:45 / 수 12:00~13:15 [MA102],1-2학년,,73,영어강의
MGT2003-06,회계학원론,박하연,3,월 13:30~14:45 / 금 12:00~13:15 [MA104],1-2학년,,85,"경영학부,스포츠경영 연계전공,공공인재 연계전공,경제학부,스타트업연계전공(가능)"
MGT3001-01,조직행동이론,남종훈,3,월 09:00~10:15 / 수 10:30~11:45 [MA204],2-4학년,,15,"경영학부,스타트업연계전공(가능)"
MGT3001-02,조직행동이론,양동훈,3,"화,목 15:00~16:15 [MA106]",2-4학년,,73,"경영학부,스타트업연계전공(가능)"
MGT3001-03,조직행동이론,조봉순,3,"화,목 10:30~11:45 [MA202]",2-4학년,,63,"경영학부,스타트업연계전공(가능)"
MGT3001-04,조직행동이론,최장호,3,"수,금 13:30~14:45 [MA202]",2-4학년,,80,"경영학부,스타트업연계전공(가능)"
MGT3001-05,조직행동이론,장영균,3,"화,목 12:00~13:15 [MA104]",2-4학년,,64,영어강의
MGT3001-06,조직행동이론,박경규,3,"수,금 15:00~16:15 [MA208]",2-4학년,,24,"경영학부,스타트업연계전공(가능)"
MGT3002-01,경영정보시스템,이재범,3,"화,목 15:00~16:15 [MA206]",2-4학년,,26,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3002-02,경영정보시스템,김용진,3,월 09:00~10:15 / 수 10:30~11:45 [PA201],2-4학년,,20,영어강의
MGT3002-03,경영정보시스템,진승혜,3,월 12:00~13:15 / 금 10:30~11:45 [MA104],2-4학년,,81,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-01,생산관리론,서창적,3,"화,목 10:30~11:45 [PA201]",2-4학년,,91,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-02,생산관리론,김길선,3,"화,목 13:30~14:45 [MA102]",2-4학년,,75,영어강의
MGT3003-03,생산관리론,하병천,3,"수,금 15:00~16:15 [MA102]",2-4학년,,79,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3003-04,생산관리론,이준겸,3,월 09:00~10:15 / 수 10:30~11:45 [MA104],2-4학년,,45,영어강의
MGT3004-01,재무관리,이정진,3,월 10:30~11:45 / 수 12:00~13:15 [PA101],2-4학년,,55,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3004-02,재무관리,박영석,3,월 15:00~16:15 / 수 16:30~17:45 [PA201],2-4학년,,41,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3004-03,재무관리,원재환,3,월 10:30~11:45 / 수 12:00~13:15 [MA106],2-4학년,,70,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3004-04,재무관리,홍광헌,3,"수,금 13:30~14:45 [MA204]",2-4학년,,74,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3004-05,재무관리,이상호,3,월 09:00~10:15 / 수 10:30~11:45 [MA102],2-4학년,,37,영어강의
MGT3004-06,재무관리,이영주,3,"화,목 12:00~13:15 [MA202]",2-4학년,,70,영어강의
MGT3005-01,관리회계,양준선,3,월 15:00~16:15 / 수 16:30~17:45 [MA102],2-3학년,,49,영어강의
MGT3005-02,관리회계,이다솜,3,"화,목 16:30~17:45 [MA202]",2-3학년,,58,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3005-03,관리회계,김나연,3,월 12:00~13:15 / 금 10:30~11:45 [MA106],2-3학년,,61,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-01,마케팅원론,임채운,3,"화,목 15:00~16:15 [PA203]",2-4학년,,59,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-02,마케팅원론,박세훈,3,"화,목 13:30~14:45 [PA201]",2-4학년,,56,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-03,마케팅원론,정재학,3,월 09:00~10:15 / 수 10:30~11:45 [MA208],2-4학년,,71,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-04,마케팅원론,전성률,3,"화,목 12:00~13:15 [PA201]",2-4학년,,86,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-05,마케팅원론,하영원,3,"화,목 15:00~16:15 [PA201]",2-4학년,,89,"경영학부,스포츠경영 연계전공,스타트업연계전공(가능)"
MGT3006-06,마케팅원론,박경도,3,월 15:00~16:15 / 수 16:30~17:45 [MA208],2-4학년,,19,영어강의
MGT3007-01,국제경영론,이철,3,월 10:30~11:45 / 수 12:00~13:15 [PA203],2-4학년,,34,경영학부(가능)
MGT3007-02,국제경영론,김창수,3,"화,목 10:30~11:45 [MA204]",2-4학년,,49,영어강의
MGT3007-03,국제경영론,이강표,3,"수,금 15:00~16:15 [MA106]",2-4학년,,66,영어강의
MGT3007-04,국제경영론,정선욱,3,월 15:00~16:15 / 수 16:30~17:45 [MA104],2-4학년,,53,영어강의
MGT4604-01,국제경영전략,김창수,3,"화,목 15:00~16:15 [MA204]",2-4학년,,49,구 국제경영정책
MGT4101-01,경영전략시뮬레이션,박종훈,3,"화,목 15:00~16:15 [MA402]",2-4학년,,10,"경영학부,스포츠경영 연계전공(가능)"
MGT4102-01,경영전략,박종훈,3,"화,목 12:00~13:15 [MA106]",2-4학년,,41,"경영학부,스타트업연계전공(가능)"
MGT4102-02,경영전략,이경환,3,월 13:30~14:45 / 금 12:00~13:15 [MA202],2-4학년,,32,"경영학부,스타트업연계전공(가능)"
MGT4102-03,경영전략,최환석,3,월 12:00~13:15 / 금 10:30~11:45 [MA202],2-4학년,,34,"경영학부,스타트업연계전공(가능)"
MGT4104-01,리더쉽이론,이인석,3,"화,목 13:30~14:45 [MA206]",2-4학년,,53,경영학부(가능)
MGT4105-01,기업윤리,박영석,3,월 10:30~11:45 / 수 12:00~13:15 [PA201],2-4학년,,67,경영학부(가능)
MGT4110-01,기업윤리와실천적경영인재,장영균,3,"화,목 16:30~17:45 [MA104]",3-4학년,,25,경영학부(가능)
MGT4106-01,인적자원관리,양동훈,3,"화,목 16:30~17:45 [PA203]",2-4학년,,63,"스타트업연계전공,스포츠경영 연계전공,경영학부(가능)"
MGT4106-02,인적자원관리,최장호,3,"수,금 15:00~16:15 [MA202]",2-4학년,,26,"스타트업연계전공,스포츠경영 연계전공,경영학부(가능)"
MGT4201-01,의사결정론,민재형,3,"화,목 10:30~11:45 [PA203]",2-4학년,,52,경영학부(가능)
MGT4202-01,통계자료분석,이군희,3,"화,목 13:30~14:45 [MA106]",2-4학년,,45,(구 목표관리론의 대체과목)
MGT4203-01,경영과학,민재형,3,"화,목 13:30~14:45 [PA203]",2-4학년,,48,경영학부(가능)
MGT4203-02,경영과학,김범수,3,월 10:30~11:45 / 수 12:00~13:15 [MA206],2-4학년,,36,영어강의
MGT4206-01,경영환경에서의시계열자료분석과예측(캡스톤디자인),김명석,3,"월,금 16:30~17:45 [MA404]",2-4학년,,14,영어강의
MGT4207-01,응용경영통계,이윤동,3,"화,목 15:00~16:15 [MA208]",2-4학년,,41,경영학부(가능)
MGT4221-01,경영과정보기술,이강덕,3,월 15:00~16:15 / 수 16:30~17:45 [MA106],2-4학년,,31,경영학부(가능)
MGT4241-01,기술경영,김미리,3,"화,목 09:00~10:15 [MA104]",2-4학년,,43,경영학부(가능)
CBEG005-01,화공산업과기술경영-기업가정신,우태우,2,목 16:30~18:15 [R404],4학년,,69,성적평가:S/U
MGT4243-01,경영품질의이해,김종훈,3,"화,목 16:30~17:45 [MA208]",2-4학년,,26,경영학부(가능)
MGT4245-01,정보화시대의기업경영과혁신,이재범,3,"화,목 16:30~17:45 [MA206]",2-4학년,,11,경영학부(가능)
MGT4248-01,비즈니스프로세스관리,이준겸,3,월 10:30~11:45 / 수 12:00~13:15 [MA104],2-4학년,,44,경영학부(가능)
MGT4301-01,투자론,홍광헌,3,"수,금 15:00~16:15 [MA204]",2-4학년,,51,구 투자론I
MGT4301-02,투자론,김도성,3,"화,목 10:30~11:45 [MA102]",2-4학년,,52,영어강의
MGT4303-01,선물옵션투자론,이정진,3,월 15:00~16:15 / 수 16:30~17:45 [PA101],2-4학년,,44,구 투자론II
MGT4307-01,금융기관론,이상호,3,월 15:00~16:15 / 수 16:30~17:45 [MA402],2-4학년,,13,영어강의
MGT4308-01,재무사례분석(캡스톤디자인),안성필,3,"수,금 15:00~16:15 [MA203]",2-4학년,,10,경영학부(가능)
MGT4310-01,재무특강,안성필,3,"수,금 13:30~14:45 [MA206]",2-4학년,,12,(구 투자은행업무및국제자본시장의 대체과목)
MGT4311-01,금융실무,황건호,2,화 13:30~15:20 [MA201],2-4학년,,30,성적평가:S/U
MGT4313-01,벤처와금융시장(캡스톤디자인),정유신,3,"수,금 15:00~16:15 [MA201]",2-4학년,,14,경영학부(가능)
MGT4401-01,중급회계1,송민섭,3,"화,목 10:30~11:45 [PA101]",2-4학년,,60,경영학부(가능)
MGT4401-02,중급회계1,강평경,3,"수,금 13:30~14:45 [MA104]",2-4학년,,61,영어강의
MGT4402-01,중급회계2,최순재,3,"화,목 13:30~14:45 [MA104]",2-4학년,,51,경영학부(가능)
MGT4404-01,원가회계,김순기,3,월 10:30~11:45 / 수 12:00~13:15 [MA202],2-4학년,,53,경영학부(가능)
MGT4505-01,브랜드전략론,전성률,3,"화,목 15:00~16:15 [MA504]",2-4학년,,55,경영학부(가능)
MGT4507-01,유통전략론,임채운,3,"화,목 13:30~14:45 [PA101]",2-4학년,,43,경영학부(가능)
MGT4510-01,국제마케팅론,이철,3,월 15:00~16:15 / 수 16:30~17:45 [PA203],2-4학년,,13,경영학부(가능)
MGT4515-01,빅데이터마케팅(캡스톤디자인),정재학,3,월 15:00~16:15 / 수 16:30~17:45 [MA206],2-4학년,,24,경영학부(가능)
MGT4601-01,기업과국제환경,이양호,3,월 09:00~10:15 / 수 10:30~11:45 [MA106],2-4학년,,63,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)"
MGT4601-02,기업과국제환경,고성은,3,월 13:30~14:45 / 금 12:00~13:15 [MA106],2-4학년,,56,"경영학부,스포츠경영 연계전공,공공인재 연계전공(가능)"
MGT4605-01,무역경영관리,원동환,3,"화,목 16:30~17:45 [MA102]",2-4학년,,47,(구) 무역실무
MGT4701-01,경영영어라이팅,김이권,3,"화,목 12:00~13:15 [PA203]",3-4학년,,16,영어강의
MGT4704-01,CEO경영특강,조봉순,2,화 15:00~17:00 [PA101],1-4학년,,61,"전공제외과목(2014학번부터), 성적평가:S/U"
MGT4709-01,기업과사회,김명석,3,월 12:00~13:15 / 금 10:30~11:45 [J302],1학년,,332,경영 제1전공 우선수강
MGT4712-01,"지식,인성그리고경영",김창수,3,금 13:30~17:30 [PA201],2-4학년,,34,승인과목
MGT4713-01,사회적가치창출프랙티컴,이석근,3,"화,목 16:30~17:45 [MA308]",2-4학년,,55,경영 제1전공 우선수강
KOR2001-01,국어학입문,김한별,3,월 10:30~11:45 / 수 12:00~13:15 [J309],1-2학년,,63,
KOR3005-01,국어의미론,이정훈,3,"수,금 15:00~16:15 [J309]",2-4학년,,35,
KOR3006-01,국어방언론,김한별,3,월 15:00~16:15 / 수 16:30~17:45 [J309],2-4학년,,41,
KOR3010-01,중세국어강독,이지영,3,"화,목 13:30~14:45 [J219]",2-4학년,,57,
KOR3213-01,기호학,송효섭,3,월 12:00~13:15 / 금 10:30~11:45 [J215],2-4학년,,44,
LAU4044-01,기호학으로문화읽기,황인순,3,"수,금 13:30~14:45 [J108]",1-4학년,,36,
KOR3311-01,동양고전의현대적해석,김대중,3,월 10:30~11:45 / 수 12:00~13:15 [J602],2-4학년,,13,
KOR3313-01,판소리연행론,김현주,3,"화,목 12:00~13:15 [J219]",2-4학년,,46,
KOR3403-01,현대희곡텍스트읽기,이상란,3,"화,목 10:30~11:45 [J311]",2-4학년,,42,
KOR3409-01,현대소설론,김경수,3,"수,금 13:30~14:45 [J313]",2-4학년,,30,
KOR4400-01,현대문학연습,이상란,3,"화,목 12:00~13:15 [J313]",3-4학년,,17,Honors과목
KOR4506-01,출판의이론과실제,조연주,3,수 13:30~16:15 [J327],3-4학년,,23,(구) 출판인턴십
KORG001-01,국어학연구방법론,이지영,3,"화,목 16:30~17:45 [J313]",3-4학년,,8,Honors과목
KORG012-01,고전문학자료연구,김현주,3,"화,목 15:00~16:15 [J111]",3-4학년,,3,Honors과목
KORQ981-01,국어교과교육론,주세형,3,"화,목 16:30~17:45 [J609]",3-4학년,,13,"교직 이수 학생 대상으로 하되, 미이수자는 교양 과목으로 수강할 수 있음."
CHM1001-01,일반화학I,이현수,3,"화,목 10:30~11:45 [K212]",1학년,,66,화학과 신입생만 가능
CHM1001-02,일반화학I,지대윤,3,"화,목 09:00~10:15 [K203]",1학년,,55,
CHM1001-03,일반화학I,강영수,3,"수,금 09:00~10:15 [K307]",1학년,,30,
CHM1001-04,일반화학I,오한빈,3,월 13:30~14:45 / 금 12:00~13:15 [K201],1학년,,88,
CHM1001-05,일반화학I,서원석,3,월 12:00~13:15 / 금 10:30~11:45 [K201],1학년,,86,
CHM1001-06,일반화학I,남두현,3,월 10:30~11:45 / 수 12:00~13:15 [K303],1학년,,96,
CHM1001-07,일반화학I,이용우,3,"수,금 13:30~14:45 [K304]",1학년,,87,
CHM1001-08,일반화학I,이용우,3,"수,금 15:00~16:15 [K304]",1학년,,84,
CHM1051-01,일반화학실험I,이현수,1,월 13:30~16:15 [R112],1학년,,15,
CHM1051-02,일반화학실험I,강영수,1,월 13:30~16:15 [R114],1학년,,22,
CHM1051-03,일반화학실험I,이원구,1,월 16:30~19:15 [R112],1학년,,26,
CHM1051-04,일반화학실험I,문봉진,1,월 16:30~19:15 [R114],1학년,,19,화학과 신입생만 가능
CHM1051-05,일반화학실험I,이원구,1,화 13:30~16:15 [R112],1학년,,21,
CHM1051-06,일반화학실험I,오한빈,1,화 13:30~16:15 [R114],1학년,,19,화학과 신입생만 가능
CHM1051-07,일반화학실험I,지대윤,1,화 16:30~19:15 [R112],1학년,,19,
CHM1051-08,일반화학실험I,이현수,1,화 16:30~19:15 [R114],1학년,,14,
CHM1051-09,일반화학실험I,이덕형,1,수 13:30~16:15 [R112],1학년,,21,
CHM1051-10,일반화학실험I,지대윤,1,수 13:30~16:15 [R114],1학년,,22,
CHM1051-11,일반화학실험I,이덕형,1,목 13:30~16:15 [R112],1학년,,23,
CHM1051-12,일반화학실험I,이덕환,1,목 13:30~16:15 [R114],1학년,,17,
CHM1051-13,일반화학실험I,허남회,1,목 16:30~19:15 [R112],1학년,,20,
CHM1051-14,일반화학실험I,오한빈,1,목 16:30~19:15 [R114],1학년,,14,화학과 신입생만 가능
CHM1051-15,일반화학실험I,서원석,1,금 13:30~16:15 [R112],1학년,,13,
CHM1051-16,일반화학실험I,허남회,1,금 13:30~16:15 [R114],1학년,,13,화학과 신입생만 가능
CHM1051-17,일반화학실험I,서원석,1,금 16:30~19:15 [R112],1학년,,10,
CHM1051-18,일반화학실험I,성봉준,1,금 16:30~19:15 [R114],1학년,,6,
CHM2101-01,분석화학,신운섭,3,"화,목 10:30~11:45 [K202]",2학년,,49,
CHM2151-01,분석화학실험,신운섭,2,월 15:00~18:50 [R115],2학년,,11,
CHM2151-02,분석화학실험,신운섭,2,화 15:00~18:50 [R115],2학년,,13,
CHM2151-03,분석화학실험,신관우,2,목 15:00~18:50 [R115],2학년,,16,
CHM2151-04,분석화학실험,신관우,2,금 15:00~18:50 [R115],2학년,,12,
CHM2202-01,물리화학II,오한빈,3,월 12:00~13:15 / 금 10:30~11:45 [K305],3학년,,44,
CHM2231-01,물리화학특론,강영수,3,"수,금 13:30~14:45 [K208]",4학년,,10,
CHM2251-01,물리화학실험I,성봉준,2,월 15:00~18:50 [R119],3학년,,19,
CHM2251-02,물리화학실험I,이덕환,2,화 15:00~18:50 [R119],3학년,,18,
CHM2251-03,물리화학실험I,강영수,2,금 15:00~18:50 [R119],3학년,,10,
CHM2301-01,유기화학I,문봉진,3,"화,목 09:00~10:15 [K305]",2학년,,48,홀짝구분
CHM2301-02,유기화학I,이덕형,3,"화,목 09:00~10:15 [K307]",2학년,,33,홀짝구분
CHMG301-01,고급유기화학I,이덕형,3,화 15:00~17:45 [K204],3-4학년,,12,"대학원초급과목,구CHM5301"
CHM2303-01,유기화학III,지대윤,3,"화,목 13:30~14:45 [K212]",3학년,,14,영어강의
CHM2331-01,유기화학특론I,이원구,3,"수,금 09:00~10:15 [K306]",4학년,,17,
CHM2352-01,유기화학실험II,문봉진,2,목 15:00~18:50 [R113],3-4학년,,13,
CHM2401-01,무기화학I,허남회,3,"화,목 10:30~11:45 [K203]",3학년,,51,영어강의
CHM2501-01,고분자화학,신관우,3,월 09:00~10:15 / 수 10:30~11:45 [K307],3-4학년,,26,영어강의
CHM2602-01,생화학II,조규봉,3,"수,금 15:00~16:15 [K306]",3-4학년,,19,
CHM2651-01,생화학실험,조규봉,2,월 15:00~18:50 [R117],2-4학년,,18,
CHM2651-02,생화학실험,조규봉,2,화 15:00~18:50 [R117],2-4학년,,11,
CHM2651-03,생화학실험,조규봉,2,목 15:00~18:50 [R117],2-4학년,,18,
CHM4051-01,연구프로젝트I,성봉준,3,,3-4학년,,0,
CHM4055-01,첨단화학캡스톤디자인,남두현,3,수 15:00~17:45 [K212],3-4학년,,20,
CHM4203-01,화학특허와기술이전,김현진,1,화 15:00~15:50 [K208],4학년,,5,전공학점으로 인정되지 않음.(총학점에는 포함됨)
CHMG401-01,고급무기화학,서원석,3,월 13:30~14:45 / 금 12:00~13:15 [K204],4학년,,7,영어강의
COM2001-01,커뮤니케이션학입문,방희경,3,"수,금 13:30~14:45 [PA101]",1-2학년,,144,
COM2001-02,커뮤니케이션학입문,조맹기,3,"수,금 13:30~14:45 [K301]",1-2학년,,52,
COM2002-01,인간커뮤니케이션,나은영,3,월 10:30~11:45 / 수 12:00~13:15 [GA403],1-2학년,,97,
COM2002-02,인간커뮤니케이션,한창현,3,월 10:30~11:45 / 수 12:00~13:15 [GA109],1-2학년,,47,승인과목
COM2004-01,커뮤니케이션조사론,김수연,3,"수,금 13:30~14:45 [MA308]",2-4학년,,68,영어강의
COM2006-01,컨텐츠기획론,현대원,3,월 10:30~11:45 / 수 12:00~13:15 [GA401],1-4학년,,48,
COM3101-01,저널리즘개론,박영흠,3,"화,목 13:30~14:45 [K202]",2학년,,94,
COM3102-01,방송원론,원용진,3,"화,목 13:30~14:45 [MA308]",2학년,,57,
COM3111-01,대중문화론,황인성,3,"수,금 15:00~16:15 [GA403]",3-4학년,,46,
AMC3096-01,대중문화연구,송명선,3,"화,목 16:30~17:45 [J327]",2-4학년,,20,영어강의
COM3117-01,미디어문화사,김균,3,"화,목 16:30~17:45 [GA403]",3-4학년,,69,구 커뮤니케이션문화사(교과목명 변경)
COM3118-01,통일커뮤니케이션,김명준,3,"화,목 13:30~14:45 [GA305]",3-4학년,,28,통일저널리즘에서 교과명 변경
COM3121-01,영상문화와사회,김영일,3,"화,목 10:30~11:45 [GA401]",3학년,,44,"구 비주얼커뮤니케이션(교과목명 변경),영상문화의이해 대체과목"
COM3127-01,방송시사예능포맷론,김명준,3,"화,목 16:30~17:45 [GA305]",3-4학년,,27,미디어편성론에서 교과명 변경
COM3201-01,광고커뮤니케이션,윤각,3,"화,목 15:00~16:15 [GA401]",2학년,,68,구 광고학개론
COM3202-01,PR의이해,신호창,3,"화,목 10:30~11:45 [MA208]",2-4학년,,71,
COM3204-01,광고와소비자심리,유현재,3,"화,목 12:00~13:15 [GA403]",2-4학년,,79,
PSY4012-01,광고및소비자심리학,임지은,3,"월,금 16:30~17:45 [D301]",2-4학년,,55,
COM3205-01,PR전략과이론,김수연,3,"수,금 15:00~16:15 [GA305]",2학년,,42,영어강의
COM3214-01,PR작문,문안나,3,월 13:30~16:15 [GA403],3-4학년,,46,
COM3220-01,헬스커뮤니케이션,유현재,3,"화,목 10:30~11:45 [GA305]",3-4학년,,33,영어강의
COM3301-01,연극입문,김용수,3,"화,목 12:00~13:15 [K303]",2학년,,104,
COM3302-01,영화입문,곽영빈,3,수 13:30~16:15 [PA201],2학년,,73,영어강의
COM3303-01,세계연극사,김용수,3,"화,목 15:00~16:15 [MA104]",3학년,,67,
COM3317-01,영상편집,김재홍,3,화 13:30~16:15 [GA505],3-4학년,,27,
COM3329-01,판타지콘텐츠창작,조재홍,3,금 13:30~16:15 [GA506],1-4학년,,36,
COM3402-01,디지털미디어테크놀로지개론,김정현,3,"수,금 13:30~14:45 [GA401]",2학년,,45,영어강의
COM3421-01,TV제작,현대원,3,월 15:00~16:15 / 수 16:30~17:45 [GA305],3학년,,18,
COM3428-01,모바일커뮤니케이션,박상희,3,"수,금 15:00~16:15 [GA401]",2-4학년,,51,
COM3431-01,디지털콘텐츠서비스기획캡스톤디자인,최형우,3,월 15:00~17:45 [GA401],3-4학년,,28,승인과목
COM4001-01,텍스트마이닝,임종섭,3,"화,목 13:30~14:45 [GA303B]",3-4학년,,16,영어강의
EDUF982-01,외국어교과논리및논술,이요안,3,월 10:30~11:45 / 수 12:00~13:15 [J315],1-4학년,,9,영어강의
EDUS981-01,과학교과교육론,곽성일,3,수 17:00~19:45 [J112],1-4학년,,2,교직이수자만 전공학점으로 인정
EEE2012-01,전자공학세미나II,유양모,1,수 10:30~11:45 [RA204],2-4학년,,90,
EEE2051-01,기초전자공학실험,이승훈,2,월 15:00~18:50 [R708],2학년,,28,실험강의:화 19:00~20:30
EEE2051-02,기초전자공학실험,지용,2,화 15:00~18:50 [R708],2학년,,26,실험강의:화 19:00~20:30
EEE2051-03,기초전자공학실험,홍대형,2,수 15:00~18:50 [R708],2학년,,22,실험강의:화 19:00~20:30
EEE2051-04,기초전자공학실험,지용,2,목 15:00~18:50 [R708],2학년,,25,실험강의:화 19:00~20:30
EEE2051-05,기초전자공학실험,지용,2,금 15:00~18:50 [R708],2학년,,13,실험강의:화 19:00~20:30
EEE2101-01,전자장론I,윤상원,3,"화,목 10:30~11:45 [K304]",2학년,,66,홀짝구분
EEE2101-02,전자장론I,윤상원,3,"화,목 12:00~13:15 [K304]",2학년,,53,홀짝구분
EEE2103-01,고급공학수학I,성원진,3,월 12:00~13:15 / 금 10:30~11:45 [AS414],2학년,,72,영어강의
EEE2103-02,고급공학수학I,박형민,3,"수,금 13:30~14:45 [AS303]",2학년,,56,홀짝구분
