소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실_x,권장학년,교수특징,경쟁점수,꿀점수,배움점수
기계공학전공,MEE2011-02,고체역학,이형일,3,[화목],12:00~13:15,K507,['2'],[],1.17276,12.513736363636365,4.0877727272727284
기계공학전공,MEE3003-01,진동학,이승엽,3,[월수],10:30~11:45,K202,['3'],[],1.5288000000000002,10.260000000000002,9.975
기계공학전공,MEE3006-01,기계공학해석,이태수,3,[화목],12:00~13:15,K309,['3'],[],,14.14,12.6
기계공학전공,MEE3006-02,기계공학해석,박정열,3,[화목],09:00~10:15,K307,['3'],[],2.0576865671641795,16.17,11.55
기계공학전공,MEE3032-01,열전달,김원정,3,[월수],16:30~17:45,R404,['3'],[],,14.3,5.4
기계공학전공,MEE4015-01,바이오역학,신충수,3,[월수],12:00~13:15,AS305,"['3', '4']",['시크'],0.6519499999999999,4.123433333333333,6.1371666666666655
기계공학전공,MEEG019-01,공정설계의CAE,김낙수,3,[수금],15:00~16:15,R620,"['3', '4']",[],2.3857166666666663,-6.0600000000000005,14.7
기계공학전공,MEEG104-01,센서공학,정봉근,3,[화목],12:00~13:15,K207,"['3', '4']",['시크'],,,
미국문화전공,AMC2020-01,문화와글쓰기,"Hantke, Steffen Horst",3,[화목],12:00~13:15,J321,"['1', '4']",[],,2.04,8.8
미국문화전공,AMC2031-01,미국학입문,노재호,3,[화목],10:30~11:45,J325,"['1', '4']",['엔젤'],,6.899999999999999,9.566666666666665
미국문화전공,AMC2031-02,미국학입문,박상기,3,[화목],15:00~16:15,J315,"['1', '4']",[],0.9464,-3.9096000000000015,12.081999999999995
미국문화전공,AMC2033-01,미국문화사,노재호,3,[월수],10:30~11:45,J325,"['1', '4']",['엔젤'],,11.66,9.9
미국문화전공,AMC3014-01,번역연습,김혜진,3,[월수],16:30~17:45,J315,"['2', '4']",['카리스마'],1.50397,-7.066666666666667,9.966666666666667
미국문화전공,AMC3014-02,번역연습,김혜진,3,[화목],16:30~17:45,J315,"['2', '4']",['카리스마'],1.50397,-7.066666666666667,9.966666666666667
미국문화전공,AMC3077-01,미국서부,노재호,3,[월수],12:00~13:15,J313,"['2', '4']",['엔젤'],,6.12,8.8
미국문화전공,AMC3082-01,미국흑인문화,부경숙,3,[수금],13:30~14:45,J602,"['2', '4']",[],,-1.53,10.45
미국문화전공,AMC3096-01,계층과미국문화,"Hantke, Steffen Horst",3,[화목],09:00~10:15,J315,"['2', '4']",[],,,
미국문화전공,AMC4099-01,논문세미나,노재호,3,[월],13:30~16:15,J609,['4'],['엔젤'],,,
미국문화전공,AMC4100-01,모더니즘과사회변화,박상기,3,[화목],13:30~14:45,J325,"['2', '4']",[],,,
미국문화전공,AMC4120-01,문화와정치,박상기,3,[수금],15:00~16:15,J313,"['2', '4']",[],,,
중국문화전공,CHI2004-01,중국문화의이해,이정재,3,[월수],16:30~17:45,J217,"['1', '2']",[],,9.69,5.5
중국문화전공,CHI2006-01,"오늘의중국,중국인",홍지순,3,[수금],15:00~16:15,J325,"['1', '2']",[],,-7.56,10.5
중국문화전공,CHI3001-01,중국어회화1,"He, Ya Wen",3,[화목],09:00~10:15,J609,"['2', '4']",[],,9.09,13.65
중국문화전공,CHI3008-01,중국어작문2,박연화,3,[월],13:30~16:15,J602,"['2', '4']",[],,18.18,12.6
중국문화전공,CHI3009-01,빅데이터로본중국사회,강병규,3,[화목],12:00~13:15,J215,"['2', '4']",[],,15.960000000000004,11.25
중국문화전공,CHI3011-01,중국고전시의세계,강민호,3,[화목],15:00~16:15,J217,"['2', '4']",['귀요미'],,11.18,9.9
중국문화전공,CHI3014-01,중국고전명문산책,이정재,3,[화목],13:30~14:45,J217,"['2', '4']",[],,8.58,12.9
중국문화전공,CHI3020-01,한자로읽는중국문화코드,류동춘,3,[월수],10:30~11:45,J217,"['2', '4']",[],,3.38,6.9
중국문화전공,CHI3024-01,중화권세계의이해,"He, Ya Wen",3,[화목],10:30~11:45,J609,"['2', '4']",[],,5.05,13.65
중국문화전공,CHI3027-01,젠더와중국사회,이소영,3,[금],10:30~13:15,J327,"['1', '4']",[],,-5.460000000000001,12.0
중국문화전공,CHI4008-01,무역중국어,박지영,3,[수금],13:30~14:45,J325,"['3', '4']",['시크'],,16.136666666666667,10.35
중국문화전공,CHIG003-01,문화연구서설,"He, Ya Wen",3,[수],15:00~17:45,J109,"['3', '4']",[],,,
심리학전공,PSY2001-01,일반심리학,김근영,3,[화목],13:30~14:45,DB101,"['1', '4']",['귀요미'],1.71912,18.485672727272735,12.570181818181837
심리학전공,PSY2002-01,심리통계,석혜원,3,[수금],09:00~10:15,D301,"['1', '4']",[],1.7186999999999995,11.605554545454545,12.82413636363636
심리학전공,PSY2004-01,인지심리학,이창환,3,[화목],10:30~11:45,D301,"['1', '4']",[],,19.730804347826084,7.380108695652176
심리학전공,PSY3005-01,적응심리학,연규진,3,[월수],16:30~17:45,D301,"['2', '4']",[],,3.06,10.45
심리학전공,PSY3012-01,생리및생물심리학,이연경,3,[수금],09:00~10:15,D202,"['2', '4']",['시크'],1.6732368421052632,10.71,12.25
심리학전공,PSY3022-01,다문화심리학,나진경,3,[화목],16:30~17:45,DB101,"['2', '4']",[],0.7171701612903226,15.325514285714286,10.052809523809524
심리학전공,PSY4001-01,이상심리학,김향숙,3,[화목],13:30~14:45,D302,"['2', '4']",[],,9.62,5.7
심리학전공,PSY4005-01,집단상담,장재홍,3,[화목],10:30~11:45,D502,"['2', '4']",['카리스마'],,11.44,9.9
심리학전공,PSY4007-01,진로상담,연규진,3,[월수],10:30~11:45,D302,"['2', '4']",[],,1.2213285714285718,9.062357142857145
심리학전공,PSY4012-01,광고및소비자심리학,조명현,3,[금],10:30~13:15,K203,"['2', '4']",['귀요미'],,15.54,10.75
심리학전공,PSY4032-01,상담면접기법,장재홍,3,[화목],15:00~16:15,D202,"['3', '4']",['카리스마'],,10.1,15.75
심리학전공,PSY4038-01,사회심리학세미나,나진경,3,[화목],10:30~11:45,D504,['4'],[],,14.14,12.6
심리학전공,PSY4042-01,직업심리학,박춘신,3,[월],13:30~16:15,D301,"['3', '4']",[],1.1288216216216216,15.34,6.9
전인교육원,CHS2002-01,현대한국의형성,김아네스,3,[화목],09:00~10:15,K407,"['1', '2']",[],,13.393433333333334,8.8205
전인교육원,CHS2002-02,현대한국의형성,장준호,3,[월],13:30~16:15,K401,"['1', '2']",[],1.7745302325581398,12.323733333333335,3.6053333333333337
전인교육원,CHS2002-03,현대한국의형성,김혜정,3,[수금],09:00~10:15,K401,"['1', '2']","['귀요미', '열정러']",2.397972972972973,14.640000000000011,23.940000000000023
전인교육원,CHS2002-04,현대한국의형성,서진교,3,[월수],16:30~17:45,K404,"['1', '2']",[],3.470600000000001,12.008799999999995,17.335111111111104
전인교육원,CHS2002-05,현대한국의형성,최희정,3,[월수],12:00~13:15,K403,"['1', '2']",[],,15.189799999999998,9.962333333333332
전인교육원,CHS2003-01,현대동아시아의형성,방향숙,3,[월수],12:00~13:15,K402,"['1', '2']",[],2.0518125,22.03713050847458,26.493788135593228
전인교육원,CHS2003-02,현대동아시아의형성,윤병남,3,[금],10:30~13:15,J102,"['1', '2']",['시크'],1.2025684210526315,9.277971428571432,8.857000000000003
전인교육원,CHS2003-03,현대동아시아의형성,정녕,3,[수금],15:00~16:15,K405,"['1', '2']",[],,11.157042857142859,10.605214285714286
전인교육원,CHS2004-01,현대서양의형성,오승은,3,[화목],10:30~11:45,K402,"['1', '2']",[],,10.55,10.35
전인교육원,CHS2004-02,현대서양의형성,박현숙,3,[화목],13:30~14:45,K402,"['1', '2']",[],,13.607342857142855,8.103857142857143
전인교육원,CHS2004-03,현대서양의형성,이종훈,3,[수금],15:00~16:15,J107,"['1', '2']",['월급루팡'],1.0743200000000002,7.292430303030306,22.64063636363637
전인교육원,CHU4002-01,인물로본한국사,정선용,3,[수금],13:30~14:45,K405,"['1', '4']",[],,4.16,5.7
전인교육원,CHU4011-01,영화로본역사,박현숙,3,[화목],16:30~17:45,K402,"['1', '4']",[],,,
전인교육원,CHU4018-01,이주의역사,문종현,3,[월],13:30~16:15,K405,"['1', '4']",[],1.360112,13.426666666666666,5.416666666666668
전인교육원,CHU4019-01,인물로본일본사,김성운,3,[월],13:30~16:15,K404,"['1', '4']",[],,16.32,8.8
전인교육원,COR1003-03,영어글로벌의사소통I,김영나,3,[월수],10:30~11:45,J116,['1'],['열정러'],1.3608947368421052,-9.539999999999996,17.300000000000004
전인교육원,COR1003-04,영어글로벌의사소통I,김영나,3,[월수],12:00~13:15,J116,['1'],['열정러'],1.3608947368421052,-9.539999999999996,17.300000000000004
전인교육원,COR1003-05,영어글로벌의사소통I,"Jones, Ryan",3,[월수],10:30~11:45,J110,['1'],[],,21.543829411764712,7.512088235294121
전인교육원,COR1003-06,영어글로벌의사소통I,"Jones, Ryan",3,[월수],12:00~13:15,J110,['1'],[],,21.543829411764712,7.512088235294121
전인교육원,COR1003-07,영어글로벌의사소통I,"Bailey, Andrew",3,[월수],16:30~17:45,J112,['1'],['귀요미'],2.2919764705882355,2.2533,13.3965
전인교육원,COR1003-08,영어글로벌의사소통I,"Bailey, Andrew",3,[화목],12:00~13:15,J112,['1'],['귀요미'],2.2919764705882355,2.2533,13.3965
전인교육원,COR1003-09,영어글로벌의사소통I,"Bailey, Andrew",3,[화목],13:30~14:45,J112,['1'],['귀요미'],2.2919764705882355,2.2533,13.3965
전인교육원,COR1003-10,영어글로벌의사소통I,홍진영,3,[화목],09:00~10:15,J112,['1'],"['꼰대', '엔젤']",4.302284057971014,6.919199999999997,15.667666666666667
전인교육원,COR1003-11,영어글로벌의사소통I,홍진영,3,[화목],10:30~11:45,J112,['1'],"['꼰대', '엔젤']",4.302284057971014,6.919199999999997,15.667666666666667
전인교육원,COR1003-12,영어글로벌의사소통I,채현순,3,[화목],09:00~10:15,J114,['1'],['엔젤'],1.4364999999999999,1.32,13.8
전인교육원,COR1003-14,영어글로벌의사소통I,"Barnard,Stephen John",3,[화목],10:30~11:45,J110,['1'],['귀요미'],1.5682333333333334,6.744929411764705,18.990529411764705
전인교육원,COR1003-15,영어글로벌의사소통I,"Barnard,Stephen John",3,[화목],12:00~13:15,J110,['1'],['귀요미'],1.5682333333333334,6.744929411764705,18.990529411764705
전인교육원,COR1003-16,영어글로벌의사소통I,"Barnard,Stephen John",3,[화목],15:00~16:15,J112,['1'],['귀요미'],1.5682333333333334,6.744929411764705,18.990529411764705
전인교육원,COR1003-17,영어글로벌의사소통I,"Kim, Jae Pil",3,[화목],12:00~13:15,J116,['1'],"['열정러', '엔젤', '월급루팡']",2.060058,2.630710344827582,24.427344827586197
전인교육원,COR1003-18,영어글로벌의사소통I,"Kim, Jae Pil",3,[화목],13:30~14:45,J116,['1'],"['열정러', '엔젤', '월급루팡']",2.060058,2.630710344827582,24.427344827586197
전인교육원,COR1003-19,영어글로벌의사소통I,"Kim, Jae Pil",3,[수금],13:30~14:45,J110,['1'],"['열정러', '엔젤', '월급루팡']",2.060058,2.630710344827582,24.427344827586197
전인교육원,COR1003-20,영어글로벌의사소통I,"Kim, Jae Pil",3,[수금],15:00~16:15,J110,['1'],"['열정러', '엔젤', '월급루팡']",2.060058,2.630710344827582,24.427344827586197
전인교육원,COR1003-21,영어글로벌의사소통I,"Thigpen, Byron Douglas",3,[화목],13:30~14:45,D506,['1'],"['귀요미', '열정러', '엔젤', '월급루팡']",1.5215909090909092,3.336666666666668,25.000000000000004
전인교육원,COR1003-22,영어글로벌의사소통I,"Thigpen, Byron Douglas",3,[화목],15:00~16:15,D506,['1'],"['귀요미', '열정러', '엔젤', '월급루팡']",1.5215909090909092,3.336666666666668,25.000000000000004
전인교육원,COR1003-23,영어글로벌의사소통I,이현숙,3,[화목],10:30~11:45,J116,['1'],[],,6.1022571428571455,12.499857142857143
전인교육원,COR1003-24,영어글로벌의사소통I,이현숙,3,[화목],12:00~13:15,J114,['1'],[],,6.1022571428571455,12.499857142857143
전인교육원,COR1003-25,영어글로벌의사소통I,이현숙,3,[화목],15:00~16:15,J116,['1'],[],,6.1022571428571455,12.499857142857143
전인교육원,COR1003-26,영어글로벌의사소통I,김영나,3,[화목],09:00~10:15,J202,['1'],['열정러'],1.3608947368421052,-9.539999999999996,17.300000000000004
전인교육원,COR1003-27,영어글로벌의사소통I,"Willers, Arthur Gregory",3,[수금],09:00~10:15,J114,['1'],"['귀요미', '열정러', '엔젤']",1.5022000000000002,7.7459555555555495,19.291999999999987
전인교육원,COR1003-28,영어글로벌의사소통I,"Willers, Arthur Gregory",3,[수금],13:30~14:45,J114,['1'],"['귀요미', '열정러', '엔젤']",1.5022000000000002,7.7459555555555495,19.291999999999987
전인교육원,COR1003-29,영어글로벌의사소통I,"Willers, Arthur Gregory",3,[수금],15:00~16:15,J114,['1'],"['귀요미', '열정러', '엔젤']",1.5022000000000002,7.7459555555555495,19.291999999999987
전인교육원,COR1003-30,영어글로벌의사소통I,조혜연,3,[수금],13:30~14:45,J116,['1'],[],1.3365083333333334,11.237142857142858,12.142857142857142
전인교육원,COR1003-31,영어글로벌의사소통I,조혜연,3,[수금],15:00~16:15,J116,['1'],[],1.3365083333333334,11.237142857142858,12.142857142857142
전인교육원,COR1003-32,영어글로벌의사소통I,정지수,3,[월수],10:30~11:45,J112,['1'],[],1.7541333333333338,1.1237333333333344,11.472
전인교육원,COR1003-33,영어글로벌의사소통I,정지수,3,[월수],12:00~13:15,J112,['1'],[],1.7541333333333338,1.1237333333333344,11.472
전인교육원,COR1003-34,영어글로벌의사소통I,"Jones, Ryan",3,[월수],16:30~17:45,J114,['1'],[],,21.543829411764712,7.512088235294121
전인교육원,COR1003-35,영어글로벌의사소통I,"Jones, Ryan",3,[화목],10:30~11:45,J204,['1'],[],,21.543829411764712,7.512088235294121
전인교육원,COR1003-36,영어글로벌의사소통I,"Jones, Ryan",3,[화목],12:00~13:15,J204,['1'],[],,21.543829411764712,7.512088235294121
전인교육원,COR1005-02,영어글로벌의사소통I(고급),"Thigpen, Byron Douglas",3,[수금],15:00~16:15,D506,['1'],"['귀요미', '열정러', '엔젤', '월급루팡']",1.2042727272727272,6.696568421052634,13.949684210526321
전인교육원,COR1009-01,컴퓨팅사고력,장주욱,3,[화목],10:30~11:45,AS111,['1'],[],,,
전인교육원,COR1009-02,컴퓨팅사고력,성원진,3,[월수],10:30~11:45,AS111,['1'],[],,8.58,10.2
전인교육원,COR1009-03,컴퓨팅사고력,김홍석,3,[화목],09:00~10:15,AS111,['1'],[],,15.37,8.666666666666666
전인교육원,COR1009-04,컴퓨팅사고력,서용덕,3,[수금],13:30~14:45,X423,['1'],[],,15.15,18.9
전인교육원,COR1009-05,컴퓨팅사고력,강은숙,3,[월수],10:30~11:45,D105,['1'],"['꼰대', '시크', '열정러', '월급루팡']",0.8405718750000001,10.940551685393254,56.409949438202226
전인교육원,COR1009-06,컴퓨팅사고력,강은숙,3,[월수],12:00~13:15,D105,['1'],"['꼰대', '시크', '열정러', '월급루팡']",0.8405718750000001,10.940551685393254,56.409949438202226
전인교육원,COR1009-07,컴퓨팅사고력,장나은,3,[월수],16:30~17:45,D105,['1'],"['열정러', '월급루팡']",0.4336347826086957,11.396583333333323,54.145416666666634
전인교육원,COR1009-09,컴퓨팅사고력,나미향,3,[수금],13:30~14:45,D105,['1'],"['꼰대', '카리스마', '시크', '열정러', '월급루팡']",1.1916666666666667,9.740000000000009,50.64000000000003
전인교육원,COR1009-10,컴퓨팅사고력,나미향,3,[수금],15:00~16:15,D105,['1'],"['꼰대', '카리스마', '시크', '열정러', '월급루팡']",1.1916666666666667,9.740000000000009,50.64000000000003
전인교육원,COR1009-12,컴퓨팅사고력,나미향,3,[화목],10:30~11:45,D105,['1'],"['꼰대', '카리스마', '시크', '열정러', '월급루팡']",1.1916666666666667,9.740000000000009,50.64000000000003
전인교육원,COR1009-13,컴퓨팅사고력,강은숙,3,[화목],12:00~13:15,D105,['1'],"['꼰대', '시크', '열정러', '월급루팡']",0.8405718750000001,10.940551685393254,56.409949438202226
전인교육원,COR1009-14,컴퓨팅사고력,강은숙,3,[화목],13:30~14:45,D105,['1'],"['꼰대', '시크', '열정러', '월급루팡']",0.8405718750000001,10.940551685393254,56.409949438202226
전인교육원,COR1009-15,컴퓨팅사고력,권미수,3,[화목],15:00~16:15,D104,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",1.2845762711864406,19.099999999999987,43.079999999999956
전인교육원,COR1009-16,컴퓨팅사고력,권미수,3,[화목],16:30~17:45,D104,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",1.2845762711864406,19.099999999999987,43.079999999999956
전인교육원,COR1009-17,컴퓨팅사고력,장나은,3,[화목],16:30~17:45,D105,['1'],"['열정러', '월급루팡']",0.4336347826086957,11.396583333333323,54.145416666666634
전인교육원,COR1009-18,컴퓨팅사고력,권미수,3,[금],10:30~13:15,D104,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",1.2845762711864406,19.099999999999987,43.079999999999956
전인교육원,COR1009-19,컴퓨팅사고력,장나은,3,[월],13:30~16:15,D105,['1'],"['열정러', '월급루팡']",0.4336347826086957,11.396583333333323,54.145416666666634
전인교육원,COR1009-20,컴퓨팅사고력,박수진,3,[수금],13:30~14:45,MA406,['1'],[],,5.233341176470589,15.457294117647061
전인교육원,COR1012-01,인문사회글쓰기,박숙자,3,[화목],10:30~11:45,J219,['1'],"['카리스마', '월급루팡']",1.6598400000000004,-5.352549999999992,38.79225000000002
전인교육원,COR1012-04,인문사회글쓰기,이해진,3,[화목],13:30~14:45,J202,['1'],[],2.1068666666666664,17.459999999999994,10.699999999999998
전인교육원,COR1012-06,인문사회글쓰기,이해진,3,[월수],12:00~13:15,J325,['1'],[],2.1068666666666664,17.459999999999994,10.699999999999998
전인교육원,COR1012-10,인문사회글쓰기,박숙자,3,[화목],16:30~17:45,J313,['1'],"['카리스마', '월급루팡']",1.6598400000000004,-5.352549999999992,38.79225000000002
전인교육원,COR1012-12,인문사회글쓰기,엄미옥,3,[수금],15:00~16:15,J602,['1'],['월급루팡'],1.815264285714286,6.0335052631578945,12.37384210526316
전인교육원,COR1012-13,인문사회글쓰기,심진경,3,[월수],12:00~13:15,J321,['1'],['꼰대'],1.0960508928571429,-0.8398393442622994,18.934081967213107
전인교육원,COR1012-14,인문사회글쓰기,이상헌,3,[화목],10:30~11:45,J327,['1'],['월급루팡'],0.9784008928571428,-5.379643283582096,34.29163432835819
전인교육원,COR1012-15,인문사회글쓰기,이상헌,3,[화목],12:00~13:15,J325,['1'],['월급루팡'],0.9784008928571428,-5.379643283582096,34.29163432835819
전인교육원,COR1012-16,인문사회글쓰기,이상헌,3,[화목],15:00~16:15,J325,['1'],['월급루팡'],0.9784008928571428,-5.379643283582096,34.29163432835819
전인교육원,COR1012-17,인문사회글쓰기,조원규,3,[수금],09:00~10:15,J325,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",2.7716000000000003,24.039315151515158,25.98112121212121
전인교육원,COR1012-18,인문사회글쓰기,조원규,3,[수금],13:30~14:45,J327,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",2.7716000000000003,24.039315151515158,25.98112121212121
전인교육원,COR1012-19,인문사회글쓰기,조원규,3,[수금],15:00~16:15,J219,['1'],"['귀요미', '시크', '엔젤', '월급루팡']",2.7716000000000003,24.039315151515158,25.98112121212121
전인교육원,COR1013-02,자연계글쓰기,김난희,3,[월수],10:30~11:45,J602,['1'],[],,,
전인교육원,COR1013-03,자연계글쓰기,권미란,3,[화목],10:30~11:45,J602,['1'],[],2.5429793103448266,5.65347692307692,11.047384615384614
전인교육원,COR1013-04,자연계글쓰기,양정현,3,[수금],13:30~14:45,J217,['1'],[],,,
전인교육원,COR1013-05,자연계글쓰기,김영경,3,[월수],12:00~13:15,J217,['1'],[],4.0362592592592605,6.490000000000001,11.7
전인교육원,COR1013-06,자연계글쓰기,서보호,3,[화목],12:00~13:15,J217,['1'],,,,
전인교육원,COR1013-07,자연계글쓰기,권미란,3,[화목],12:00~13:15,J313,['1'],[],2.5429793103448266,5.65347692307692,11.047384615384614
전인교육원,COR1013-08,자연계글쓰기,김난희,3,[월수],12:00~13:15,J219,['1'],[],,,
전인교육원,COR1013-09,자연계글쓰기,조경은,3,[화목],13:30~14:45,X353,['1'],['꼰대'],,10.2654,11.031999999999998
전인교육원,COR1013-10,자연계글쓰기,서보호,3,[화목],15:00~16:15,X353,['1'],,,,
전인교육원,COR1014-03,한국어글쓰기,오경숙,3,[월수],12:00~13:15,D303A,['1'],[],0.6526000000000002,5.7200000000000015,9.9
전인교육원,COR1014-04,한국어글쓰기,한새해,3,[월수],12:00~13:15,J319,['1'],[],0.6848947368421052,5.05,12.6
전인교육원,COR1014-06,한국어글쓰기,오경숙,3,[화목],10:30~11:45,D303A,['1'],[],0.6526000000000002,5.7200000000000015,9.9
전인교육원,COR1014-07,한국어글쓰기,박진혁,3,[화목],10:30~11:45,J319,['1'],"['꼰대', '시크']",0.6526000000000001,15.6,9.0
전인교육원,COR1014-08,한국어글쓰기,오경숙,3,[화목],12:00~13:15,D303A,['1'],[],0.6526000000000002,5.7200000000000015,9.9
전인교육원,COR1014-09,한국어글쓰기,박진혁,3,[화목],12:00~13:15,J319,['1'],"['꼰대', '시크']",0.6526000000000001,15.6,9.0
전인교육원,COR1014-10,한국어글쓰기,박진혁,3,[화목],15:00~16:15,J319,['1'],"['꼰대', '시크']",0.6526000000000001,15.6,9.0
전인교육원,COR1015-01,알바트로스세미나,김한별,1,[금],16:30~18:20,없음,['1'],"['귀요미', '시크', '열정러', '엔젤']",,,
전인교육원,COR1015-03,알바트로스세미나,전헌상,1,[화],18:00~19:15,없음,['1'],[],,,
,COR1015-04,알바트로스세미나,김재영,1,[화],17:00~18:00,없음,['1'],[],,,
전인교육원,COR1015-05,알바트로스세미나,부경숙,1,[금],16:30~18:30,없음,['1'],[],,,
전인교육원,COR1015-06,알바트로스세미나,노재호,1,[금],16:30~18:30,없음,['1'],['엔젤'],,,
전인교육원,COR1015-07,알바트로스세미나,황은주,1,[금],16:30~18:30,없음,['1'],[],,,
전인교육원,COR1015-08,알바트로스세미나,이요안,1,[금],16:30~18:30,없음,['1'],[],,,
전인교육원,COR1015-09,알바트로스세미나,박은성,1,[금],16:30~18:30,없음,['1'],[],,,
전인교육원,COR1015-10,알바트로스세미나,김연신,1,[목],18:00~19:00,없음,['1'],[],,15.6,0.6
전인교육원,COR1015-11,알바트로스세미나,홍지순,1,[금],16:30~17:20,없음,['1'],[],,17.85,3.850000000000001
,COR1015-12,알바트로스세미나,김종철,1,[수],18:00~18:50,없음,['1'],[],,,
전인교육원,COR1015-13,알바트로스세미나,김영수,1,[수],18:00~19:20,없음,['1'],"['꼰대', '시크']",,,
전인교육원,COR1015-14,알바트로스세미나,김향숙,1,[수],18:00~19:20,없음,['1'],[],,14.423433333333335,6.520499999999998
전인교육원,COR1015-15,알바트로스세미나,조규봉,1,[화],16:30~18:20,없음,['1'],[],,,
전인교육원,COR1015-16,알바트로스세미나,권용석,1,[화],16:30~18:20,없음,['1'],[],,,
전인교육원,COR1015-17,알바트로스세미나,성봉준,1,[화],16:30~18:20,없음,['1'],[],,,
전인교육원,COR1015-18,알바트로스세미나,서원석,1,[화],16:30~18:20,없음,['1'],[],,20.2,7.35
전인교육원,COR1015-20,알바트로스세미나,이현철,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1015-21,알바트로스세미나,Scopel Stefano,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1015-22,알바트로스세미나,장준익,1,[월],13:30~16:15,없음,['1'],[],0.8666666666666667,,
전인교육원,COR1015-23,알바트로스세미나,정명화,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1015-24,알바트로스세미나,이병하,1,[월],18:00~19:45,없음,['1'],[],0.8478260869565217,,
전인교육원,COR1015-25,알바트로스세미나,주봉건,1,[월],18:00~19:45,없음,['1'],['시크'],,,
전인교육원,COR1015-26,알바트로스세미나,이규호,1,[월],18:00~19:45,없음,['1'],['꼰대'],,,
전인교육원,COR1015-27,알바트로스세미나,이영란,1,[화],16:30~18:10,없음,['1'],[],,20.2,7.35
전인교육원,COR1015-28,알바트로스세미나,김현석,1,[화],16:30~18:10,없음,['1'],[],,,
전인교육원,COR1015-29,알바트로스세미나,조장현,1,[화],16:30~18:10,없음,['1'],[],1.3000000000000005,,
전인교육원,COR1015-30,알바트로스세미나,박진형,1,[화],16:30~18:10,없음,['1'],[],0.7583333333333333,,
,COR1015-31,알바트로스세미나,"이태수, 이승엽, 신충수",1,[금],16:30~17:45,없음,['1'],,,,
,COR1015-32,알바트로스세미나,"정시영, 정현용, 김동철",1,[금],16:30~17:45,없음,['1'],,,,
,COR1015-33,알바트로스세미나,"김낙수, 이철수, 정봉근",1,[금],16:30~17:45,없음,['1'],,,,
,COR1015-34,알바트로스세미나,"이형일, 김대중, 강성원",1,[금],16:30~17:45,없음,['1'],,,,
,COR1015-35,알바트로스세미나,"허남건, 박정열, 김원정",1,[금],16:30~17:45,없음,['1'],,,,
전인교육원,COR1015-36,알바트로스세미나,정옥현,1,[금],16:30~17:45,없음,['1'],[],,,
전인교육원,COR1015-37,알바트로스세미나,송태경,1,[금],16:30~17:45,없음,['1'],[],,,
전인교육원,COR1015-38,알바트로스세미나,김영록,1,[금],16:30~17:45,없음,['1'],[],,,
전인교육원,COR1015-39,알바트로스세미나,유양모,1,[금],16:30~17:45,없음,['1'],[],,9.09,11.55
전인교육원,COR1015-40,알바트로스세미나,김광수,1,[금],16:30~17:45,없음,['1'],[],,,
전인교육원,COR1015-48,알바트로스세미나,이종석,1,[수],18:00~19:45,없음,['1'],[],,,
전인교육원,COR1015-49,알바트로스세미나,나정걸,1,[수],18:00~19:45,없음,['1'],[],,,
전인교육원,COR1015-50,알바트로스세미나,강문성,1,[수],18:00~19:45,없음,['1'],[],,21.21,8.4
전인교육원,COR1015-51,알바트로스세미나,Iris Haydar Doruk,1,[목],18:00~20:00,없음,['1'],[],,,
전인교육원,COR1016-01,알바트로스세미나(경영),민재형,1,[월],13:30~16:15,없음,['1'],"['꼰대', '카리스마']",6.618181818181817,,
전인교육원,COR1016-02,알바트로스세미나(경영),이정진,1,[월],13:30~16:15,없음,['1'],['꼰대'],0.8272727272727273,,
전인교육원,COR1016-03,알바트로스세미나(경영),임채운,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1016-04,알바트로스세미나(경영),이군희,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1016-05,알바트로스세미나(경영),황국재,1,[월],13:30~16:15,없음,['1'],[],0.78,,
전인교육원,COR1016-06,알바트로스세미나(경영),양동훈,1,[월],13:30~16:15,없음,['1'],[],0.2363636363636364,,
전인교육원,COR1016-07,알바트로스세미나(경영),김길선,1,[월],13:30~16:15,없음,['1'],['꼰대'],,,
전인교육원,COR1016-08,알바트로스세미나(경영),김진화,1,[월],13:30~16:15,없음,['1'],[],,,
전인교육원,COR1016-09,알바트로스세미나(경영),정재학,1,[월],13:30~16:15,없음,['1'],['꼰대'],0.91,,
전인교육원,COR1016-10,알바트로스세미나(경영),김양민,1,[월],13:30~16:15,없음,['1'],[],0.78,,
전인교육원,COR1016-11,알바트로스세미나(경영),홍광헌,1,[월],13:30~16:15,없음,['1'],"['꼰대', '월급루팡']",0.5909090909090909,,
전인교육원,COR1016-12,알바트로스세미나(경영),조성빈,1,[월],13:30~16:15,없음,['1'],['시크'],0.5909090909090909,,
전인교육원,COR1016-13,알바트로스세미나(경영),이상호,1,[월],13:30~16:15,없음,['1'],[],0.26,,
전인교육원,COR1016-14,알바트로스세미나(경영),김명석,1,[월],13:30~16:15,없음,['1'],['귀요미'],0.91,,
