소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실,권장학년,교수특징,경쟁점수,꿀점수,배움점수
전인교육원,HLU4016-01,춤과풍물,정경원,1,금,12:00~13:50,없음,14,없음,알수없음,0,0
전인교육원,HLU4101-01,수영2,민우식,1,화,16:30~18:20,없음,14,없음,알수없음,1,0
전인교육원,HSS3002-01,사회봉사,박혜윤,2,금,10:30~12:20,MA402,14,없음,1.33,1,0
전인교육원,HSS3002-02,사회봉사,김지영,2,금,10:30~13:15,MA308,14,없음,알수없음,0,0
전인교육원,HSS3004-01,특수교육과장애의이해,안영회,3,월,13:30~16:15,J327,14,없음,1.491,0,0
전인교육원,HSS3005-01,수화의이해,김미원,2,월,13:30~15:20,J118,14,없음,1.288,1,1
전인교육원,HSS3012-01,동서고전세미나,오은영,3,화목,15:00~16:15,K403,14,없음,알수없음,0,0
전인교육원,HSS3012-02,동서고전세미나,김아네스,3,월수,12:00~13:15,J118,14,없음,알수없음,0,0
전인교육원,HSS3012-03,동서고전세미나,박병관 외 1명,3,월수,10:30~11:45,K201,14,없음,알수없음,0,0
전인교육원,HSS3012-04,동서고전세미나,조경은,3,월수,16:30~17:45,K407,14,꼰대,알수없음,0,0
전인교육원,HSS3012-05,동서고전세미나,박현준 외 1명,3,월수,10:30~11:45,K402,14,없음,알수없음,0,0
전인교육원,HSS3016-01,진로탐색입문,최성욱,1,목,15:00~16:15,K302,12,없음,알수없음,1,0
전인교육원,HSS3016-02,진로탐색입문,김경아,1,월,15:00~16:15,K302,12,도도,1.649,1,1
전인교육원,HSS3027-01,공존의시대와세계시민교육,김지영 외 1명,3,월,13:30~16:15,J207,14,없음,알수없음,0,0
전인교육원,KCS1001-01,한국문화의이해와체험,김나라,3,금,10:30~13:15,J209,1,없음,알수없음,0,0
전인교육원,KCS1001-02,한국문화의이해와체험,권유진,3,금,10:30~13:15,X349,1,없음,알수없음,0,0
전인교육원,KCS1001-03,한국문화의이해와체험,박선민,3,금,10:30~13:15,X353,1,없음,알수없음,0,0
전인교육원,KCS1001-04,한국문화의이해와체험,유혜숙,3,금,10:30~13:15,J207,1,없음,알수없음,0,0
전인교육원,LAU4009-01,실무논술작법,박진혁,3,월수,10:30~11:45,J317,14,꼰대도도,알수없음,0,0
전인교육원,LAU4014-01,한국미술의역사와감상,강희정,3,수금,13:30~14:45,D303B,14,없음,1.102,0,0
전인교육원,LAU4015-01,서양미술의역사와감상,전한호,3,화목,10:30~11:45,J118,14,없음,알수없음,0,0
전인교육원,LAU4021-01,서양음악의역사와감상,김유진,3,월수,10:30~11:45,DB101,14,없음,알수없음,0,0
전인교육원,LAU4029-01,세계음악과문화의이해,김주연,3,금,10:30~13:15,DB101,14,없음,알수없음,0,0
전인교육원,LAU4032-01,뮤지컬의이해,정태진,3,월,13:30~16:15,D202,14,없음,1.461,0,0
전인교육원,LAU4035-01,사진의이해,강승진,2,월,13:30~16:15,D201,14,없음,알수없음,0,0
전인교육원,LAU4038-01,동양미술의이해,장수민,3,월수,10:30~11:45,D412,14,없음,0.503,0,0
전인교육원,LAU4041-01,단소실습,김동근,1,월수,12:00~13:15,없음,14,없음,알수없음,1,0
전인교육원,LAU4044-01,기호학으로문화읽기,이향애,3,화목,13:30~14:45,J327,14,없음,알수없음,0,0
전인교육원,LCS2001-01,독일언어와문화1,성현숙,3,월수,10:30~11:45,J209,1,귀염,2.21,0,0
전인교육원,LCS2001-02,독일언어와문화1,이승희,3,월수,12:00~13:15,J209,1,없음,1.687,0,0
전인교육원,LCS2001-03,독일언어와문화1,허정화,3,화목,13:30~14:45,J207,1,없음,2.822,0,0
전인교육원,LCS2001-04,독일언어와문화1,장순란,3,화목,10:30~11:45,J209,1,없음,알수없음,0,0
전인교육원,LCS2001-05,독일언어와문화1,조한렬,3,수금,13:30~14:45,J209,1,천사,0.829,0,1
전인교육원,LCS2001-06,독일언어와문화1,이민수,3,금,10:30~13:15,J108,1,없음,알수없음,0,0
전인교육원,LCS2002-01,독일언어와문화2,허정화,3,월,13:30~16:15,J209,12,없음,알수없음,0,0
전인교육원,LCS2003-01,프랑스언어와문화1,전재연,3,월수,10:30~11:45,X353,1,없음,1.88,0,1
전인교육원,LCS2003-02,프랑스언어와문화1,백수린,3,월수,16:30~17:45,J313,1,없음,1.638,0,1
전인교육원,LCS2003-03,프랑스언어와문화1,임애리,3,화목,10:30~11:45,J602,1,없음,1.914,0,1
전인교육원,LCS2003-04,프랑스언어와문화1,김지현,3,화목,12:00~13:15,J602,1,도도천사,2.462,0,0
전인교육원,LCS2003-05,프랑스언어와문화1,김지현,3,화목,13:30~14:45,J602,1,도도천사,2.462,0,0
전인교육원,LCS2003-06,프랑스언어와문화1,조지숙,3,수금,13:30~14:45,J602,1,없음,알수없음,0,0
전인교육원,LCS2004-01,프랑스언어와문화2,권현정,3,화목,15:00~16:15,J321,1,없음,알수없음,0,0
전인교육원,LCS2005-01,중국언어와문화1,박연화,3,화목,13:30~14:45,J325,1,없음,알수없음,0,0
전인교육원,LCS2005-02,중국언어와문화1,이경하,3,월수,12:00~13:15,J207,1,없음,1.627,0,0
전인교육원,LCS2005-04,중국언어와문화1,박지영,3,월수,10:30~11:45,X429,1,도도천사,2.161,1,1
전인교육원,LCS2005-05,중국언어와문화1,이종금,3,화목,12:00~13:15,J325,1,없음,알수없음,0,0
전인교육원,LCS2006-02,중국언어와문화2,박지영,3,월수,12:00~13:15,X429,1,도도천사,알수없음,0,0
전인교육원,LCS2007-01,일본언어와문화1,최은희,3,월수,12:00~13:15,X231,14,없음,1.306,0,0
전인교육원,LCS2007-02,일본언어와문화1,신미영,3,월수,16:30~17:45,J602,14,없음,알수없음,0,0
전인교육원,LCS2007-03,일본언어와문화1,서명진,3,화목,15:00~16:15,J327,14,없음,2.259,0,0
전인교육원,LCS2007-04,일본언어와문화1,변정현,3,화목,09:00~10:15,J215,14,없음,알수없음,1,0
전인교육원,LCS2007-05,일본언어와문화1,송현아,3,수금,13:30~14:45,J219,14,없음,알수없음,0,0
전인교육원,LCS2008-01,일본언어와문화2,송현아,3,수금,15:00~16:15,J602,14,없음,알수없음,0,0
전인교육원,LCS2009-01,한국어와문화1,장수진,3,화목,13:30~14:45,J204,14,없음,알수없음,0,0
전인교육원,LCS2009-02,한국어와문화1,정영미,3,화목,15:00~16:15,J108,14,없음,알수없음,0,0
전인교육원,LCU4011-01,고급영어회화,Douglas,3,수금,15:00~16:15,D506,24,귀염천사,알수없음,0,0
전인교육원,LCU4015-01,영화를통한영어연습,김재필,3,화목,16:30~17:45,J307,24,꼰대,2.631,0,0
전인교육원,LCU4015-02,영화를통한영어연습,김재필,3,수금,15:00~16:15,J307,24,꼰대,2.631,0,0
전인교육원,LCU4017-01,비즈니스영어연습,채현순,3,화목,13:30~14:45,X429,24,천사,1.181,0,0
전인교육원,LCU4035-01,초급러시아어,서승현,3,금,10:30~13:15,J107,14,없음,1.764,1,1
전인교육원,LCU4103-01,기본영어,이현숙,3,화목,10:30~11:45,J110,1,없음,알수없음,0,0
전인교육원,LCU4103-02,기본영어,이주영,3,화목,13:30~14:45,J319,1,없음,알수없음,0,0
전인교육원,LCU4105-01,초급아랍어,김재희,3,화목,10:30~11:45,K202,14,없음,0.627,0,0
전인교육원,LCU4105-02,초급아랍어,김재희,3,화목,12:00~13:15,J309,14,없음,0.627,0,0
전인교육원,LCU4106-01,현대중동이해,박현도,3,화목,10:30~11:45,K309,14,없음,0.945,0,0
전인교육원,LCU4107-01,튜터링을통한글쓰기능력신장,곽상순,2,화목,13:30~14:45,K309,24,없음,1.3,0,0
전인교육원,LCU4107-02,튜터링을통한글쓰기능력신장,이미정,2,수금,15:00~16:15,D301,24,없음,알수없음,0,0
전인교육원,LCU4115-01,영화로보는동남아시아,이한우,3,화목,16:30~17:45,J309,14,없음,알수없음,0,0
전인교육원,LED3010-01,발표와토론,김난희,3,월수,12:00~13:15,J602,14,없음,알수없음,0,0
전인교육원,SHS2001-01,현대사회의이해,민병교,3,화목,10:30~11:45,J107,12,천사,3.201,1,1
전인교육원,SHS2001-02,현대사회의이해,조세희,3,월수,12:00~13:15,J107,12,없음,알수없음,0,0
전인교육원,SHS2002-01,한국과세계,한영빈,3,금,10:30~13:15,DB102,1,없음,2.076,0,0
전인교육원,SHS2002-02,한국과세계,서복경,3,화목,10:30~11:45,DB102,1,없음,1.627,1,1
전인교육원,SHS2002-03,한국과세계,오세제,3,화목,12:00~13:15,DB102,1,없음,1.907,1,0
전인교육원,SHS2002-04,한국과세계,이지호,3,월,13:30~16:15,DB101,1,없음,1.88,1,0
전인교육원,SHS2002-05,한국과세계(중국어강의),신은영,3,월수,10:30~11:45,D402,1,없음,0.158,0,0
전인교육원,SHS2002-06,한국과세계(중국어강의),신은영,3,월수,12:00~13:15,D402,1,없음,0.158,0,0
전인교육원,SHS2002-07,한국과세계(중국어강의),표나리,3,화목,13:30~14:45,D402,1,없음,알수없음,0,0
전인교육원,SHS2004-01,경제와사회,장혜리,3,화목,12:00~13:15,K301,12,없음,알수없음,0,0
전인교육원,SHS2005-03,법과지식산업,권세진,3,월수,10:30~11:45,J107,12,도도,1.583,1,0
전인교육원,SHS2005-04,법과지식산업,권세진,3,월수,12:00~13:15,J102,12,도도,1.583,1,0
전인교육원,SHS2005-05,법과지식산업,강기봉,3,월수,12:00~13:15,K202,12,천사,3.595,1,1
전인교육원,SHS2005-06,법과지식산업,강기봉,3,월수,16:30~17:45,K303,12,천사,3.595,1,1
전인교육원,SHS2005-07,법과지식산업,안재형,3,금,16:30~19:15,K304,12,없음,2.166,1,0
전인교육원,SHS2005-08,법과지식산업,이수진,3,금,16:30~19:15,K303,12,없음,알수없음,1,0
전인교육원,SHS2007-01,생활속의심리학,한기백,3,화목,16:30~17:45,J311,14,없음,0.817,0,1
전인교육원,SHS2007-02,생활속의심리학,강재연,3,화목,13:30~14:45,D301,14,없음,2.606,0,1
전인교육원,SHS2007-03,생활속의심리학,오예현,3,화목,10:30~11:45,K201,14,없음,알수없음,0,0
전인교육원,SHS2007-04,생활속의심리학,조명현,3,수금,13:30~14:45,D302,14,귀염,3.311,1,0
전인교육원,SHU4001-01,북한의이해와통일후한국,정영철,3,화목,09:00~10:15,D202,14,없음,2.484,0,0
전인교육원,SHU4004-01,평화교육론,정유성,3,화목,15:00~16:15,D502,14,없음,알수없음,0,0
전인교육원,SHU4010-01,동남아시아전통사회의이해,김종호,3,화목,15:00~16:15,D504,14,없음,1.208,0,0
전인교육원,SHU4019-01,삶과교육,김재웅,3,월수,10:30~11:45,J128,14,없음,2.258,0,0
전인교육원,SHU4024-01,결혼준비특강,김영희,3,월수,10:30~11:45,K301,14,없음,1.526,0,0
전인교육원,SHU4028-01,인문지리,김소연,3,화목,15:00~16:15,DB101,14,없음,알수없음,0,0
전인교육원,SHU4029-01,광고로사회읽기,김봉석,3,수금,13:30~14:45,DB101,14,없음,1.21,0,0
전인교육원,SHU4031-01,인권과교육,김녕,3,화목,16:30~17:45,J209,14,없음,1.502,0,0
전인교육원,SHU4052-01,세계대전의이해,이장욱,3,수금,13:30~14:45,J102,14,없음,알수없음,1,0
전인교육원,SHU4054-01,인간관계의심리와대인관계기술,김태사,3,월수,12:00~13:15,K402,24,없음,1.845,0,0
전인교육원,SHU4057-01,공감의시대,김상용,2,금,10:30~12:20,D201,14,없음,알수없음,0,0
전인교육원,SHU4063-01,4차산업혁명과기업가정신,홍철기,2,월,15:00~16:40,K202,14,없음,알수없음,0,0
전인교육원,SHU4066-01,베트남사회와문화,이한우,3,화목,13:30~14:45,D302,14,없음,알수없음,0,0
전인교육원,SHU4068-01,한중정치사회의이해(중국어)(중국어강의),전성흥,3,화목,15:00~16:15,D201,14,없음,0.757,0,0
전인교육원,SHU4068-02,한중정치사회의이해(중국어)(중국어강의),장윤미,3,화목,15:00~16:15,D202,14,없음,0.371,0,0
전인교육원,SHU4070-01,한국의공공외교,표나리,3,월,13:30~16:15,D402,14,없음,알수없음,0,0
전인교육원,STS2001-01,자연과인간,이덕환,3,화목,10:30~11:45,K502,1,도도,1.583,1,1
전인교육원,STS2002-01,생명과환경,신형두,3,월수,12:00~13:15,K306,1,없음,0.587,0,0
전인교육원,STS2002-02,생명과환경,이병하,3,화목,13:30~14:45,K201,1,없음,알수없음,0,0
전인교육원,STS2002-03,생명과환경,김원선,3,화목,15:00~16:15,K502,1,없음,알수없음,0,0
전인교육원,STS2002-04,생명과환경,이호석,3,수금,13:30~14:45,K502,1,없음,1.01,0,0
전인교육원,STS2004-01,대학수학,유지현,3,월,13:30~16:15,RA308,1,도도,3.038,0,1
전인교육원,STS2004-02,대학수학,하구용,3,금,10:30~13:15,K502,1,없음,알수없음,0,0
전인교육원,STS2004-03,대학수학,김순영,3,화목,13:30~14:45,RA308,1,도도천사,2.029,0,1
전인교육원,STS2004-04,대학수학,최미란,3,수금,09:00~10:15,RA408,1,천사,알수없음,0,0
전인교육원,STS2004-05,대학수학,이미선,3,화목,13:30~14:45,K504,1,도도,알수없음,0,1
전인교육원,STS2004-06,대학수학,이미선,3,화목,15:00~16:15,K212,1,도도,알수없음,0,1
전인교육원,STS2004-07,대학수학,이영록,3,수금,13:30~14:45,K301,1,귀염도도천사,알수없음,1,1
전인교육원,STS2004-08,대학수학,이영록,3,수금,15:00~16:15,K301,1,귀염도도천사,알수없음,1,1
전인교육원,STS2004-09,대학수학,하구용,3,월,13:30~16:15,K502,1,없음,알수없음,0,0
전인교육원,STS2005-01,미적분학1,이종범,3,수금,13:30~14:45,K203,1,도도,알수없음,0,0
전인교육원,STS2005-02,미적분학1,신창언,3,화목,10:30~11:45,RA308,1,없음,알수없음,0,0
전인교육원,STS2005-03,미적분학1,박성호,3,월수,10:30~11:45,RA308,1,없음,알수없음,0,0
전인교육원,STS2005-04,미적분학1,유지현,3,금,10:30~13:15,K301,1,도도,2.229,0,1
전인교육원,STS2005-05,미적분학1,김지현,3,화목,09:00~10:15,RA308,1,도도천사,알수없음,0,1
전인교육원,STS2005-06,미적분학1,김지현,3,화목,12:00~13:15,RA308,1,도도천사,알수없음,0,1
전인교육원,STS2005-07,미적분학1,유지현,3,수금,09:00~10:15,K301,1,도도,2.229,0,1
전인교육원,STS2005-08,미적분학1,김현정,3,월수,10:30~11:45,RA408,1,천사,1.999,0,1
전인교육원,STS2005-09,미적분학1,김현정,3,월수,12:00~13:15,RA310,1,천사,1.999,0,1
전인교육원,STS2005-10,미적분학1,김영경,3,월,13:30~16:15,RA408,1,없음,알수없음,0,0
전인교육원,STS2005-11,미적분학1,강유태,3,화목,12:00~13:15,RA408,1,귀염,1.518,0,0
전인교육원,STS2005-12,미적분학1,강유태,3,화목,13:30~14:45,RA410,1,귀염,1.518,0,0
전인교육원,STS2005-13,미적분학1,조성희,3,화목,15:00~16:15,K305,1,꼰대,알수없음,0,0
전인교육원,STS2005-14,미적분학1,김현정,3,화목,13:30~14:45,K303,1,천사,1.999,0,1
전인교육원,STS2008-01,고급응용C프로그래밍,윤용운,3,화목,10:30~11:45,AS111,2,없음,알수없음,0,1
전인교육원,STS2008-02,고급응용C프로그래밍,윤용운,3,화목,13:30~14:45,AS107,2,없음,알수없음,0,1
전인교육원,STS2008-03,고급응용C프로그래밍,임종석,3,화목,16:30~17:45,AS107,2,귀염꼰대도도,알수없음,0,0
전인교육원,STS2008-04,고급응용C프로그래밍,서경희,3,월수,16:30~17:45,AS107,2,도도천사,1.619,0,1
전인교육원,STS2008-05,고급응용C프로그래밍,강은숙,3,월,13:30~16:15,AS107,2,꼰대도도,알수없음,0,0
전인교육원,STS2010-01,과학사,박민아,3,월,13:30~16:15,AS301,12,없음,알수없음,0,0
전인교육원,STS2010-02,과학사,이정희,3,월수,10:30~11:45,R404,12,없음,2.31,1,1
전인교육원,STS2011-01,기초빅데이터프로그래밍,서경희,3,월수,12:00~13:15,AS107,24,도도천사,2.016,0,0
전인교육원,STS2011-02,기초빅데이터프로그래밍,서경희,3,화목,12:00~13:15,AS107,24,도도천사,2.016,0,0
전인교육원,TLS1002-01,비평적글쓰기연습,이소연,3,월수,10:30~11:45,J309,14,없음,1.457,0,0
전인교육원,TLS1003-01,스토리텔링글쓰기연습,박인성,3,월수,12:00~13:15,D201,1,없음,알수없음,0,0
전인교육원,TLS1004-01,영어글로벌의사소통2,Barnard,3,화목,10:30~11:45,J120,1,귀염꼰대,1.576,0,0
교육문화,EDU2001-01,교육학개론,이예경,3,수금,13:30~14:45,K201,14,없음,알수없음,1,1
교육문화,EDU3045-01,특수교육학개론,박미경,2,월,16:30~18:20,J202,34,없음,1.923,0,0
교육문화,EDU2002-01,교육철학및교육사,한석훈,2,월,16:30~18:20,J128,14,없음,1.913,1,1
교육문화,EDU2003-01,교육심리,양미경,2,화목,13:30~14:20,J128,14,없음,알수없음,0,0
교육문화,EDU2004-01,교육방법및교육공학,양미경,2,화목,15:00~15:50,J128,24,없음,1.597,0,0
교육문화,EDU3001-01,교육과정,양미경,2,화목,10:30~11:20,J128,24,없음,0.994,0,0
교육문화,EDU3002-01,교육행정및교육경영,김재웅,2,월수,12:00~12:50,J128,24,없음,2.4,0,0
교육문화,EDU3033-01,교육사회,정유성,2,화목,13:30~14:20,J107,24,없음,알수없음,0,0
교육문화,EDU3037-01,생활지도및상담,윤아랑,2,수,15:00~16:50,J107,24,없음,알수없음,0,0
교육문화,EDU3047-01,교육평가,이예경,2,수금,15:00~15:50,J204,34,없음,1.791,0,0
일본문화,JPN2002-01,중급일본어2,최은희,3,월수,10:30~11:45,J319,14,없음,알수없음,0,0
일본문화,JPN2005-01,일본어작문,서명진,3,화목,13:30~14:45,J202,14,없음,1.374,1,0
일본문화,JPN2007-01,시사일본어,김인혜,3,화목,12:00~13:15,J202,14,없음,1.112,0,0
일본문화,JPN2010-01,일본학개론,윤병남,3,화목,16:30~17:45,J609,14,도도,1.686,0,0
일본문화,JPN2011-01,일본소설강독,김계자,3,화목,10:30~11:45,J319,14,없음,알수없음,1,0
일본문화,JPN2012-01,영화를통한일본이해,유양근,3,월,13:30~16:15,J107,14,없음,알수없음,0,1
일본문화,JPN3002-01,일본의법과사회,김경녀,3,금,10:30~13:15,J325,14,없음,알수없음,0,0
일본문화,JPN3010-01,일본현지체험학습,윤병남,1,화,18:00~18:50,없음,14,도도,알수없음,0,0
여성학,GES2001-01,현대사회와여성,박혜경,2,화목,10:30~11:45,D303A,14,없음,알수없음,0,0
여성학,GES3005-01,여성과문학,이채원,3,월,13:30~16:15,D502,14,도도,알수없음,0,1
여성학,GES3009-01,여성심리학,김현정,3,화목,13:30~14:45,D303B,14,천사,알수없음,0,0
여성학,GES3010-01,남성문화연구,정유성,3,화목,16:30~17:45,D303A,14,없음,알수없음,0,0
여성학,GES3017-01,여성학특강1,신경원,3,수금,13:30~14:45,J325,14,없음,알수없음,0,0
바이오융합기술,BNT3006-01,의공학개론1,장진호,3,월수,10:30~11:45,K208,34,없음,알수없음,1,1
바이오융합기술,BNTG003-01,기술과경제정책,반장식,3,화,15:00~17:45,BW601,34,없음,알수없음,0,1
바이오융합기술,BNTG005-01,바이오측정.기기,신운섭,3,화목,13:30~14:45,K505,34,없음,알수없음,0,0
바이오융합기술,BNTG008-01,바이오융합산업기술,김수경,3,금,16:30~19:15,K506,34,없음,알수없음,0,0
바이오융합기술,BNTG031-01,지식재산권과특허,김현진,3,화,16:30~19:15,K509,34,없음,0.8,1,0
스포츠미디어,SPM3005-01,레크리에이션의이론과실제,이문진,2,금,10:30~12:20,K306,14,없음,0.483,0,0
스포츠미디어,SPM3007-01,스포츠사회학,함은주,2,월,15:00~16:50,K212,14,없음,알수없음,0,0
스포츠미디어,SPM3008-01,스포츠커뮤니케이션,차해리,2,목,10:30~12:20,X430,14,없음,알수없음,0,0
스포츠미디어,SPM3009-01,스포츠마케팅,정지규,2,수,12:00~13:50,X430,14,없음,알수없음,0,0
스포츠미디어,SPM3011-01,스포츠생리학,김태형,2,금,10:30~12:20,K507,14,없음,1.113,0,1
스포츠미디어,SPM3012-01,스포츠심리학,정용철,2,화,13:30~15:20,K406,14,없음,알수없음,0,0
스포츠미디어,SPM3015-01,서사적체육:스포츠와스토리텔링,정용철,2,목,13:30~15:20,K405,14,없음,0.353,0,1
스포츠미디어,SPM3101-01,스쿠바다이빙,윤용진,2,목,10:30~13:15,없음,14,없음,알수없음,1,0
스포츠미디어,SPM3101-02,스쿠바다이빙,민우식,2,화,13:30~16:15,K404,14,없음,알수없음,0,0
스포츠미디어,SPM3103-01,패러글라이딩,박지선,2,월,12:00~14:45,없음,34,없음,알수없음,0,0
스포츠미디어,SPM3106-01,체력트레이닝,안현균,2,화목,15:00~16:15,없음,14,없음,알수없음,0,0
스포츠미디어,SPM3113-01,댄스스포츠1,김수미,1,월,10:30~12:20,없음,14,없음,1.31,0,0
스포츠미디어,SPM3114-01,댄스스포츠2,김수미,1,수,12:00~13:50,없음,14,없음,알수없음,0,0
스포츠미디어,SPM3116-01,태권도,고영정,1,수,09:00~10:50,없음,14,없음,알수없음,0,0
스포츠미디어,SPM3120-01,댄스피트니스,이수현,1,수,10:30~12:20,없음,14,없음,0.398,0,0
스포츠미디어,SPM3120-02,댄스피트니스,장영진,1,목,12:00~13:50,없음,14,없음,알수없음,0,0
공공인재,PUB2001-01,법과정의,이상복,3,화목,10:30~11:45,X349,14,없음,2.756,0,0
공공인재,PUB2004-01,법적사고와논리,윤광균,3,월수,12:00~13:15,D412,14,없음,1.305,0,0
공공인재,PUB2005-01,법과현대사회,이상수,3,화목,12:00~13:15,D302,14,없음,1.738,0,1
공공인재,PUB3001-01,국민의기본적권리에대한이해,정재도,3,수금,13:30~14:45,D502,14,없음,알수없음,0,0
공공인재,PUB3003-01,법치행정의이해,이순자,3,월수,16:30~17:45,D502,14,없음,알수없음,0,0
공공인재,PUB3004-01,재산관계와법1,김은아,3,화목,12:00~13:15,D412,14,없음,알수없음,0,0
공공인재,PUB3005-01,재산관계와법2,최수정,3,화목,13:30~14:45,X426,14,없음,알수없음,0,0
공공인재,PUB3009-01,형사절차의이해,박용철,3,월수,12:00~13:15,X233,14,없음,알수없음,0,0
공공인재,PUB3014-01,계약과법,엄동섭,3,화목,15:00~16:15,X349,14,없음,0.498,0,0
공공인재,PUB3018-01,미국사회와법,Riley,3,화목,13:30~14:45,J102,14,없음,알수없음,0,0
스타트업,SUA2004-01,기업가정신과사업기회포착,최형우,3,수,15:00~17:45,X349,34,없음,알수없음,0,0
스타트업,SUA2005-01,실전스타트업(캡스톤디자인),정옥현 외 1명,3,화목,13:30~14:45,X428,34,없음,알수없음,0,0
스타트업,SUA4005-01,기업과지식재산,홍철기,3,화,15:00~17:45,X426,14,없음,1.518,0,1
융합소프트웨어,CSW1010-01,1T개론,이지선,3,금,10:30~13:15,K309,24,없음,알수없음,0,0
융합소프트웨어,CSW2010-01,기초C언어,이지선,3,월수,10:30~11:45,K103,24,없음,알수없음,0,0
융합소프트웨어,CSW2010-02,기초C언어,이지선,3,월수,12:00~13:15,K103,24,없음,알수없음,0,0
융합소프트웨어,CSW3010-01,알고리즘입문,장직현,3,화목,15:00~16:15,K303,24,없음,알수없음,0,0
융합소프트웨어,CSW3020-01,운영체제입문,전영표,3,월,13:30~16:15,K304,24,귀염천사,알수없음,0,0
융합소프트웨어,CSW3050-01,언어와통계,홍정하,3,화목,10:30~11:45,X428,24,도도,알수없음,0,0
융합소프트웨어,CSW3070-01,문화산업과스토리텔링,최성민,3,수금,15:00~16:15,X429,24,꼰대,알수없음,0,0
융합소프트웨어,CSW4020-01,정보처리및자연언어처리,홍정하,3,화목,12:00~13:15,AS305,24,도도,알수없음,0,1
전인교육원,TLS1001-01,독서와토론,한새해,3,수금,15:00~16:15,J325,1,없음,알수없음,0,0
한국발전과국제개발협력,KIC2003-01,개발경제론,윤석준,3,화목,10:30~11:45,D303B,14,꼰대,알수없음,0,0
한국발전과국제개발협력,KIC3016-01,국제개발협력실습2,장대업,3,토,09:00~11:45,D401A,24,없음,알수없음,0,0
유럽문화,EUR2102-01,유럽예술감상,조원규,3,월수,12:00~13:15,J309,14,귀염도도천사,알수없음,0,0
유럽문화,EUR2201-01,기초독어,Schmutz 외 1명,3,화목,16:30~17:45,J207,12,없음,알수없음,0,0
유럽문화,EUR2206-01,독문법1,이민수,3,수금,13:30~14:45,J106,24,없음,알수없음,0,0
유럽문화,EUR2303-01,프랑스어문법1,김이정,3,화목,09:00~10:15,J104,12,없음,1.131,0,0
유럽문화,EUR2315-01,프랑스문화의이해,전종호,3,수금,15:00~16:15,J207,12,없음,알수없음,0,0
유럽문화,EUR3107-01,유럽의정치와제도,윤석준,3,화목,12:00~13:15,DB101,14,꼰대,알수없음,0,0
유럽문화,EUR3216-01,독어학의신세계,김형민,3,화목,10:30~11:45,J925,24,귀염,알수없음,1,0
유럽문화,EUR3225-01,독일단편소설,김연신,3,화목,15:00~16:15,J315,24,없음,알수없음,0,0
유럽문화,EUR3234-01,독일문학과성담론,장순란,3,화목,13:30~14:45,J315,24,없음,알수없음,0,0
유럽문화,EUR3235-01,독일문학과연극,성현숙,3,수금,15:00~16:15,J315,24,귀염,알수없음,0,0
유럽문화,EUR3245-01,독일문화사,조한렬,3,월수,16:30~17:45,J317,24,천사,알수없음,0,1
유럽문화,EUR3321-01,시청각프랑스어2,Malin,3,화목,10:30~11:45,J317,34,없음,알수없음,0,0
유럽문화,EUR3324-01,프랑스어작문2,Castagnes,3,수금,09:00~10:15,J315,34,없음,알수없음,0,1
유럽문화,EUR3340-01,프랑스문학강독1,이충민,3,수금,13:30~14:45,J217,24,없음,알수없음,0,0
유럽문화,EUR3346-01,프랑스18세기문학,전종호,3,월수,10:30~11:45,J325,24,없음,알수없음,1,1
유럽문화,EUR3349-01,프랑스극문학,권현정,3,화목,13:30~14:45,J323,24,없음,알수없음,0,0
유럽문화,EUR4207-01,시사독일어,김연신,3,화목,12:00~13:15,J315,24,없음,알수없음,0,1
유럽문화,EUR4381-01,시청각프랑스어4,Castagnes,3,수금,15:00~16:15,J317,34,없음,알수없음,0,0
유럽문화,EUR4383-01,프랑스어토론,Malin,3,화목,15:00~16:15,J319,24,없음,알수없음,0,0
지식융합미디어학부,MAS1001-01,지식융합미디어입문,나은영,1,화,15:00~16:15,K202,1,없음,알수없음,1,0
지식융합미디어학부,MAS1002-01,Creativity & Visual Expression,최용순 외 1명,3,월수,09:00~10:15,K202,1,없음,알수없음,0,0
지식융합미디어학부,MAS1002-02,Creativity & Visual Expression,최용순 외 1명,3,월수,10:30~11:45,K202,1,없음,알수없음,0,0
지식융합미디어학부,MAS1005-01,Critical Thinking for Social Inquiry,장대업,3,화목,13:30~14:45,K202,1,없음,1.282,0,1
지식융합미디어학부,MAS1005-02,Critical Thinking for Social Inquiry,김철효,3,화목,13:30~14:45,K305,1,없음,알수없음,0,0
지식융합미디어학부,MAS2004-01,인간소통과미디어,한창현,3,월수,12:00~13:15,MA106,12,없음,알수없음,0,0
지식융합미디어학부,MAS2005-01,시각과음향의향연,김학순,3,금,10:30~13:15,GA401,14,없음,알수없음,0,0
지식융합미디어학부,MAS2010-01,Fundamentals of Computer Science for Korean Studies,조은경,3,화목,12:00~13:15,D303B,14,없음,알수없음,0,0
지식융합미디어학부,MAS3001-01,미디어커뮤니케이션조사론,김수연,3,수금,13:30~14:45,MA203,24,없음,알수없음,0,0
지식융합미디어학부,MAS3001-02,미디어커뮤니케이션조사론,박혜영,3,화목,15:00~16:15,MA202,24,없음,알수없음,1,0
신문방송학,JAS3001-01,저널리즘개론,정영무,3,월,13:30~16:15,MA102,2,없음,알수없음,0,0
신문방송학,JAS3003-01,네트워크사회와미디어,김건우,3,화목,13:30~14:45,GA401,34,없음,알수없음,1,0
